ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption,number_clicked
003,C,450,450.0241,9A,0.1659999999999968,0,0.37449772766324685,,,
003,C,450,450.1239,8B,0.0346000000000117,0,0.3253182276632467,,,
003,C,450,450.1585,5B,0.0323999999999955,0,0.44432172766324696,,,
003,C,450,450.1909,8A,0.0328999999999837,0,0.4095702276632469,,,
003,C,450,450.2238,5B,0.0334000000000287,0,0.3461012276632469,,,
003,C,450,450.3243,8A,0.033299999999997,0,0.3980382276632466,,,
003,C,450,450.4573,2B,0.0339000000000169,0,0.43686822766324696,,,
003,C,450,450.524,5A,0.0661000000000058,0,0.38692597766324677,,,
003,C,450,450.5573,2B,0.0334000000000287,0,0.4362272276632466,,,
003,C,450,450.7242,4B,0.1005000000000109,0,0.22752489432991344,,,
003,C,450,450.7574,7A,0.0335999999999785,0,0.2655422276632464,,,
003,C,450,451.024,5B,0.266399999999976,0,0.40525660266324665,,,
003,C,450,453.157,8B,1.9662000000000148,1,0.5268199243845583,,,
003,C,450,456.7133,PB,2.918800000000033,0,-0.26414155011453105,,,
003,C,450,457.7213,2A,0.0668000000000006,0,0.0050825133775324206,,,
003,C,450,459.1659,PB,0.76400000000001,0,0.09566036099658005,,,
003,C,450,459.8284,1B,0.0464000000000055,0,-0.04711788344786442,,,
003,C,450,461.5956,PB,1.5246000000000208,0,-0.1617650568195119,,,
003,C,450,461.8506,7A,0.0260000000000104,0,-0.20633577233675338,,,
003,C,450,462.2325,2A,0.3147000000000162,0,-0.08571731079829172,,,
003,C,450,462.2634,2B,0.0336000000000353,0,0.06748322766324688,,,
003,C,450,462.5966,5B,0.3334999999999581,0,0.07079747766324666,,,
003,C,450,462.6985,2A,0.0991999999999961,0,0.09380206099658002,,,
003,C,450,462.7297,7B,0.0334000000000287,0,0.09159222766324682,,,
003,C,450,462.8297,2A,0.0998000000000161,0,0.06042339432991336,,,
003,C,450,466.1695,PB,2.8643000000000143,0,-0.42347689098082103,,,
003,C,450,466.9042,4B,0.0258000000000038,0,-0.03688727233675304,,,
003,C,450,467.5852,2B,0.2325999999999908,0,0.0050321562346753446,,,
003,C,450,467.8844,8A,0.1999000000000137,0,0.1407191443299134,,,
003,C,450,467.9176,5B,0.0335999999999785,0,0.25513572766324666,,,
003,C,450,468.5181,3A,0.1675999999999931,0,0.1846213276632468,,,
003,C,450,472.3333,PB,0.3222999999999842,0,-0.10943121495970408,,,
003,C,450,473.0253,4A,0.306699999999978,0,0.11230250039051942,,,
003,C,450,474.2577,1B,0.033299999999997,0,0.32160697766324686,,,
003,C,450,475.8571,8A,0.1000999999999976,0,0.4720978943299133,,,
003,C,450,475.9248,2B,0.0672999999999888,0,0.3731052276632467,,,
003,C,450,475.9581,8A,0.032699999999977,0,0.44635122766324686,,,
003,C,450,475.9908,2B,0.0337000000000102,0,0.32293072766324693,,,
003,C,450,476.1239,8A,0.1000999999999976,0,0.22511422766324674,,,
003,C,450,476.3909,8B,0.2660999999999944,0,0.32136760266324665,,,
003,C,450,476.9565,1B,0.0332000000000221,0,0.30784978321880235,,,
003,C,450,478.8568,PB,1.5277000000000385,0,-0.45634192556255976,,,
003,C,450,479.878,4B,0.0332000000000221,0,-0.0707613107982917,,,
003,C,450,479.978,8A,0.033299999999997,0,,,,
