ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption,number_clicked
014,E,240,240.0174,5B,0.0340999999999951,0,0.4475457559325817,,,
014,E,240,241.6502,2B,0.0335999999999785,0,0.425512013997098,,,
014,E,240,242.7501,4B,0.4661999999999864,0,0.20809450593258183,,,
014,E,240,243.1832,4A,0.0671000000000106,0,-0.015319577400751516,,,
014,E,240,243.6168,2A,0.3663999999999987,0,0.16991284684167277,,,
014,E,240,243.6495,5B,0.0341999999999984,0,0.2559407559325817,,,
014,E,240,244.0495,9B,0.0672999999999888,0,0.21956025593258177,,,
014,E,240,244.0831,6A,0.0331999999999936,0,0.17458125593258167,,,
014,E,240,244.1163,9B,0.0328000000000088,0,0.19144975593258184,,,
014,E,240,244.1826,6A,0.066299999999984,0,0.27147075593258174,,,
014,E,240,244.2492,9B,0.0337000000000102,0,0.06002575593258186,,,
014,E,240,244.3486,6A,0.0666999999999973,0,0.006765005932581669,,,
014,E,240,244.5159,9B,0.1667999999999949,0,0.16209795593258186,,,
014,E,240,244.5495,9A,0.0330000000000154,0,0.2704447559325822,,,
014,E,240,245.0152,8B,0.0660000000000025,0,0.3366005559325817,,,
014,E,240,245.5151,9B,0.2660999999999944,0,0.2906641448214708,,,
014,E,240,245.8817,3A,0.3662000000000205,0,0.1268248013871272,,,
014,E,240,246.2478,3B,0.3667999999999836,0,0.25323889229621827,,,
014,E,240,246.5814,6B,0.0995000000000061,0,0.2860392559325819,,,
014,E,240,246.6148,9B,0.0328000000000088,0,0.42877725593258154,,,
014,E,240,246.9146,6A,0.3000999999999862,0,0.3213605337103596,,,
014,E,240,247.5151,2B,0.1337000000000046,0,0.1335561309325819,,,
014,E,240,247.6811,5B,0.1332999999999913,0,0.30412825593258186,,,
014,E,240,247.748,2B,0.0670000000000072,0,0.2999092559325818,,,
014,E,240,247.7815,5A,0.0331000000000187,0,0.3177542559325821,,,
014,E,240,247.8811,2A,0.0330999999999903,0,0.28275100593258196,,,
014,E,240,248.0144,7B,0.1341000000000178,0,0.21909100593258168,,,
014,E,240,248.6473,2A,0.3666000000000053,0,0.18150928926591522,,,
014,E,240,249.7803,4B,0.233099999999979,0,0.39517830138712734,,,
014,E,240,250.613,7A,0.066599999999994,0,0.31610805593258196,,,
014,E,240,251.2796,4B,0.4327000000000112,0,0.30153869343258183,,,
014,E,240,251.3796,7A,0.099899999999991,0,0.2892815892659151,,,
014,E,240,251.5792,4B,0.1668999999999982,0,0.30425485593258195,,,
014,E,240,252.0791,4A,0.299900000000008,0,0.36274084684167285,,,
014,E,240,253.9448,2A,0.2329999999999756,0,0.3450439652349074,,,
014,E,240,253.9782,7B,0.0336000000000069,0,0.4411292559325819,,,
014,E,240,256.7996,1B,0.932799999999986,1,0.4172961386486312,,,
014,E,240,257.0997,8A,0.0345000000000368,0,0.36095975593258167,,,
014,E,240,257.4662,2B,0.299699999999973,0,0.46132853371035953,,,
014,E,240,261.1979,5A,0.5339999999999918,1,0.41663855801591526,,,
014,E,240,262.0977,2B,0.8994000000000142,0,0.4319670707473967,,,
014,E,240,262.9632,3A,0.5654999999999859,0,0.427530344167876,,,
014,E,240,263.3521,9B,0.3455000000000154,0,0.4847968392659152,,,
014,E,240,264.0182,3A,0.0337000000000102,0,0.4148307559325817,,,
014,E,240,264.1186,6A,0.0661999999999807,0,0.37379250593258195,,,
014,E,240,264.1517,9B,0.0328000000000088,0,0.31294775593258173,,,
014,E,240,264.2846,6A,0.1340999999999894,0,0.45763938093258183,,,
014,E,240,264.851,9B,0.1668000000000233,0,0.2395607003770263,,,
014,E,240,264.9175,6A,0.066599999999994,0,0.08557275593258185,,,
014,E,240,265.5509,9B,0.2665000000000077,0,0.26242738093258194,,,
014,E,240,265.5844,6A,0.0328999999999837,0,0.344892255932582,,,
014,E,240,265.7174,9B,0.1333000000000197,0,0.37952588093258177,,,
014,E,240,265.9184,5B,0.1338000000000079,0,0.4317353809325818,,,
014,E,240,265.9513,8B,0.0330999999999903,0,0.4606072559325818,,,
014,E,240,266.2514,5B,0.2334000000000173,0,0.4688218987897247,,,
014,E,240,266.5182,8B,0.0330000000000154,0,0.39300688093258185,,,
014,E,240,266.5512,5B,0.0330999999999903,0,0.36849725593258187,,,
014,E,240,266.6183,2A,0.0332000000000221,0,0.37894225593258213,,,
014,E,240,267.184,7B,0.0334999999999467,0,0.5053002559325819,,,
014,E,240,269.9829,PB,1.990200000000016,1,-0.08557618406741811,,,
