ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
019,E,270,270.1389,5B,0.2323999999999841,,,,
019,E,270,274.7789,PB,4.198399999999992,,,,
019,E,270,275.4848,7A,0.2083999999999832,,,,
019,E,270,281.1438,7B,0.0337999999999851,,,,
019,E,270,281.1776,4B,0.0329000000000405,,,,
019,E,270,281.4104,4A,0.0332000000000221,,,,
019,E,270,281.5107,1B,0.0329000000000405,,,,
019,E,270,286.4679,PB,4.749500000000012,,,,
019,E,270,287.1564,7B,0.0819999999999936,,,,
019,E,270,287.188,5A,0.0323000000000206,,,,
019,E,270,287.2203,2B,0.0335000000000036,,,,
019,E,270,287.3203,5A,0.0996000000000094,,,,
019,E,270,287.3534,2B,0.0336999999999534,,,,
019,E,270,287.4535,5A,0.1002000000000293,,,,
019,E,270,287.4873,8B,0.0333999999999719,,,,
019,E,270,287.6875,9A,0.0326000000000021,,,,
019,E,270,287.9536,6A,0.2665999999999826,,,,
019,E,270,288.2199,3A,0.2334000000000173,,,,
019,E,270,288.4863,6B,0.0334999999999467,,,,
019,E,270,288.7198,9B,0.2335000000000491,,,,
019,E,270,288.9197,5B,0.1668999999999982,,,,
019,E,270,289.0861,4B,0.0672999999999888,,,,
019,E,270,292.7177,PB,3.421599999999956,,,,
019,E,270,293.084,4A,0.0512999999999692,,,,
019,E,270,293.5607,7A,0.0666999999999689,,,,
019,E,270,293.9276,2A,0.099299999999971,,,,
019,E,270,293.9951,5A,0.0670000000000072,,,,
019,E,270,294.5612,2B,0.5656999999999925,,,,
019,E,270,294.6282,8A,0.0668000000000006,,,,
019,E,270,294.7278,2B,0.1003000000000042,,,,
019,E,270,295.0952,8A,0.3668999999999869,,,,
019,E,270,295.128,2B,0.033800000000042,,,,
019,E,270,295.1952,8A,0.0666999999999689,,,,
019,E,270,295.2285,2B,0.0335000000000036,,,,
019,E,270,295.6599,8A,0.4316000000000031,,,,
019,E,270,295.6936,5B,0.0330000000000154,,,,
019,E,270,295.7602,9B,0.0328000000000088,,,,
019,E,270,296.0928,6A,0.33299999999997,,,,
019,E,270,296.2932,6B,0.2004000000000019,,,,
019,E,270,296.526,3A,0.2330000000000041,,,,
019,E,270,296.7263,9B,0.1334000000000514,,,,
019,E,270,296.9931,6A,0.266399999999976,,,,
019,E,270,297.2928,9B,0.3000999999999862,,,,
019,E,270,297.3587,6A,0.0341000000000235,,,,
019,E,270,297.4257,9A,0.067199999999957,,,,
019,E,270,297.8588,3B,0.3999999999999772,,,,
019,E,270,299.4416,PB,1.0738000000000056,,,,
019,E,270,299.9007,1A,0.099299999999971,,,,
019,E,270,299.9765,4B,0.051999999999964,,,,
