ID,ExpertLevel,Complexity,30sInterval,duration_start,Node,AOI_duration,clicked,pupil_diameter,click_duration?,distance_to_aoi,controller_direction(pointing)_angle,controller_duration_on_AOI,duration_time_until_first fixation
019,0,0,600,602.1404,4A,0.0485999999999648,0,0.3644645072532953,,,,,
019,0,0,600,603.1368,7B,0.3268000000000484,0,0.604984214945603,,,,,
019,0,0,600,603.4865,4A,0.2930000000000063,0,0.47654586040014846,,,,,
019,0,0,600,603.7795,1A,0.3337000000000216,0,0.289051864945603,,,,,
019,0,0,600,605.0795,1B,0.865799999999922,0,0.4821403149456031,,,,,
019,0,0,600,607.5114,9B,0.1000999999999976,0,0.6327369816122697,,,,,
019,0,0,600,607.911,3A,0.0664000000000442,0,0.6479725649456032,,,,,
019,0,0,600,608.0106,6B,0.3334000000000969,0,0.5578515149456029,,,,,
019,0,0,600,608.4109,3B,0.2332000000000107,0,0.6855138863741745,,,,,
019,0,0,600,609.6777,6A,0.0662000000000944,0,0.8131493149456028,,,,,
019,0,0,600,609.8767,9A,0.1332999999999629,0,0.7057558149456032,,,,,
019,0,0,600,610.9434,8A,0.0670999999999821,0,0.7643668149456031,,,,,
019,0,0,600,611.3763,4A,0.0998999999999341,0,0.3791154816122699,,,,,
019,0,0,600,613.1721,PB,0.6385000000000218,0,0.004236618517031625,,,,,
019,0,0,600,614.4525,4A,0.0511000000000194,0,0.08657906494560308,,,,,
019,0,0,600,614.6769,2A,0.4098999999999932,0,0.389558238022526,,,,,
019,0,0,600,615.0868,5A,0.3331999999999198,0,0.3519461149456031,,,,,
019,0,0,600,615.42,8A,0.1000999999999976,0,0.384751114945603,,,,,
019,0,0,600,615.7205,5B,0.5330000000000155,0,0.538548721195603,,,,,
019,0,0,600,617.197,PB,0.3839000000000396,0,-0.18217124387792638,,,,,
019,0,0,600,619.3674,7B,0.1850000000000591,0,0.32643573161226974,,,,,
019,0,0,600,619.5855,5A,0.199799999999982,0,0.288927064945603,,,,,
019,0,0,600,619.8521,5B,0.1331000000000131,0,0.28949818994560295,,,,,
019,0,0,600,619.9852,2B,0.4994000000000369,0,0.39640724827893636,,,,,
019,0,0,600,620.5522,9A,0.2667999999999892,0,0.5609566899456031,,,,,
019,0,0,600,620.819,6A,0.1657000000000152,0,0.539574414945603,,,,,
019,0,0,600,621.051,3A,0.1997000000000071,0,0.564837814945603,,,,,
019,0,0,600,621.2507,3B,0.3990999999999758,0,0.6131345232789364,,,,,
019,0,0,600,622.2155,5B,0.2793000000000347,0,0.5493850876728757,,,,,
019,0,0,600,622.4948,8A,0.0658999999999423,0,0.47925256494560275,,,,,
019,0,0,600,622.5607,5A,0.0662999999999556,0,0.491162064945603,,,,,
019,0,0,600,622.627,8A,0.0670000000000072,0,0.49165031494560285,,,,,
019,0,0,600,622.96,5A,0.1999999999999318,0,0.6243013982789364,,,,,
019,0,0,600,623.16,5B,0.7665000000000646,0,0.6419084236412551,,,,,
019,0,0,600,623.9929,8A,0.2005000000000336,0,0.5722981482789363,,,,,
019,0,0,600,624.3928,7B,0.2000000000000454,0,0.460922814945603,,,,,
019,0,0,600,624.6262,4B,0.4670999999999594,0,0.29943645780274586,,,,,
019,0,0,600,625.1261,4A,0.29950000000008,0,0.43398020383449193,,,,,
019,0,0,600,626.0884,PB,0.4329000000000178,0,-0.05402905347544961,,,,,
019,0,0,600,627.3291,4A,0.2415999999999485,0,0.18193506494560313,,,,,
019,0,0,600,627.837,5A,0.4001000000000658,0,0.08105023161226971,,,,,
019,0,0,600,628.2371,2B,0.4336999999999307,0,0.32995562263791073,,,,,
019,0,0,600,628.6708,5B,0.3662000000000489,0,0.279006314945603,,,,,
019,0,0,600,629.0703,9A,0.2663000000000011,0,0.369900439945603,,,,,
019,0,0,600,629.3366,6A,0.2332000000000107,0,0.33598188637417437,,,,,
019,0,0,600,629.5698,3A,0.3997000000000525,0,0.421687314945603,,,,,
