ID,condition,start_interval,start_transition,Node,AOI_duration,pupil_diameter,active_disruption,passive_disruption,number_clicked
033,E,30,30.46496,2B,0.4658899999999981,,,,
033,E,30,30.49758,6A,0.0331399999999995,,,,
033,E,30,30.63101,6B,0.0334099999999999,,,,
033,E,30,33.35263,PB,2.0110600000000005,,,,
033,E,30,34.09669,6B,0.0331100000000006,,,,
033,E,30,34.1298,9B,0.0332099999999968,,,,
033,E,30,34.69596,2B,0.5669600000000017,,,,
033,E,30,34.72997,5B,0.0328099999999977,,,,
033,E,30,34.76278,2A,0.0332399999999992,,,,
033,E,30,34.92906,8B,0.1666000000000025,,,,
033,E,30,35.02989,2A,0.1000299999999967,,,,
033,E,30,35.36248,5B,0.3331500000000034,,,,
033,E,30,37.72777,PB,1.722769999999997,,,,
033,E,30,38.76094,2B,0.22119,,,,
033,E,30,39.29409,2A,0.5000199999999992,,,,
033,E,30,39.92726,5A,0.632480000000001,,,,
033,E,30,40.86005,4A,0.4658900000000017,,,,
033,E,30,41.25999,4B,0.4000600000000034,,,,
033,E,30,41.52654,7B,0.0999399999999965,,,,
033,E,30,41.76003,8B,0.0330200000000004,,,,
033,E,30,41.8596,2A,0.1000599999999991,,,,
033,E,30,41.95965,8B,0.1000299999999967,,,,
033,E,30,42.35929,5B,0.3997500000000045,,,,
033,E,30,42.8597,6B,0.0998300000000043,,,,
033,E,30,43.29204,6A,0.3999200000000016,,,,
033,E,30,43.48136,9B,0.1789500000000004,,,,
033,E,30,45.11324,PB,0.2898999999999958,,,,
033,E,30,46.3367,3B,0.2440500000000014,,,,
033,E,30,46.69032,3A,0.1996099999999998,,,,
033,E,30,46.85719,6B,0.0665000000000048,,,,
033,E,30,47.25756,6A,0.0885199999999954,,,,
033,E,30,47.64511,9A,0.3672600000000017,,,,
033,E,30,47.97968,5B,0.0669299999999992,,,,
033,E,30,48.04648,8A,0.0662700000000029,,,,
033,E,30,49.41312,5A,1.3326300000000018,,,,
033,E,30,49.44552,5B,0.0331199999999967,,,,
033,E,30,49.61218,2B,0.1331599999999966,,,,
033,E,30,49.64508,5B,0.0334500000000019,,,,
033,E,30,49.67853,2B,0.0331899999999976,,,,
033,E,30,49.9782,6A,0.0333199999999962,,,,
033,E,30,50.07841,9B,0.0999400000000036,,,,
033,E,30,50.11146,6A,0.0337600000000009,,,,
033,E,30,50.14522,9B,0.0332099999999968,,,,
033,E,30,50.64452,6A,0.2998600000000024,,,,
033,E,30,50.67837,6B,0.032989999999998,,,,
033,E,30,51.17796,3B,0.2998199999999968,,,,
033,E,30,51.27787,6B,0.0667600000000021,,,,
033,E,30,51.57767,3A,0.3003299999999953,,,,
033,E,30,51.77929,2B,0.0209599999999952,,,,
033,E,30,51.90069,5A,0.1332099999999982,,,,
033,E,30,52.26686,2A,0.0998599999999996,,,,
033,E,30,52.69972,7A,0.2337099999999949,,,,
033,E,30,52.79991,4B,0.0325699999999997,,,,
033,E,30,53.13215,4A,0.3332400000000035,,,,
033,E,30,54.12296,PB,0.3784399999999976,,,,
033,E,30,54.82196,4A,0.223239999999997,,,,
033,E,30,54.85521,7A,0.0338199999999986,,,,
033,E,30,55.48875,7B,0.1003499999999988,,,,
033,E,30,55.55542,2A,0.0332599999999985,,,,
033,E,30,55.92216,8B,0.044710000000002,,,,
033,E,30,55.94299,5B,0.0331599999999951,,,,
033,E,30,55.97615,8B,0.0333900000000042,,,,
033,E,30,56.2424,9A,0.2323200000000014,,,,
033,E,30,56.57585,6A,0.0668699999999944,,,,
033,E,30,59.99648,PB,2.4880799999999965,,,,
