ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption
013,C,360,360.1121,7B,0.0971000000000117,0,0.24949789540449321,,
013,C,360,360.1431,5A,0.033299999999997,0,0.24017722873782654,,
013,C,360,360.3758,6A,0.0343999999999482,0,0.42778092873782636,,
013,C,360,360.7103,9B,0.2331000000000358,0,0.22798254123782638,,
013,C,360,360.8106,5B,0.0320999999999571,0,0.3960077287378265,,
013,C,360,360.9093,8B,0.1011000000000308,0,0.33643989540449315,,
013,C,360,360.9438,5B,0.0326000000000021,0,0.4330557287378265,,
013,C,360,361.1427,7B,0.133199999999988,0,0.4223996037378264,,
013,C,360,361.4432,7A,0.1665999999999599,0,0.3640413715949692,,
013,C,360,362.1084,7B,0.2660999999999944,0,0.3746772912378264,,
013,C,360,362.575,7A,0.0330999999999903,0,0.35448589540449316,,
013,C,360,362.942,7B,0.1992999999999938,0,0.2962137287378265,,
013,C,360,363.9077,4B,0.1666999999999916,0,0.42211602040449314,,
013,C,360,364.2078,7A,0.0329999999999586,0,0.18278872873782626,,
013,C,360,364.974,7B,0.3659000000000105,0,0.23582792318227083,,
013,C,360,365.5737,7A,0.1331000000000131,0,0.1871284287378264,,
013,C,360,374.5179,PB,7.5808999999999855,0,-0.23558920369460598,,
013,C,360,375.8578,5B,0.7339999999999804,0,0.027743569646917324,,
013,C,360,375.8923,8A,0.0322000000000457,0,0.08733772873782653,,
013,C,360,376.1915,5A,0.2998999999999796,0,0.21087428429338195,,
013,C,360,376.3588,2B,0.1678999999999746,0,0.24044402873782644,,
013,C,360,376.558,8A,0.0996000000000094,0,0.27783339540449314,,
013,C,360,376.6244,5B,0.0658999999999991,0,0.3069002287378264,,
013,C,360,376.7917,8B,0.1669999999999731,0,0.26419912873782636,,
013,C,360,376.8248,5B,0.0329000000000405,0,0.24959922873782658,,
013,C,360,376.8918,8B,0.0668999999999755,0,0.2810592287378265,,
013,C,360,377.2914,5B,0.2344999999999686,0,0.37733297873782645,,
013,C,360,377.3255,5A,0.0323000000000206,0,0.5524787287378263,,
013,C,360,377.3913,2B,0.0667000000000257,0,0.5647889787378262,,
013,C,360,377.4245,5A,0.0329999999999586,0,0.5597267287378265,,
013,C,360,377.4575,2B,0.0336000000000353,0,0.5052527287378266,,
013,C,360,377.8244,5A,0.366299999999967,0,0.4839370469196446,,
013,C,360,378.2908,2B,0.4668000000000347,0,0.3912968715949693,,
013,C,360,378.3242,5A,0.032699999999977,0,0.5248527287378266,,
013,C,360,378.3569,2B,0.0330999999999903,0,0.5703007287378266,,
013,C,360,378.6904,5A,0.3339000000000283,0,0.5167732287378264,,
013,C,360,378.7239,2B,0.033299999999997,0,0.4266627287378264,,
013,C,360,378.9907,5B,0.2668999999999641,0,0.41919035373782637,,
013,C,360,380.6565,5A,1.3984000000000378,1,0.4620002168330645,,
013,C,360,380.9912,2B,0.0327000000000339,0,0.4994087287378264,,
013,C,360,381.5238,5A,0.4002000000000407,0,0.46489219027628803,,
013,C,360,381.5572,8B,0.0321999999999889,0,0.40285872873782624,,
013,C,360,381.8888,5B,0.333500000000015,0,0.41772532873782636,,
013,C,360,382.0231,8B,0.1005000000000109,0,0.43746072873782654,,
013,C,360,382.1563,5B,0.0327000000000339,0,0.4608727287378267,,
013,C,360,382.2894,8B,0.1008000000000493,1,0.5005378954044931,,
013,C,360,382.3899,5B,0.0337000000000102,0,0.5823172287378267,,
013,C,360,384.6547,7B,2.031499999999994,1,0.7270559671993649,,
013,C,360,384.7881,7A,0.133700000000033,0,0.7943857287378264,,
013,C,360,385.0551,5B,0.2336999999999989,0,0.6446822287378265,,
013,C,360,385.2213,6A,0.0329000000000405,0,0.7337874787378262,,
013,C,360,385.521,5B,0.199799999999982,0,0.776865645404493,,
013,C,360,385.8541,8B,0.3328999999999951,0,0.6844543287378263,,
013,C,360,386.0872,5B,0.2341000000000122,0,0.6985522287378264,,
013,C,360,387.0537,8B,0.4997000000000184,1,0.6646420501663978,,
013,C,360,387.0869,5B,0.0337000000000102,0,0.6207692287378261,,
013,C,360,387.1206,2B,0.0329999999999586,0,0.8319127287378261,,
013,C,360,387.4527,4B,0.1659000000000219,0,0.7690269287378262,,
013,C,360,387.5194,7A,0.0668999999999755,0,0.5612067287378264,,
013,C,360,389.9824,PB,4.25830000000002,0,-0.1518372287089821,,
