ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption
008,E,30,32.99627,6B,0.4529700000000005,0,0.5266326270216889,,
008,E,30,33.52954,5B,0.5007700000000028,0,0.7047714270216889,,
008,E,30,36.06184,8A,0.1334300000000041,0,0.4855265020216889,,
008,E,30,36.09512,5A,0.0334399999999988,0,0.5311881270216889,,
008,E,30,36.59449,7B,0.4661299999999997,0,0.605761377021689,,
008,E,30,36.79429,7A,0.2001100000000022,0,0.5608517103550222,,
008,E,30,38.42765,4B,0.5659700000000001,1,0.7872295381328002,,
008,E,30,38.46059,7A,0.0333299999999994,0,0.692458627021689,,
008,E,30,39.12644,2B,0.6661299999999954,0,0.6975783270216889,,
008,E,30,39.49323,5B,0.36674,0,0.7195103542944161,,
008,E,30,40.52596,1A,0.3001900000000006,0,0.6528252179307799,,
008,E,30,40.89255,4A,0.032989999999998,0,0.4739451270216892,,
008,E,30,41.39197,4B,0.2662599999999955,0,0.30401362702168894,,
008,E,30,41.62545,5A,0.0332900000000009,0,0.5211636270216888,,
008,E,30,42.15861,5B,0.5332799999999978,0,0.533066283271689,,
008,E,30,42.19202,9A,0.0330900000000013,0,0.6584391270216887,,
008,E,30,42.99274,6A,0.8006200000000021,0,0.6300011895216889,,
008,E,30,43.4248,9B,0.4322899999999947,0,0.5457788193293813,,
008,E,30,43.45802,9A,0.0337400000000016,0,0.7648691270216887,,
008,E,30,43.62512,5B,0.1325900000000004,0,0.834203252021689,,
008,E,30,44.02496,7B,0.1670700000000025,0,0.6222960436883554,,
008,E,30,44.32435,5A,0.2654399999999981,0,0.4947313770216889,,
008,E,30,44.85755,5B,0.53369,0,0.5181793770216889,,
008,E,30,44.99106,2B,0.1326400000000021,0,0.5840162520216889,,
008,E,30,45.15724,7B,0.0664299999999968,0,0.6555781270216889,,
008,E,30,45.79403,7A,0.0990400000000022,0,0.49449705559311735,,
008,E,30,46.11364,4B,0.044470000000004,0,0.3651524603550222,,
008,E,30,46.40289,8A,0.134440000000005,0,0.4494155436883556,,
008,E,30,46.49005,5B,0.0867999999999966,0,0.3272910020216889,,
008,E,30,46.53471,8A,0.0444099999999991,0,0.306308377021689,,
008,E,30,46.86785,5B,0.3452899999999985,0,0.35587028086784284,,
008,E,30,46.90201,8A,0.0328700000000026,0,0.28030362702168876,,
008,E,30,46.93488,5B,0.0328200000000009,0,0.29130512702168865,,
008,E,30,47.13451,8A,0.2010299999999958,0,0.30340137702168885,,
008,E,30,47.30312,5B,0.1676800000000042,0,0.3310130270216887,,
008,E,30,47.33641,8B,0.0332599999999985,0,0.3036721270216889,,
008,E,30,47.60163,5B,0.2649200000000036,0,0.2860645020216889,,
008,E,30,47.63459,8B,0.0345099999999973,0,0.2840646270216891,,
008,E,30,47.6691,5B,0.032359999999997,0,0.2391506270216892,,
008,E,30,47.90302,8B,0.2343200000000038,0,0.3226859127359747,,
008,E,30,47.93578,5B,0.0332399999999992,0,0.3285976270216886,,
008,E,30,48.16789,8B,0.232929999999996,0,0.3119970555931174,,
008,E,30,48.2681,5B,0.1008600000000043,0,0.3404636270216887,,
008,E,30,49.43562,8A,1.1656300000000002,0,0.3572375698788318,,
008,E,30,49.46844,5B,0.0337699999999969,0,0.4102246270216887,,
008,E,30,50.23428,3A,0.6341800000000006,0,0.5687106796532678,,
008,E,30,50.40087,8B,0.1336000000000012,0,0.7315801270216887,,
008,E,30,50.73448,5B,0.3332399999999964,0,0.670888727021689,,
008,E,30,50.90131,8A,0.1667500000000004,0,0.5276699270216889,,
008,E,30,50.93447,5B,0.0328200000000009,0,0.3704141270216885,,
008,E,30,51.00121,8A,0.0671400000000019,0,0.42783312702168885,,
008,E,30,51.03443,5B,0.0329399999999964,0,0.31143912702168874,,
008,E,30,51.3008,8A,0.0672100000000028,0,0.39442012702168877,,
008,E,30,51.6672,2A,0.3659200000000027,0,0.554985945203507,,
008,E,30,51.86685,5A,0.2001500000000007,0,0.4081517936883556,,
008,E,30,52.40148,8A,0.5327500000000001,0,0.3861784395216889,,
008,E,30,53.75323,PB,0.8421200000000013,0,-0.07537635908942222,,
008,E,30,54.44257,2A,0.1658300000000068,0,-0.08028927297831104,,
008,E,30,54.74279,4B,0.2332800000000006,0,0.1156075555931174,,
008,E,30,57.67422,1B,0.4336399999999969,1,0.7092476582716888,,
008,E,30,57.70838,7A,0.0329100000000011,0,0.36598912702168906,,
008,E,30,57.74129,5A,0.0334799999999972,0,0.750625127021689,,
008,E,30,57.87437,8A,0.1326700000000045,0,0.6747585020216889,,
008,E,30,57.90744,5B,0.0341999999999984,0,0.6660456270216892,,
008,E,30,58.17429,8A,0.265509999999999,0,0.515176314521689,,
008,E,30,58.20715,5B,0.0338199999999986,0,0.44385462702168876,,
008,E,30,58.27395,8A,0.0662400000000005,0,0.4331471270216889,,
008,E,30,58.34119,6A,0.0337600000000009,0,0.31146912702168894,,
008,E,30,58.93991,9A,0.5984100000000012,0,0.42565996035502224,,
008,E,30,59.23986,6A,0.0667499999999989,0,0.4062216270216889,,
008,E,30,59.4398,9B,0.0666900000000012,0,0.531035877021689,,
008,E,30,59.74004,6A,0.0328900000000018,0,0.5444406270216889,,
008,E,30,59.9727,6B,0.3329099999999982,0,0.5528804270216889,,
