ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption,number_clicked
026,E,570,573.9578,PB,3.4571999999999434,1,-0.6131796201022727,,,
026,E,570,574.6829,8A,0.0550999999999248,0,-0.46874777594642847,,,
026,E,570,574.7409,5B,0.0590000000000827,0,-0.33973184737499995,,,
026,E,570,574.7688,2B,0.0276999999999816,0,-0.28315634737499984,,,
026,E,570,574.9266,6A,0.0326000000000021,0,-0.16712834737499982,,,
026,E,570,575.4257,6B,0.2001999999999952,0,-0.11545020451785708,,,
026,E,570,575.6589,3A,0.0330000000000154,0,0.06238665262499987,,,
026,E,570,575.9918,3B,0.3337999999999965,0,0.08731425262500014,,,
026,E,570,576.1921,6A,0.1329999999999245,0,0.1530889026250002,,,
026,E,570,576.6918,4A,0.0336000000000922,0,0.170777652625,,,
026,E,570,577.0918,1A,0.1332000000001016,0,0.012494152625000088,,,
026,E,570,577.4249,7B,0.0335000000000036,0,0.16685615262499986,,,
026,E,570,577.6249,5A,0.1997000000000071,0,0.18494648595833332,,,
026,E,570,577.6917,8A,0.0339000000000169,0,0.2904901526249999,,,
026,E,570,577.8914,5B,0.199100000000044,0,0.22092798595833343,,,
026,E,570,578.1577,9A,0.2332999999999856,0,0.3202384383392857,,,
026,E,570,578.5573,6B,0.1997000000000071,0,0.39129356929166675,,,
026,E,570,578.7909,3A,0.2327999999999974,0,0.3067507954821429,,,
026,E,570,578.8911,3B,0.1001999999999725,0,0.40979898595833353,,,
026,E,570,579.191,5B,0.0993999999999459,0,0.462472152625,,,
026,E,570,579.4574,5A,0.2329999999999472,0,0.44078172405357163,,,
026,E,570,579.5908,7B,0.0330000000000154,0,0.4627431526249999,,,
026,E,570,579.7571,7A,0.0337999999999283,0,0.455506652625,,,
026,E,570,579.7909,4B,0.0328000000000656,0,0.379380152625,,,
026,E,570,580.0905,1B,0.0661999999999807,0,0.367222902625,,,
026,E,570,580.5196,1A,0.2249000000000478,0,0.36879465262500005,,,
026,E,570,580.6882,4A,0.0273999999999432,0,0.37731531929166673,,,
026,E,570,580.8808,4B,0.1091000000000121,0,0.4228098526249999,,,
026,E,570,581.6688,2A,0.3996000000000776,0,0.4114597395815217,,,
026,E,570,581.7014,5A,0.0337999999999283,0,0.47457215262499997,,,
026,E,570,581.9011,2B,0.1990000000000691,0,0.46225223595833337,,,
026,E,570,581.9342,9A,0.0330999999999903,0,0.5111706526249997,,,
026,E,570,582.4672,6B,0.2675000000000409,0,0.401405465125,,,
026,E,570,583.4005,3A,0.9337000000000444,0,0.4581174859583334,,,
026,E,570,583.4351,6A,0.0321999999999889,0,0.5894941526249999,,,
026,E,570,583.5341,9B,0.0333000000000538,0,0.509965152625,,,
026,E,570,583.5674,6A,0.0331999999999652,0,0.46856815262500007,,,
026,E,570,583.7008,9A,0.1003999999999223,0,0.515903152625,,,
026,E,570,583.9675,5B,0.2331000000000358,0,0.4997025811964286,,,
026,E,570,584.1345,8A,0.1662999999999783,0,0.408662052625,,,
026,E,570,584.1672,5A,0.0339000000000169,0,0.366395152625,,,
026,E,570,584.2011,8A,0.0327999999999519,0,0.38436265262500013,,,
026,E,570,584.5009,5B,0.3000000000000682,0,0.4468403748472224,,,
026,E,570,584.5677,8A,0.0667999999999438,0,0.4134836526250001,,,
026,E,570,584.6345,5A,0.0670000000000072,0,0.38329440262500003,,,
026,E,570,584.7009,8A,0.0661999999999807,0,0.41602040262500006,,,
026,E,570,584.7339,5A,0.0332000000000789,0,0.4100586526250001,,,
026,E,570,584.8341,8A,0.0331999999999652,0,0.412385152625,,,
026,E,570,584.9005,7B,0.033800000000042,0,0.5089811526250001,,,
026,E,570,584.9677,7A,0.0335000000000036,0,0.5011986526249999,,,
026,E,570,585.2672,4B,0.1668000000000802,0,0.37269198595833336,,,
026,E,570,585.5001,4A,0.2332999999999856,0,0.3273162954821429,,,
026,E,570,585.5673,1B,0.0666999999999689,0,0.373143402625,,,
026,E,570,586.3166,1A,0.5797000000000025,0,0.275429099993421,,,
026,E,570,586.9,7A,0.1666000000000167,0,0.24702265262499995,,,
026,E,570,587.0668,7B,0.1666999999999916,0,0.21341345262500006,,,
026,E,570,587.5332,5A,0.4330999999999676,0,0.18530388339423082,,,
026,E,570,587.5999,7B,0.0329999999999017,0,0.35890315262499994,,,
026,E,570,588.0996,7A,0.1006999999999607,0,0.3050229859583335,,,
026,E,570,588.2663,7B,0.1327999999999747,0,0.2435429026250001,,,
026,E,570,588.5994,9A,0.1662000000000034,0,0.26018325262499997,,,
026,E,570,588.866,6A,0.266399999999976,0,0.2969350276250001,,,
026,E,570,589.3321,9A,0.4338000000000193,0,0.4202651141634617,,,
026,E,570,589.6656,5B,0.2999999999999545,0,0.5356727637361112,,,
026,E,570,590.7316,8A,1.065900000000056,0,0.5365253401250001,,,
026,E,570,590.7649,5A,0.0339999999999918,0,0.5243086526249998,,,
026,E,570,590.7989,8A,0.0331999999999652,0,0.518883652625,,,
026,E,570,590.8646,5A,0.0660000000000309,0,0.5370111526250001,,,
026,E,570,591.1983,8A,0.3337000000000216,0,0.5245152026250001,,,
026,E,570,592.5648,6A,1.2994999999999663,0,0.5247574731378205,,,
026,E,570,592.7637,9A,0.0666999999999689,0,0.594803852625,,,
026,E,570,592.7975,5B,0.0339999999999918,0,0.5775536526250002,,,
026,E,570,593.03,5A,0.033800000000042,0,0.5617531526249997,,,
026,E,570,593.1633,8A,0.1000999999999976,0,0.5240209859583335,,,
026,E,570,593.197,5A,0.0333000000000538,0,0.529984652625,,,
026,E,570,593.43,8A,0.0339000000000169,0,0.5316440692916666,,,
026,E,570,593.4639,5A,0.0324000000000523,0,0.5075311526249999,,,
026,E,570,593.4963,7B,0.0334000000000287,0,0.438378652625,,,
026,E,570,593.7959,4B,0.0336000000000922,0,0.28952865262500005,,,
026,E,570,594.1617,4A,0.0342000000000553,0,0.3806188192916666,,,
026,E,570,594.2287,1B,0.0334000000000287,0,0.4400036526250002,,,
026,E,570,594.5948,1A,0.3006000000000313,0,0.4479415415138889,,,
026,E,570,594.8616,5A,0.0350000000000818,0,0.6034099026249999,,,
026,E,570,595.0952,8A,0.0333000000000538,0,0.5127141526250001,,,
026,E,570,595.2287,5A,0.1333999999999378,0,0.49372577762500014,,,
026,E,570,595.4614,8B,0.2331000000000358,0,0.5367989383392857,,,
026,E,570,595.7957,5A,0.199799999999982,0,0.5587670811964286,,,
026,E,570,596.6609,8A,0.13250000000005,0,0.5085168798977273,,,
026,E,570,597.4943,8B,0.70049999999992,0,0.42609958119642855,,,
026,E,570,597.6945,5A,0.0326000000000021,0,0.388882652625,,,
026,E,570,597.9271,8A,0.2333000000000993,0,0.3150023669107144,,,
026,E,570,598.327,8B,0.0331999999999652,0,0.25826465262500004,,,
026,E,570,598.894,5A,0.2329999999999472,0,0.44278072405357155,,,
026,E,570,598.9268,8B,0.0332000000000789,0,0.41949565262499977,,,
026,E,570,598.96,5B,0.0335999999999785,0,0.4381571526250001,,,
026,E,570,598.9936,8B,0.0327999999999519,0,0.4602671526250002,,,
026,E,570,599.0264,5B,0.0337000000000671,0,0.448304152625,,,
026,E,570,599.16,8B,0.0672000000000707,0,0.4978344026250001,,,
026,E,570,599.2599,5B,0.099299999999971,0,0.5403656526250002,,,
026,E,570,599.293,9A,0.0334000000000287,0,0.5084161526250002,,,
026,E,570,599.6924,6A,0.2332000000000107,0,0.531476795482143,,,
026,E,570,599.8595,6B,0.1331000000000131,0,0.5356799026250001,,,
026,E,570,599.9924,3A,0.1332999999999629,0,0.5818721526249999,,,
