ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
037,E,210,212.2075,5B,5A,1,0.6330999999999847,,,,
037,E,210,212.8406,5A,5B,1,2.2993999999999915,,,,
037,E,210,215.5742,5B,9A,1,0.13170000000002346,,,,
037,E,210,215.7396,9A,6A,1,0.09960000000000946,,,,
037,E,210,215.9389,6A,9B,1,0.0671000000000106,,,,
037,E,210,216.006,9B,6A,1,0.3662999999999954,,,,
037,E,210,216.4062,6A,9B,1,0.032399999999995543,,,,
037,E,210,216.4386,9B,9A,1,0.06770000000000209,,,,
037,E,210,216.5063,9A,2B,1,0.0992999999999995,,,,
037,E,210,216.9057,2B,2A,1,0.1880999999999915,,,,
037,E,210,217.1606,2A,5A,1,0.20000000000001705,,,,
037,E,210,217.3606,5A,2A,1,0.03340000000000032,,,,
037,E,210,217.8936,2A,5A,1,0.3003000000000213,,,,
037,E,210,218.1939,5A,2A,1,0.09999999999999432,,,,
037,E,210,218.5598,2A,5A,1,0.20000000000001705,,,,
037,E,210,218.7598,5A,4B,1,0.29999999999998295,,,,
037,E,210,219.2537,4B,7A,1,0.130299999999977,,,,
037,E,210,219.4483,7A,4B,1,0.03370000000001028,,,,
037,E,210,219.7485,4B,7A,1,0.03309999999999036,,,,
037,E,210,219.8481,7A,4B,1,0.20000000000001705,,,,
037,E,210,220.0481,4B,7B,1,0.06700000000000728,,,,
037,E,210,220.1151,7B,5B,1,0.599599999999981,,,,
037,E,210,221.9474,5B,5A,1,0.09990000000001942,,,,
037,E,210,222.2141,5A,8A,1,0.09999999999999432,,,,
037,E,210,222.3475,8A,5A,1,0.06630000000001246,,,,
037,E,210,222.4138,5A,8A,1,0.033899999999988495,,,,
037,E,210,222.4477,8A,5A,1,0.0327000000000055,,,,
037,E,210,222.4804,5A,8A,1,0.03360000000000696,,,,
037,E,210,222.514,8A,7B,1,0.13289999999997804,,,,
037,E,210,222.9138,7B,7A,1,0.03319999999999368,,,,
037,E,210,222.947,7A,4B,1,0.09999999999999432,,,,
037,E,210,223.0802,4B,7A,1,0.0665000000000191,,,,
037,E,210,223.1467,7A,1B,1,0.033699999999981856,,,,
037,E,210,223.1804,1B,1A,1,0.20000000000001705,,,,
037,E,210,223.7137,1A,4A,1,0.06610000000000582,,,,
037,E,210,223.913,4A,5B,1,0.3003999999999962,,,,
037,E,210,224.2467,5B,6A,1,0.06669999999999732,,,,
037,E,210,224.7127,6A,3A,1,0.1998999999999853,,,,
037,E,210,225.1788,3A,3B,1,0.03340000000000032,,,,
037,E,210,225.4456,3B,9A,1,0.2669999999999959,,,,
037,E,210,225.8794,9A,5B,1,0.4994999999999834,,,,
037,E,210,226.3789,5B,5A,1,0.23340000000001737,,,,
037,E,210,228.178,5A,7B,1,0.30000000000001137,,,,
037,E,210,228.5113,7B,4B,1,0.033299999999997,,,,
037,E,210,228.5446,4B,7B,1,0.10020000000000095,,,,
037,E,210,228.7775,7B,7A,1,0.16689999999999827,,,,
037,E,210,229.0115,7A,4B,1,0.03289999999998372,,,,
037,E,210,229.0776,4B,7A,1,0.0338000000000136,,,,
037,E,210,229.1114,7A,4B,1,0.03309999999999036,,,,
037,E,210,229.2775,4B,7A,1,0.03340000000000032,,,,
037,E,210,229.3109,7A,4B,1,0.033999999999991815,,,,
037,E,210,229.4113,4B,7A,1,0.06639999999998736,,,,
037,E,210,229.4777,7A,4B,1,0.033299999999997,,,,
037,E,210,229.511,4B,7A,1,0.03350000000000364,,,,
037,E,210,229.5445,7A,4B,1,1.5660000000000025,,,,
037,E,210,231.1105,4B,7A,1,0.10050000000001091,,,,
037,E,210,231.211,7A,4B,1,0.09909999999999286,,,,
037,E,210,231.3101,4B,7A,1,0.03340000000000032,,,,
037,E,210,231.3763,7A,4B,1,0.03350000000000364,,,,
037,E,210,231.4098,4B,7A,1,0.034100000000023556,,,,
037,E,210,231.4767,7A,8B,1,0.3669000000000153,,,,
037,E,210,231.8436,8B,5B,1,0.0660000000000025,,,,
037,E,210,231.9428,5B,8B,1,0.06729999999998881,,,,
037,E,210,232.0101,8B,2B,1,0.13320000000001642,,,,
037,E,210,232.3761,2B,6B,1,0.06699999999997885,,,,
037,E,210,232.4431,6B,6A,1,0.0998000000000161,,,,
037,E,210,232.609,6A,6B,1,0.13329999999999131,,,,
037,E,210,232.7423,6B,3A,1,0.0338000000000136,,,,
