ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
041,C,390,390.0744,2A,7A,1,0.0988999999999578,,,,
041,C,390,390.1733,7A,4B,1,0.0332000000000221,,,,
041,C,390,390.3397,4B,4A,1,0.03289999999998372,,,,
041,C,390,390.5392,4A,PB,1,0.4662000000000148,,,,
041,C,390,392.9966,PB,1A,1,0.1793999999999869,,,,
041,C,390,393.3517,1A,1B,1,0.04800000000000182,,,,
041,C,390,393.5364,1B,7A,1,0.32349999999996726,,,,
041,C,390,394.0597,7A,5A,1,0.06719999999995707,,,,
041,C,390,394.527,5A,7B,1,0.06639999999998736,,,,
041,C,390,394.8262,7B,4B,1,0.03340000000002874,,,,
041,C,390,395.1619,4B,2A,1,0.031799999999975626,,,,
041,C,390,395.1937,2A,5B,1,0.23279999999999745,,,,
041,C,390,395.4265,5B,9A,1,0.33250000000003865,,,,
041,C,390,396.559,9A,5B,1,0.10009999999999764,,,,
041,C,390,396.9603,5B,7A,1,0.464999999999975,,,,
041,C,390,398.0251,7A,PB,1,0.4327000000000112,,,,
041,C,390,400.6986,PB,1B,1,0.20400000000000773,,,,
041,C,390,400.9026,1B,4A,1,0.2792999999999779,,,,
041,C,390,401.1819,4A,4B,1,0.022800000000017917,,,,
041,C,390,401.5234,4B,7A,1,0.0332000000000221,,,,
041,C,390,401.6913,7A,4B,1,0.03319999999996526,,,,
041,C,390,401.7245,4B,4A,1,0.6989000000000374,,,,
041,C,390,402.4234,4A,4B,1,0.03269999999997708,,,,
041,C,390,402.6565,4B,2B,1,0.0998000000000161,,,,
041,C,390,402.8239,2B,5A,1,0.03280000000000882,,,,
041,C,390,402.8567,5A,2B,1,0.03289999999998372,,,,
041,C,390,403.0905,2B,6A,1,0.09979999999995925,,,,
041,C,390,403.7221,6A,6B,1,0.033599999999978536,,,,
041,C,390,403.9888,6B,3B,1,0.066599999999994,,,,
041,C,390,404.5559,3B,5B,1,0.3335999999999899,,,,
041,C,390,405.1553,5B,8A,1,0.10019999999997253,,,,
041,C,390,405.4894,8A,5B,1,0.032300000000020646,,,,
041,C,390,405.6547,5B,8B,1,0.03370000000001028,,,,
041,C,390,405.7216,8B,5B,1,0.0333999999999719,,,,
041,C,390,406.1219,5B,4B,1,0.36590000000001055,,,,
041,C,390,406.7548,4B,1B,1,0.13280000000003156,,,,
041,C,390,406.9878,1B,PB,1,0.3657999999999788,,,,
041,C,390,408.7421,PB,1A,1,0.266900000000021,,,,
041,C,390,409.009,1A,5A,1,0.1338000000000079,,,,
041,C,390,409.1913,5A,8A,1,0.07019999999999982,,,,
041,C,390,409.3083,8A,5B,1,0.026800000000037016,,,,
041,C,390,409.5272,5B,8B,1,0.02379999999999427,,,,
041,C,390,409.5781,8B,5B,1,0.02359999999998763,,,,
041,C,390,409.6017,5B,8B,1,0.024900000000002365,,,,
041,C,390,409.6266,8B,5B,1,0.030100000000004457,,,,
041,C,390,409.7298,5B,8B,1,0.023199999999974352,,,,
041,C,390,410.3755,8B,5B,1,0.0332000000000221,,,,
041,C,390,410.643,5B,8B,1,0.03280000000000882,,,,
041,C,390,410.6758,8B,5B,1,0.03370000000001028,,,,
041,C,390,410.7095,5B,8B,1,0.033799999999985175,,,,
041,C,390,410.7762,8B,5B,1,0.03499999999996817,,,,
041,C,390,410.9099,5B,8B,1,0.033299999999997,,,,
041,C,390,411.0759,8B,5B,1,0.0332000000000221,,,,
041,C,390,411.7416,5B,7B,1,0.06639999999998736,,,,
041,C,390,411.9744,7B,5A,1,0.0333999999999719,,,,
041,C,390,412.3077,5A,PB,1,0.2663000000000011,,,,
