ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
040,E,600,600.1251,3A,5B,1,0.066599999999994,,,,
040,E,600,600.4582,5B,7B,1,0.23289999999997235,,,,
040,E,600,600.9245,7B,5A,1,0.066599999999994,,,,
040,E,600,600.9911,5A,7B,1,0.06700000000000728,,,,
040,E,600,601.1912,7B,5A,1,0.03319999999996526,,,,
040,E,600,601.4574,5A,5B,1,0.066599999999994,,,,
040,E,600,601.7239,5B,8B,1,0.03340000000002874,,,,
040,E,600,601.9243,8B,5A,1,0.0665000000000191,,,,
040,E,600,601.9908,5A,PB,1,0.4653999999999314,,,,
040,E,600,602.8245,PB,1B,1,0.19980000000009568,,,,
040,E,600,603.0243,1B,2A,1,0.30169999999998254,,,,
040,E,600,603.3542,2A,2B,1,0.19510000000002492,,,,
040,E,600,603.775,2B,7B,1,0.026900000000068758,,,,
040,E,600,603.9345,7B,2B,1,0.03370000000006712,,,,
040,E,600,603.9682,2B,7B,1,0.03279999999995198,,,,
040,E,600,604.001,7B,5A,1,0.03309999999999036,,,,
040,E,600,604.0341,5A,7B,1,0.033999999999991815,,,,
040,E,600,604.1014,7B,5A,1,0.03279999999995198,,,,
040,E,600,604.4014,5A,5B,1,0.033200000000078944,,,,
040,E,600,604.6345,5B,8B,1,0.06719999999995707,,,,
040,E,600,604.8017,8B,6A,1,0.06560000000001764,,,,
040,E,600,605.1016,6A,6B,1,0.06569999999999254,,,,
040,E,600,605.4672,6B,3B,1,0.03379999999992833,,,,
040,E,600,605.9006,3B,3A,1,0.06649999999990541,,,,
040,E,600,606.2672,3A,6A,1,0.03340000000002874,,,,
040,E,600,606.7107,6A,8B,1,0.03330000000005384,,,,
040,E,600,606.744,8B,5A,1,0.3002999999999929,,,,
040,E,600,607.1439,5A,7B,1,0.03300000000001546,,,,
040,E,600,607.2441,7B,2B,1,0.03300000000001546,,,,
040,E,600,607.677,2B,1B,1,0.09989999999993415,,,,
040,E,600,607.7769,1B,2A,1,0.9661000000000968,,,,
040,E,600,608.81,2A,5A,1,0.23300000000006094,,,,
040,E,600,609.2096,5A,5B,1,0.03409999999996671,,,,
040,E,600,609.4431,5B,5A,1,0.033999999999991815,,,,
040,E,600,610.0768,5A,5B,1,0.03309999999999036,,,,
040,E,600,610.1099,5B,3A,1,0.06689999999991869,,,,
040,E,600,610.5095,3A,5B,1,0.10040000000003602,,,,
040,E,600,611.2094,5B,8B,1,0.0665000000000191,,,,
040,E,600,612.4429,8B,5B,1,0.06730000000004566,,,,
040,E,600,613.7426,5B,8A,1,0.0666999999999689,,,,
040,E,600,613.8093,8A,5B,1,0.033699999999953434,,,,
040,E,600,613.9758,5B,8A,1,0.0666999999999689,,,,
040,E,600,614.0425,8A,5B,1,0.0323999999999387,,,,
040,E,600,614.1426,5B,8A,1,0.03260000000000218,,,,
040,E,600,614.4421,8A,5B,1,0.03300000000001546,,,,
040,E,600,614.4751,5B,8A,1,0.03390000000001692,,,,
040,E,600,614.8077,8A,5B,1,0.03340000000002874,,,,
040,E,600,614.8738,5B,PB,1,0.2988000000000284,,,,
040,E,600,616.2271,PB,1B,1,0.4555000000000291,,,,
040,E,600,616.8162,1B,4A,1,0.08550000000002456,,,,
040,E,600,616.9017,4A,4B,1,0.08559999999999945,,,,
040,E,600,617.5392,4B,2B,1,0.4331999999999425,,,,
040,E,600,618.1725,2B,5B,1,0.03319999999996526,,,,
040,E,600,618.3397,5B,8B,1,0.03269999999997708,,,,
040,E,600,619.3055,8B,4B,1,0.16659999999990305,,,,
040,E,600,619.6047,4B,4A,1,0.0666999999999689,,,,
040,E,600,619.7395,4A,1B,1,0.3651999999999589,,,,
040,E,600,620.1714,1B,4A,1,0.233600000000024,,,,
040,E,600,620.405,4A,4B,1,0.03290000000004056,,,,
040,E,600,620.6535,4B,7B,1,0.03059999999993579,,,,
040,E,600,620.6841,7B,2A,1,0.02940000000000964,,,,
040,E,600,620.9601,2A,1B,1,0.0665000000000191,,,,
040,E,600,621.0266,1B,1A,1,0.03350000000000364,,,,
040,E,600,621.093,1A,PB,1,0.2661000000000513,,,,
040,E,600,622.0733,PB,2A,1,0.9856999999999516,,,,
040,E,600,623.059,2A,2B,1,0.03370000000006712,,,,
040,E,600,623.3928,2B,5B,1,0.19990000000007058,,,,
040,E,600,623.7255,5B,8B,1,0.033999999999991815,,,,
040,E,600,623.8589,8B,5B,1,0.03350000000000364,,,,
040,E,600,623.8924,5B,6A,1,0.066599999999994,,,,
040,E,600,623.959,6A,9A,1,0.033100000000104046,,,,
040,E,600,624.2916,9A,9B,1,0.03419999999994161,,,,
040,E,600,624.3258,9B,6A,1,0.06590000000005602,,,,
040,E,600,624.3917,6A,9B,1,0.06729999999993197,,,,
040,E,600,624.459,9B,8B,1,0.09940000000005966,,,,
040,E,600,624.6248,8B,8A,1,0.8003999999999678,,,,
040,E,600,625.5922,8A,5A,1,0.033299999999940155,,,,
040,E,600,625.6255,5A,4B,1,0.16579999999999018,,,,
040,E,600,625.7913,4B,4A,1,0.13330000000007658,,,,
040,E,600,625.9912,4A,7B,1,0.06619999999998072,,,,
040,E,600,626.1582,7B,2A,1,0.09950000000003456,,,,
040,E,600,626.2577,2A,7A,1,0.03330000000005384,,,,
040,E,600,626.291,7A,8A,1,0.4996999999999616,,,,
040,E,600,626.7907,8A,2B,1,0.06729999999993197,,,,
040,E,600,626.8909,2B,8A,1,0.1998999999999569,,,,
040,E,600,627.0908,8A,2B,1,0.033200000000078944,,,,
040,E,600,627.3243,2B,6A,1,0.9320000000000164,,,,
040,E,600,628.2563,6A,9A,1,0.03409999999996671,,,,
040,E,600,628.2904,9A,6A,1,0.03309999999999036,,,,
040,E,600,628.3235,6A,9A,1,0.03340000000002874,,,,
040,E,600,628.3569,9A,6A,1,0.03340000000002874,,,,
040,E,600,628.4236,6A,5B,1,0.06720000000007076,,,,
040,E,600,628.5239,5B,8B,1,0.03269999999997708,,,,
040,E,600,628.6579,8B,5B,1,0.03339999999991505,,,,
040,E,600,628.6913,5B,8B,1,0.03260000000000218,,,,
040,E,600,628.7239,8B,5B,1,0.03330000000005384,,,,
040,E,600,628.9897,5B,7A,1,0.26660000000003947,,,,
040,E,600,629.2563,7A,4A,1,0.46669999999994616,,,,
