ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
004,C,120,120.1377,7B,5B,1,0.03180000000000405,,,,
004,C,120,120.2043,5B,8A,1,0.032299999999992224,,,,
004,C,120,120.3363,8A,6A,1,0.0999000000000052,,,,
004,C,120,120.6378,6A,PB,1,0.5641999999999996,,,,
004,C,120,124.4675,PB,1A,1,0.20059999999999434,,,,
004,C,120,124.8118,1A,4B,1,0.03319999999999368,,,,
004,C,120,124.845,4B,2B,1,0.033900000000002706,,,,
004,C,120,124.8789,2B,7B,1,0.06699999999999307,,,,
004,C,120,124.9459,7B,2B,1,0.0992999999999995,,,,
004,C,120,125.0788,2B,8B,1,0.033799999999999386,,,,
004,C,120,125.1126,8B,6A,1,0.8662999999999954,,,,
004,C,120,125.9789,6A,3A,1,0.03280000000000882,,,,
004,C,120,126.178,3A,6A,1,0.033299999999997,,,,
004,C,120,126.2113,6A,8A,1,0.06650000000000489,,,,
004,C,120,126.3786,8A,5B,1,0.09969999999999857,,,,
004,C,120,126.545,5B,2B,1,0.03359999999999275,,,,
004,C,120,126.5786,2B,2A,1,0.033799999999999386,,,,
004,C,120,126.6451,2A,7A,1,0.03340000000000032,,,,
004,C,120,126.945,7A,2B,1,0.13290000000000646,,,,
004,C,120,127.0779,2B,7B,1,0.03310000000000457,,,,
004,C,120,128.1446,7B,5A,1,0.03360000000000696,,,,
004,C,120,128.3454,5A,2B,1,0.033799999999985175,,,,
004,C,120,128.3792,2B,5A,1,0.03190000000000737,,,,
004,C,120,128.4444,5A,7A,1,0.03489999999999327,,,,
004,C,120,128.4793,7A,4B,1,0.03260000000000218,,,,
004,C,120,128.9102,4B,5A,1,0.03350000000000364,,,,
004,C,120,128.9437,5A,5B,1,0.09979999999998768,,,,
004,C,120,129.2107,5B,7A,1,0.16599999999999682,,,,
004,C,120,129.6764,7A,4B,1,0.33320000000000505,,,,
004,C,120,130.0434,4B,2A,1,0.20060000000000855,,,,
004,C,120,130.244,2A,2B,1,0.032100000000014006,,,,
004,C,120,130.61,2B,4B,1,0.03299999999998704,,,,
004,C,120,130.643,4B,PB,1,0.5990999999999929,,,,
004,C,120,134.0296,PB,2B,1,0.2224000000000217,,,,
004,C,120,134.252,2B,5A,1,0.034300000000001774,,,,
004,C,120,134.2863,5A,2B,1,0.03309999999999036,,,,
004,C,120,134.4192,2B,5A,1,0.033299999999997,,,,
004,C,120,134.4857,5A,2B,1,0.033699999999981856,,,,
004,C,120,134.5869,2B,7A,1,0.032099999999985585,,,,
004,C,120,134.8524,7A,7B,1,0.0998000000000161,,,,
004,C,120,135.1862,7B,8A,1,0.03289999999998372,,,,
004,C,120,135.353,8A,5B,1,0.03299999999998704,,,,
004,C,120,135.4854,5B,7B,1,0.06680000000000064,,,,
004,C,120,137.419,7B,4A,1,0.3662999999999954,,,,
004,C,120,137.7853,4A,1B,1,0.03319999999999368,,,,
004,C,120,138.1852,1B,4B,1,0.33320000000000505,,,,
004,C,120,138.5184,4B,7B,1,0.2331999999999823,,,,
004,C,120,138.9177,7B,PB,1,0.498800000000017,,,,
004,C,120,141.2286,PB,4B,1,0.19819999999998572,,,,
004,C,120,141.4268,4B,4A,1,0.022500000000007958,,,,
004,C,120,141.4941,4A,5B,1,0.12199999999998568,,,,
004,C,120,141.7827,5B,6A,1,0.1355000000000075,,,,
004,C,120,142.4168,6A,5B,1,0.10009999999999764,,,,
004,C,120,142.583,5B,PB,1,0.49850000000000705,,,,
004,C,120,147.0796,PB,4A,1,0.20079999999998677,,,,
004,C,120,147.4043,4A,4B,1,0.09770000000000323,,,,
004,C,120,147.502,4B,5B,1,0.06699999999997885,,,,
004,C,120,147.6357,5B,8A,1,0.03319999999999368,,,,
004,C,120,147.7358,8A,5B,1,0.033499999999975216,,,,
004,C,120,147.8356,5B,9A,1,0.19999999999998863,,,,
004,C,120,148.0356,9A,6A,1,0.0332000000000221,,,,
004,C,120,148.0688,6A,3A,1,0.033699999999981856,,,,
004,C,120,148.1025,3A,6A,1,0.03310000000001878,,,,
004,C,120,148.3353,6A,3A,1,0.033299999999997,,,,
004,C,120,148.6684,3A,9B,1,0.2997000000000014,,,,
004,C,120,148.9681,9B,8B,1,0.16730000000001155,,,,
004,C,120,149.3352,8B,5B,1,0.2335000000000207,,,,
004,C,120,149.5687,5B,2B,1,0.03319999999999368,,,,
004,C,120,149.6019,2B,2A,1,0.03290000000001214,,,,
