ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
016,E,90,94.32632,PB,1A,1,0.6893100000000061,,,,
016,E,90,95.19289,1A,1B,1,0.022210000000001173,,,,
016,E,90,95.2824,1B,4A,1,0.34266999999999825,,,,
016,E,90,95.62507,4A,2A,1,0.06674000000001001,,,,
016,E,90,95.95815,2A,5A,1,0.033720000000002415,,,,
016,E,90,95.99187,5A,2B,1,0.03291999999999007,,,,
016,E,90,96.42486,2B,8A,1,0.06723000000000923,,,,
016,E,90,96.49209,8A,2B,1,0.03292999999999324,,,,
016,E,90,96.59155,2B,5B,1,0.0332300000000032,,,,
016,E,90,96.82493,5B,5A,1,0.032910000000001105,,,,
016,E,90,100.5569,5A,PB,1,0.6981999999999999,,,,
016,E,90,109.6857,PB,1A,1,0.3118000000000052,,,,
016,E,90,109.9975,1A,4B,1,0.08859999999999957,,,,
016,E,90,110.0861,4B,2A,1,0.2663000000000011,,,,
016,E,90,111.1073,2A,5A,1,0.02400000000000091,,,,
016,E,90,111.1313,5A,2B,1,0.021100000000004115,,,,
016,E,90,113.5632,2B,5A,1,0.03280000000000882,,,,
016,E,90,113.596,5A,2A,1,0.03349999999998943,,,,
016,E,90,114.2966,2A,4B,1,0.03289999999999793,,,,
016,E,90,114.8289,4B,1A,1,0.2768999999999977,,,,
016,E,90,115.1058,1A,PB,1,0.3323999999999927,,,,
