ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption
009,C,330,330.0341,3B,0.1664000000000101,0,0.16972648421125447,,
009,C,330,331.1996,3A,0.0327000000000339,0,0.1580229842112546,,
009,C,330,331.2657,6A,0.0668999999999755,0,0.1635807342112543,,
009,C,330,331.3994,9A,0.1336000000000012,0,0.1635083592112544,,
009,C,330,332.0659,8B,0.2012000000000284,0,-0.05422090467763447,,
009,C,330,332.166,5B,0.098700000000008,0,-0.03358418245541225,,
009,C,330,332.5319,7B,0.0658000000000242,0,0.1561272342112543,,
009,C,330,333.4987,2A,0.9660000000000082,0,0.2963772083491854,,
009,C,330,333.7648,4B,0.2667000000000143,0,0.43471910921125434,,
009,C,330,334.1312,4A,0.166499999999985,0,0.4634917842112542,,
009,C,330,335.5197,1B,0.7997000000000298,0,0.30009990608625436,,
009,C,330,335.6525,4B,0.099899999999991,0,0.5254164842112544,,
009,C,330,336.0199,2A,0.0324999999999704,0,0.3688877342112544,,
009,C,330,336.9194,2B,0.8664999999999736,0,0.46241496498048507,,
009,C,330,337.1195,2A,0.1992000000000189,0,0.411253900877921,,
009,C,330,337.2195,2B,0.0667000000000257,0,0.4298277342112544,,
009,C,330,337.3196,5A,0.0325000000000272,0,0.28159648421125416,,
009,C,330,337.9856,2A,0.1680999999999812,0,0.36682728421125443,,
009,C,330,338.02,4A,0.0320000000000391,0,0.33523048421125434,,
009,C,330,339.0845,1B,0.3330000000000268,0,0.2977425080207782,,
009,C,330,344.1896,PB,0.8507000000000176,0,-0.23910062498414789,,
009,C,330,344.5401,1B,0.1078999999999723,0,-0.1402598907887458,,
009,C,330,344.7267,4A,0.0257000000000289,0,-0.006512515788745343,,
009,C,330,344.8329,4B,0.1067999999999642,0,0.012131734211254241,,
009,C,330,344.9713,2A,0.0332000000000221,0,0.020838984211254186,,
009,C,330,345.0713,7B,0.0335999999999785,0,-0.024991015788745408,,
009,C,330,345.7381,2B,0.4674999999999727,0,-0.05184376578874567,,
009,C,330,345.7725,5B,0.0319000000000073,0,-0.029042015788745434,,
009,C,330,346.071,9A,0.1005000000000109,0,0.05589738421125441,,
009,C,330,346.371,8B,0.0337000000000102,0,-0.03099501578874575,,
009,C,330,346.9373,5B,0.3996999999999957,0,-0.036859361942591755,,
009,C,330,347.4698,4B,0.033299999999997,0,0.08105748421125414,,
009,C,330,347.7032,4A,0.0677999999999769,0,-0.03880018245541228,,
009,C,330,348.0371,2A,0.1003000000000042,0,-0.25094301578874567,,
009,C,330,348.1363,7A,0.0663999999999873,0,-0.2606780157887456,,
009,C,330,348.1697,2A,0.0331000000000472,0,-0.17577101578874554,,
009,C,330,348.2028,7A,0.0333999999999719,0,-0.18502501578874542,,
009,C,330,348.6699,2A,0.4664999999999963,0,-0.04766723007445996,,
009,C,330,351.1291,PB,1.9519999999999984,0,-0.4108054763150614,,
009,C,330,351.687,4B,0.0270999999999617,0,0.22854898421125425,,
009,C,330,351.8186,2A,0.1314000000000419,0,0.1412977842112543,,
009,C,330,352.0348,2B,0.1168999999999869,0,-0.05749239078874557,,
009,C,330,352.3013,8A,0.0335999999999785,0,-0.12220464078874571,,
009,C,330,352.6674,5B,0.3657999999999788,0,0.006936711483981642,,
009,C,330,353.0672,2B,0.3999000000000023,0,0.0558297342112544,,
009,C,330,353.4336,2A,0.3661999999999921,0,0.0697376660294363,,
009,C,330,353.8338,2B,0.0341000000000235,0,-0.2050905157887457,,
009,C,330,354.3999,2A,0.2666999999999575,0,0.0014077029612543646,,
009,C,330,354.4674,7A,0.0335999999999785,0,0.05287498421125436,,
009,C,330,354.7665,2A,0.2986999999999966,0,0.10721448421125437,,
009,C,330,354.9667,7A,0.1666000000000167,0,0.25360708421125444,,
009,C,330,355.2331,4B,0.0668999999999755,0,0.34688081754458766,,
009,C,330,355.2664,7A,0.0332000000000221,0,0.4361754842112542,,
009,C,330,357.4871,4B,0.2330000000000041,0,0.45147012706839723,,
009,C,330,357.5211,7A,0.0332000000000221,0,0.5037489842112541,,
009,C,330,357.754,4B,0.0672999999999888,0,0.5212659842112544,,
009,C,330,357.8878,7A,0.0327999999999519,0,0.5421549842112543,,
009,C,330,357.9206,4B,0.033299999999997,0,0.5755799842112546,,
009,C,330,358.0537,7A,0.1334000000000514,0,0.5562201092112545,,
009,C,330,358.1538,4B,0.0339000000000169,0,0.40841573421125443,,
009,C,330,359.961,PB,1.6224000000000274,1,-0.24688315985654227,,
