ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption,number_clicked
040,C,420,420.1371,3B,0.1662000000000034,0,0.4915377506674078,,,
040,C,420,420.4043,6B,0.266900000000021,0,0.1642512881674078,,,
040,C,420,420.4374,6A,0.0334999999999467,0,0.23776735066740784,,,
040,C,420,421.5383,8B,0.5007999999999697,1,0.36619543400074117,,,
040,C,420,421.7045,5B,0.0672000000000139,0,0.4922175173340744,,,
040,C,420,421.7382,8B,0.032699999999977,0,0.396115350667408,,,
040,C,420,421.8714,5B,0.1332000000000448,0,0.36207485066740763,,,
040,C,420,422.1371,8B,0.2330000000000041,0,0.34226813638169357,,,
040,C,420,422.1703,5B,0.0335999999999785,0,0.3399778506674078,,,
040,C,420,422.2373,4B,0.0335000000000036,0,0.4817933506674077,,,
040,C,420,422.6031,7A,0.033299999999997,0,0.2955191840007411,,,
040,C,420,423.0031,4B,0.3654000000000224,0,0.20014135066740782,,,
040,C,420,423.7774,PB,0.4345000000000141,0,0.28131837844518554,,,
040,C,420,424.1245,4A,0.0337999999999851,0,-0.3091038993325921,,,
040,C,420,424.2256,4B,0.0330000000000154,0,-0.2149226493325922,,,
040,C,420,424.5582,2A,0.066599999999994,0,-0.1927917048881478,,,
040,C,420,424.7583,7B,0.2001000000000203,0,-0.06633548266592548,,,
040,C,420,424.7914,2A,0.0335999999999785,0,-0.10834014933259217,,,
040,C,420,424.8581,7B,0.0662000000000375,0,-0.0335798993325922,,,
040,C,420,425.4586,2B,0.6003999999999792,0,0.14554904511185224,,,
040,C,420,425.7245,7B,0.266399999999976,0,0.40044697566740783,,,
040,C,420,426.0904,2A,0.0339000000000169,0,0.42128660066740775,,,
040,C,420,426.1243,7B,0.0335000000000036,0,0.39780135066740785,,,
040,C,420,427.6467,PB,1.016999999999996,0,-0.24715092982039708,,,
040,C,420,428.2864,4A,0.030300000000011,0,-0.28409114933259216,,,
040,C,420,428.5311,4B,0.2405999999999721,0,-0.22109081599925895,,,
040,C,420,428.5573,7A,0.0283999999999764,0,-0.13645464933259221,,,
040,C,420,428.7891,5A,0.0335999999999785,0,0.03963985066740783,,,
040,C,420,428.8227,5B,0.0330999999999903,0,0.18234735066740804,,,
040,C,420,428.9559,8A,0.133700000000033,0,0.07490822566740774,,,
040,C,420,429.1222,5B,0.1662999999999783,0,0.05638455066740766,,,
040,C,420,429.2892,8B,0.133199999999988,0,-0.027585024332592134,,,
040,C,420,429.4887,9A,0.1335000000000263,0,-0.016110524332592302,,,
040,C,420,429.6563,6A,0.1669999999999731,0,0.1031574506674077,,,
040,C,420,430.0779,8B,0.388499999999965,0,0.14052345781026496,,,
040,C,420,430.2778,4B,0.0337999999999851,0,0.26703335066740763,,,
040,C,420,430.3116,2A,0.0328999999999837,0,0.019444850667408087,,,
040,C,420,430.3445,7A,0.033299999999997,0,0.30995685066740775,,,
040,C,420,430.6775,4B,0.0994999999999777,0,0.30805210066740774,,,
040,C,420,431.0437,7A,0.0674999999999954,0,0.25185425066740785,,,
040,C,420,431.7442,4A,0.1005000000000109,0,0.3135032256674078,,,
040,C,420,432.0775,4B,0.3002999999999929,0,0.3718045728896301,,,
040,C,420,433.2294,PB,0.7140999999999735,0,-0.13378448266592552,,,
040,C,420,433.6518,4A,0.0790999999999826,0,-0.3278123159992588,,,
040,C,420,433.7326,4B,0.0838999999999714,0,-0.3047131493325921,,,
040,C,420,433.9222,7A,0.0325000000000272,0,-0.38568364933259236,,,
040,C,420,434.187,5A,0.2331999999999539,0,-0.22195279218973493,,,
040,C,420,434.4199,5B,0.0335000000000036,0,0.01884960066740793,,,
040,C,420,434.4866,8B,0.0669000000000323,0,0.06400385066740766,,,
040,C,420,435.3416,3A,0.8220000000000027,0,0.11170820251925967,,,
040,C,420,435.3752,6B,0.0335999999999785,0,0.0285388506674078,,,
040,C,420,435.7413,3B,0.333500000000015,0,0.16770350066740777,,,
040,C,420,435.8085,9B,0.0331000000000472,0,0.09342685066740763,,,
040,C,420,435.8753,6B,0.0330999999999903,0,0.08252435066740738,,,
040,C,420,435.9418,9B,0.0335000000000036,0,0.016781850667408005,,,
040,C,420,436.0086,6B,0.0330000000000154,0,0.18270585066740797,,,
040,C,420,436.0416,6A,0.0339999999999918,0,0.21054585066740783,,,
040,C,420,436.2748,5B,0.2005000000000336,0,0.2677608506674077,,,
040,C,420,436.3416,8B,0.065400000000011,0,0.20983610066740765,,,
040,C,420,436.4755,5B,0.1340999999999894,0,0.12176247566740783,,,
040,C,420,436.7083,6A,0.1995999999999753,0,0.1713737673340745,,,
040,C,420,437.2415,9B,0.3333999999999832,0,0.1377763923340745,,,
040,C,420,437.6409,6A,0.3999000000000023,0,0.09273385066740773,,,
040,C,420,437.7739,9A,0.1333999999999946,0,0.19013322566740776,,,
040,C,420,437.8076,8B,0.033299999999997,0,0.46264385066740754,,,
040,C,420,437.8409,5B,0.0334000000000287,0,0.463406350667408,,,
040,C,420,438.4076,8B,0.1659999999999968,0,0.2618219415764988,,,
040,C,420,438.4405,5B,0.0336000000000353,0,0.27254235066740806,,,
040,C,420,438.4741,8A,0.0333999999999719,0,0.3372243506674075,,,
040,C,420,438.7074,5B,0.2330000000000041,0,0.31312920781026493,,,
040,C,420,438.7737,8A,0.066599999999994,0,0.32043560066740806,,,
040,C,420,438.8071,5A,0.033299999999997,0,0.3490343506674076,,,
040,C,420,439.0073,7B,0.1317999999999983,0,0.3328158506674078,,,
040,C,420,439.2737,7A,0.0333999999999719,0,0.2609493506674079,,,
040,C,420,439.5736,4A,0.0335000000000036,0,0.11613935066740799,,,
040,C,420,440.5064,1B,0.0996999999999843,0,0.15158396177851888,,,
040,C,420,440.9061,2B,0.1329000000000064,0,0.03032185066740778,,,
040,C,420,440.9736,5A,0.0673999999999637,0,-0.00668989933259212,,,
040,C,420,441.0069,2B,0.0331000000000472,0,-0.05931364933259253,,,
040,C,420,441.1062,5A,0.1005999999999858,0,-0.006548815999259124,,,
040,C,420,441.1406,8A,0.0321999999999889,0,0.046971350667408096,,,
040,C,420,441.9741,8B,0.766399999999976,0,0.24700043762392945,,,
040,C,420,442.1058,6A,0.0984999999999445,0,0.41964435066740763,,,
040,C,420,442.2721,9A,0.1677000000000248,0,0.3708894506674077,,,
040,C,420,442.4063,6A,0.1329999999999813,0,0.3026554756674078,,,
040,C,420,442.506,9A,0.1002000000000293,0,0.18101718400074107,,,
040,C,420,442.5396,6A,0.033299999999997,0,0.1834153506674081,,,
040,C,420,442.6057,9A,0.0668000000000006,0,0.19094185066740765,,,
040,C,420,443.1057,6A,0.4986000000000103,0,0.3350801173340745,,,
040,C,420,443.8723,8B,0.0341999999999984,0,0.5697877506674077,,,
040,C,420,443.9722,8A,0.0341000000000235,0,0.6249743506674079,,,
040,C,420,444.2388,2B,0.2659999999999627,0,0.6549492881674079,,,
040,C,420,444.2723,8A,0.0333000000000538,0,0.4879578506674078,,,
040,C,420,444.8056,2B,0.5341999999999985,0,0.5700050069174077,,,
040,C,420,445.1053,7B,0.0339999999999918,0,0.6583148506674075,,,
040,C,420,445.4053,2B,0.2993000000000165,0,0.5705071840007411,,,
040,C,420,445.5717,2A,0.1329999999999813,0,0.6343528506674079,,,
040,C,420,445.6709,7B,0.0337000000000102,0,0.656529600667408,,,
040,C,420,445.9711,2A,0.2993999999999914,0,0.6467112395562966,,,
040,C,420,446.004,7B,0.0329999999999586,0,0.5728273506674078,,,
040,C,420,449.4944,PB,3.3093000000000075,1,-0.2491239979241415,,,
040,C,420,449.8897,4A,0.1063000000000329,0,-0.2480591493325922,,,
040,C,420,449.9951,4B,0.1951999999999998,0,-0.10642889933259214,,,
