ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption,number_clicked
029,C,330,330.0112,5B,0.0336000000000353,0,-0.12344096723502007,,,
029,C,330,330.4114,5A,0.2998000000000047,0,0.2643569216538688,,,
029,C,330,330.4446,8A,0.0335000000000036,0,0.26630703276498013,,,
029,C,330,330.5111,5A,0.0669000000000323,0,0.25498478276497993,,,
029,C,330,330.6116,8A,0.099899999999991,0,0.28240719943164666,,,
029,C,330,330.9446,6A,0.266399999999976,0,0.23614009526497995,,,
029,C,330,331.2769,6B,0.1657999999999901,0,0.19354503276497992,,,
029,C,330,331.577,3A,0.2999000000000364,0,0.3597185883205356,,,
029,C,330,331.6102,6B,0.0336999999999534,0,0.43822753276497983,,,
029,C,330,332.1439,6A,0.0991999999999961,0,0.28865511609831324,,,
029,C,330,332.5109,5B,0.3333000000000083,0,0.3846424827649799,,,
029,C,330,332.8109,5A,0.299699999999973,0,0.29696503276498,,,
029,C,330,333.1436,2B,0.3327000000000453,0,0.20940288276498,,,
029,C,330,333.4097,7B,0.2336999999999989,0,0.22283538990783702,,,
029,C,330,333.4433,7A,0.0330999999999903,0,0.1678420327649799,,,
029,C,330,333.8097,4B,0.3666999999999802,0,0.14470044185588904,,,
029,C,330,334.2427,4A,0.0335000000000036,0,0.17653553276498002,,,
029,C,330,334.3426,4B,0.0994000000000028,0,0.21083603276497995,,,
029,C,330,334.3756,7A,0.03389999999996,0,0.14891353276497998,,,
029,C,330,334.6756,4B,0.13250000000005,0,0.11745563276497997,,,
029,C,330,334.8431,7B,0.1680000000000063,0,0.17583423276497995,,,
029,C,330,335.0756,5A,0.199799999999982,0,0.34078744943164657,,,
029,C,330,335.2753,8A,0.0337000000000102,0,0.15403253276497986,,,
029,C,330,335.8422,2B,0.1657000000000152,0,0.2760481160983133,,,
029,C,330,336.1429,5A,0.3004999999999995,0,0.41025303276498,,,
029,C,330,336.4086,8A,0.2672999999999774,0,0.38671559526497995,,,
029,C,330,336.6084,5B,0.1995000000000004,0,0.29443769943164655,,,
029,C,330,337.4413,2B,0.3992000000000075,0,0.41081499109831326,,,
029,C,330,337.6412,5B,0.2007999999999583,0,0.5335684494316467,,,
029,C,330,337.8079,9A,0.0330999999999903,0,0.56793103276498,,,
029,C,330,338.2741,6A,0.3335999999999899,0,0.4455837827649799,,,
029,C,330,338.6071,6B,0.3328999999999951,0,0.46097603276497995,,,
029,C,330,338.8403,6A,0.233600000000024,0,0.4497186041935514,,,
029,C,330,339.0086,5B,0.1339999999999577,0,0.51574790776498,,,
029,C,330,339.0413,2B,0.0326000000000021,0,-0.09837846723502008,,,
029,C,330,339.2403,2A,0.0337000000000102,0,0.3146925327649799,,,
029,C,330,339.9406,5A,0.3659000000000105,0,0.32298071458316174,,,
029,C,330,340.207,7A,0.0337000000000102,0,0.1825895327649798,,,
029,C,330,340.5401,4B,0.3328999999999951,0,0.23213468276497995,,,
029,C,330,341.1065,4A,0.299699999999973,0,0.14527757122651835,,,
029,C,330,341.3405,4B,0.0323999999999955,0,0.36763303276497994,,,
029,C,330,341.5065,7A,0.066599999999994,0,0.34503953276497995,,,
029,C,330,341.8727,4B,0.2663000000000011,0,0.1848687202649799,,,
029,C,330,342.2728,7B,0.1333000000000197,0,0.014723657764979914,,,
029,C,330,342.497,5A,0.1843000000000074,0,0.0694368899078371,,,
029,C,330,343.0062,2B,0.3333999999999832,0,0.29990953276497995,,,
029,C,330,343.5725,5A,0.2322000000000343,0,0.445820889907837,,,
029,C,330,344.0724,5B,0.0333999999999719,0,0.29989503276498,,,
029,C,330,344.3395,2A,0.1999000000000137,0,0.3119888660983133,,,
029,C,330,344.6392,2B,0.2669999999999959,0,0.16555390776497997,,,
029,C,330,344.8062,5A,0.0327000000000339,0,-0.05534846723501996,,,
029,C,330,344.9729,8A,0.0322000000000457,0,0.06818653276497988,,,
029,C,330,345.1725,2A,0.2006999999999834,0,0.18625153276497997,,,
029,C,330,345.4719,5A,0.2986999999999966,0,0.20113808832053554,,,
029,C,330,346.0715,4B,0.2325999999999908,0,0.2563841756221228,,,
029,C,330,346.5713,7B,0.1999999999999886,0,0.10781761609831327,,,
029,C,330,346.8373,4A,0.2331000000000358,0,0.1021537470506942,,,
029,C,330,346.9054,5A,0.0321999999999889,0,0.24861403276497995,,,
029,C,330,347.238,5B,0.0988000000000397,0,0.11431136609831327,,,
029,C,330,347.2712,2B,0.0326000000000021,0,0.07562503276498012,,,
029,C,330,347.4713,5B,0.2008999999999901,0,0.13472011609831328,,,
029,C,330,347.5375,9A,0.0339999999999918,0,0.30775753276497975,,,
029,C,330,348.104,6A,0.033299999999997,0,0.34696853276497996,,,
029,C,330,348.2371,5B,0.1001999999999725,0,0.43086753276498,,,
029,C,330,348.8375,2B,0.066599999999994,0,0.28832511609831324,,,
029,C,330,349.0711,5A,0.2330000000000041,0,0.4198701756221227,,,
029,C,330,349.1705,2B,0.0998000000000161,0,0.3568676994316466,,,
029,C,330,349.3372,5B,0.1678999999999746,0,0.30876893276497996,,,
029,C,330,349.3712,8A,0.0326000000000021,0,0.33686353276498004,,,
029,C,330,349.5858,5A,0.2069000000000187,0,0.30659859526497996,,,
029,C,330,349.7916,5B,0.2139999999999986,0,0.2752286756221228,,,
029,C,330,349.9243,9A,0.03389999999996,0,0.28678403276498,,,
029,C,330,350.3581,6A,0.2331000000000358,0,0.2929975327649799,,,
029,C,330,350.7583,3A,0.3663999999999987,0,0.38684557821952537,,,
029,C,330,350.9915,2B,0.0672999999999888,0,0.12378603276498001,,,
029,C,330,351.2241,5B,0.2325999999999908,0,0.2684503899078371,,,
029,C,330,351.458,5A,0.2341000000000122,0,0.4202417470506942,,,
029,C,330,351.6573,2A,0.1992999999999938,0,0.3818170327649801,,,
029,C,330,351.6911,5A,0.0335000000000036,0,-0.18938946723502004,,,
029,C,330,352.1911,8A,0.2670999999999708,0,0.16373059526498,,,
029,C,330,352.4241,5B,0.2320000000000277,0,0.3426247470506943,,,
029,C,330,353.1571,2B,0.1013000000000374,0,0.29785303276498,,,
029,C,330,353.3909,8A,0.2332000000000107,0,0.3966539613364085,,,
