ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption
004,E,540,541.0413,9A,0.9646000000000186,1,0.11469076471364736,,
004,E,540,541.2073,9B,0.1667999999999665,0,0.0911953969717119,,
004,E,540,541.2405,6A,0.0335999999999785,0,0.06615129697171218,,
004,E,540,541.4408,5A,0.1001999999999725,0,-0.11561670302828819,,
004,E,540,541.6736,7B,0.199799999999982,0,-0.08505845302828814,,
004,E,540,541.7072,7A,0.0339000000000169,0,-0.14648820302828813,,
004,E,540,541.8404,4B,0.1326999999999998,0,-0.18885770302828803,,
004,E,540,544.6594,PB,2.505899999999997,0,-0.1508825000579911,,
004,E,540,545.0683,5A,0.172399999999925,0,0.014406046971711994,,
004,E,540,545.1259,8B,0.034400000000005,0,0.005947296971711813,,
004,E,540,545.6163,5B,0.0328999999999268,0,0.00040079697171169215,,
004,E,540,545.8836,8B,0.0320000000000391,0,0.13069579697171174,,
004,E,540,546.0823,6A,0.066599999999994,0,0.1039337969717119,,
004,E,540,546.3486,3A,0.0677000000000589,0,0.009117546971711965,,
004,E,540,546.8157,5A,0.0327999999999519,0,0.12186079697171182,,
004,E,540,547.0155,7B,0.165899999999965,0,0.23801689697171174,,
004,E,540,552.7706,PB,3.5471999999999757,0,-0.03422622735261239,,
004,E,540,553.2057,5A,0.02800000000002,0,0.017986796971712016,,
004,E,540,553.3787,8B,0.0340999999999667,0,-0.09009120302828821,,
004,E,540,553.5128,9A,0.0668000000000574,0,-0.08723020302828799,,
004,E,540,553.5452,6A,0.0334000000000287,0,-0.1099582030282884,,
004,E,540,553.6124,9A,0.0666999999999689,0,-0.183997703028288,,
004,E,540,553.8115,6A,0.199799999999982,0,-0.0676520363616215,,
004,E,540,553.8451,9A,0.0330000000000154,0,-0.04190370302828783,,
004,E,540,554.3787,5B,0.4995999999999867,0,0.09538689697171193,,
004,E,540,554.6782,7B,0.1000000000000227,0,0.21278265411456895,,
004,E,540,554.7118,4B,0.0331999999999652,0,0.28628179697171197,,
004,E,540,554.8447,4A,0.1326999999999998,0,0.33142529697171197,,
004,E,540,562.4753,PB,2.3611000000000786,0,-0.11403571921533845,,
004,E,540,562.6464,1B,0.0274000000000569,0,0.1569867969717118,,
004,E,540,562.933,4A,0.0265000000000554,0,-0.09320420302828802,,
004,E,540,563.1631,7B,0.0330999999999903,0,-0.11580970302828808,,
004,E,540,563.2305,5B,0.0323999999999387,0,-0.1121172030282882,,
004,E,540,563.4304,8B,0.0326000000000021,0,-0.0267165363616213,,
004,E,540,563.4962,6A,0.033399999999915,0,0.1085247969717118,,
004,E,540,563.5296,9A,0.0332000000000789,0,-0.08714620302828813,,
004,E,540,563.6959,6A,0.1668999999999414,0,-0.009544703028288071,,
004,E,540,563.7297,9A,0.0330000000000154,0,-0.09371520302828795,,
004,E,540,563.8625,6A,0.1340000000000145,0,-0.0940450780282881,,
004,E,540,563.8967,9A,0.0330999999999903,0,0.04913729697171165,,
004,E,540,563.9298,6A,0.0325000000000272,0,0.027920296971712055,,
004,E,540,564.0296,9A,0.1002999999999474,0,0.13009046363837853,,
004,E,540,564.1287,6A,0.1000000000000227,0,0.17518279697171182,,
004,E,540,564.1956,9A,0.066599999999994,0,0.18967854697171194,,
004,E,540,564.2292,6A,0.0331999999999652,0,0.2738612969717116,,
004,E,540,564.5294,6B,0.2996000000000549,0,0.3533900747494896,,
004,E,540,564.862,3B,0.3333999999999832,0,0.43877984697171185,,
004,E,540,565.0956,3A,0.2001000000000203,0,0.2595992969717118,,
004,E,540,565.1287,6A,0.0330000000000154,0,0.24531229697171208,,
004,E,540,565.2621,3A,0.1339000000000396,0,0.23738704697171165,,
004,E,540,565.3281,6A,0.0661999999999807,0,0.18517729697171215,,
004,E,540,565.4284,3A,0.1001999999999725,0,0.18748646363837862,,
004,E,540,566.0628,5B,0.233600000000024,0,0.2819035469717119,,
004,E,540,566.562,5A,0.4670999999999594,0,0.24271165411456902,,
004,E,540,566.5951,7B,0.0330000000000154,0,0.2614557969717122,,
004,E,540,566.8281,7A,0.2337999999999738,0,0.29313429697171195,,
004,E,540,569.9815,PB,4.204399999999964,0,-0.16390175963206163,,
