ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption
012,C,360,360.0558,3A,0.3021999999999707,0,-0.003598449919247182,,
012,C,360,360.2534,6B,0.1974999999999909,0,0.031452050080752914,,
012,C,360,360.3531,2B,0.0339000000000169,0,0.22036605008075294,,
012,C,360,360.5203,5B,0.1662000000000034,0,0.1630007500807531,,
012,C,360,360.5532,8A,0.0337999999999851,0,0.23435855008075301,,
012,C,360,360.587,5A,0.0330000000000154,0,0.2107835500807529,,
012,C,360,360.7864,8A,0.2008000000000152,0,0.031856466747419675,,
012,C,360,360.8208,5A,0.0328999999999837,0,0.10572705008075256,,
012,C,360,361.6534,7B,0.2997000000000298,0,0.029807280849983683,,
012,C,360,364.6847,7A,0.3990000000000009,1,0.16440115264485544,,
012,C,360,367.1669,PB,2.068100000000016,0,-0.5375248200491173,,
012,C,360,367.7867,7A,0.268600000000049,0,-0.3459539499192471,,
012,C,360,367.9063,4B,0.1251999999999498,0,-0.22464319991924697,,
012,C,360,368.272,9A,0.1329000000000064,0,-0.2803053249192469,,
012,C,360,368.8392,5B,0.3331000000000017,0,-0.22143449991924707,,
012,C,360,369.1049,5A,0.2665000000000077,0,-0.1483090749192471,,
012,C,360,369.1384,5B,0.0337999999999851,0,-0.17762094991924693,,
012,C,360,370.1382,9A,0.599899999999991,0,-0.08471254082833803,,
012,C,360,370.5046,5B,0.3328999999999951,0,0.17750655008075295,,
012,C,360,370.8045,8A,0.2999000000000364,0,0.11313577230297509,,
012,C,360,371.4381,4B,0.1659999999999968,0,0.2161167000807529,,
012,C,360,371.4707,7A,0.0339999999999918,0,-0.11026144991924691,,
012,C,360,371.8042,1B,0.0994999999999777,0,-0.14577094991924708,,
012,C,360,372.1045,4B,0.0327000000000339,0,-0.10331844991924699,,
012,C,360,372.204,2B,0.0663999999999873,0,-0.038968449919247194,,
012,C,360,372.2376,8A,0.0335000000000036,0,-0.09577294991924701,,
012,C,360,372.305,2B,0.0661000000000058,0,-0.06197844991924717,,
012,C,360,372.3372,8A,0.0337999999999851,0,-0.05288044991924701,,
012,C,360,372.4044,5A,0.0663000000000124,0,-0.058350949919247164,,
012,C,360,372.7368,9B,0.0329999999999586,0,0.030478050080753105,,
012,C,360,372.9704,3A,0.0997999999999592,0,0.08019121674741969,,
012,C,360,373.1368,6B,0.0663999999999873,0,0.14387005008075282,,
012,C,360,373.5365,6A,0.4003000000000156,0,0.15732446674741954,,
012,C,360,373.8696,9A,0.2991000000000099,0,0.17889449452519737,,
012,C,360,374.1027,9B,0.1995000000000004,0,0.2774010500807529,,
012,C,360,374.2369,6A,0.1336999999999761,0,0.2600940500807528,,
012,C,360,374.514,9B,0.2701000000000135,0,0.2806955500807531,,
012,C,360,374.6582,6A,0.151800000000037,0,0.27249015008075295,,
012,C,360,374.6917,9B,0.0334999999999467,0,0.3022905500807529,,
012,C,360,374.8582,6A,0.0330000000000154,0,0.32406280008075306,,
012,C,360,374.8912,9B,0.03389999999996,0,0.3311525500807526,,
012,C,360,375.0245,6A,0.1329000000000064,0,0.4029928000807529,,
012,C,360,375.058,9B,0.0330999999999903,0,0.48078005008075286,,
012,C,360,375.258,6B,0.0996000000000094,0,0.44697955008075296,,
012,C,360,375.2912,3A,0.0333999999999719,0,0.37612755008075305,,
012,C,360,376.1906,3B,0.5663999999999874,0,0.3324464912572234,,
012,C,360,376.5573,2B,0.133199999999988,0,0.3192276750807529,,
012,C,360,376.6573,5B,0.1007000000000175,0,0.2492103834140862,,
012,C,360,376.6913,8A,0.033299999999997,0,0.22910905008075289,,
012,C,360,376.8245,5A,0.099299999999971,0,0.1617723834140862,,
012,C,360,377.1242,8A,0.2001000000000203,0,0.08929196674741968,,
012,C,360,377.1576,5A,0.0330000000000154,0,0.07180655008075276,,
012,C,360,377.5236,7B,0.0667000000000257,0,0.04603696674741949,,
012,C,360,377.9568,4B,0.0339000000000169,0,0.08403405008075289,,
012,C,360,378.9451,1A,0.0670999999999821,0,0.15999418644438926,,
012,C,360,379.2129,4A,0.2267000000000507,0,0.025952112580753,,
012,C,360,379.2388,4B,0.0257999999999469,0,-0.07962144991924691,,
012,C,360,379.2646,7A,0.0267000000000052,0,-0.056725949919247176,,
012,C,360,379.445,4B,0.1546000000000162,0,-0.06168103325258049,,
012,C,360,379.5234,7A,0.079999999999984,0,-0.06556578325258045,,
012,C,360,379.5767,4B,0.0520000000000209,0,-0.05394094991924714,,
012,C,360,379.6776,7A,0.0991999999999961,0,-0.07217719991924693,,
012,C,360,379.9471,7B,0.2705000000000268,0,-0.12022749991924715,,
012,C,360,380.1681,5A,0.2028000000000247,0,0.037963550080753014,,
012,C,360,380.3678,8A,0.1994000000000255,0,0.0037893000807528074,,
012,C,360,380.8347,2B,0.2666000000000394,0,0.02570305008075291,,
012,C,360,381.2679,5B,0.4329999999999927,0,0.08842639623459901,,
012,C,360,381.7012,2B,0.4337999999999624,0,0.2298237039269067,,
012,C,360,382.0011,5B,0.2993000000000165,0,0.33563877230297506,,
012,C,360,382.034,2B,0.0335000000000036,0,0.30197805008075274,,
012,C,360,382.0675,5B,0.0337999999999851,0,0.3259950500807529,,
012,C,360,382.1013,2B,0.0332000000000221,0,0.36561455008075305,,
012,C,360,382.2672,5B,0.1666000000000167,0,0.37232235008075293,,
012,C,360,382.334,2B,0.0668999999999755,0,0.3642148000807528,,
012,C,360,382.4337,5B,0.0996999999999843,0,0.38972871674741955,,
012,C,360,382.4677,2B,0.0329000000000405,0,0.40945305008075317,,
012,C,360,382.6341,8A,0.1000999999999976,0,0.4509894250807529,,
012,C,360,387.0324,5B,3.0657999999999674,1,0.5024956082202878,,
012,C,360,387.0666,8B,0.0327000000000339,0,0.524466550080753,,
012,C,360,387.0993,9A,0.0330999999999903,0,0.5513750500807528,,
