ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption
010,E,570,570.2517,2A,0.0313999999999623,0,0.36323380072849654,,
010,E,570,570.9152,4B,0.4325000000000045,0,0.11315611322849681,,
010,E,570,571.2489,2A,0.033399999999915,0,0.15045911322849675,,
010,E,570,572.281,4A,0.0666999999999689,0,0.13781730072849674,,
010,E,570,572.6143,4B,0.300200000000018,0,0.21505013406183013,,
010,E,570,572.881,2A,0.2663000000000011,0,0.11340417572849654,,
010,E,570,572.9143,7A,0.0336999999999534,0,0.21540630072849654,,
010,E,570,573.1142,2A,0.0666999999999689,0,0.13414930072849673,,
010,E,570,573.2143,7A,0.0335999999999785,0,0.2325193007284967,,
010,E,570,573.7477,2A,0.3659000000000105,0,0.2578908916375877,,
010,E,570,573.8139,4B,0.0672000000000707,0,0.2496813007284968,,
010,E,570,574.5469,2A,0.1333000000000765,0,0.21052352295071897,,
010,E,570,575.2137,4B,0.1005999999999858,0,0.3353582007284967,,
010,E,570,575.713,2A,0.2996000000000549,0,0.34897830072849667,,
010,E,570,577.5117,PB,0.3568000000000211,0,0.09379234618304212,,
010,E,570,578.1116,2A,0.027300000000082,0,0.2941643007284971,,
010,E,570,578.3359,7B,0.1992000000000189,0,0.1732526340618301,,
010,E,570,578.5027,7A,0.1675999999999931,0,0.13743560072849678,,
010,E,570,578.7022,2A,0.0341000000000804,0,0.03823630072849671,,
010,E,570,578.7363,7A,0.0331999999999652,0,0.11169980072849661,,
010,E,570,578.8027,2A,0.0675999999999703,0,0.12008830072849697,,
010,E,570,578.8371,7A,0.0319000000000642,0,-0.018083699271503217,,
010,E,570,579.0355,4B,0.0332000000000789,0,-0.11125136593816991,,
010,E,570,579.3357,5A,0.0330000000000154,0,0.14401780072849668,,
010,E,570,579.502,8A,0.0336000000000922,0,0.1495314673951634,,
010,E,570,579.9682,9A,0.1995000000000573,0,0.1153149673951633,,
010,E,570,580.1689,6A,0.1995999999999185,0,-0.09365044927150334,,
010,E,570,580.2012,9B,0.0344999999999799,0,0.0045983007284968735,,
010,E,570,580.2357,3A,0.0324000000000523,0,0.16306080072849705,,
010,E,570,580.4679,9B,0.0660000000000309,0,0.14137055072849636,,
