ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption,number_clicked
039,C,300,300.0465,4A,0.4551999999999907,0,0.05048763590608618,,,
039,C,300,300.2118,4B,0.1657000000000152,0,0.049588085906085946,,,
039,C,300,300.2448,7A,0.0335000000000036,0,-0.006965614093914052,,,
039,C,300,300.445,7B,0.0337000000000102,0,-0.01337598909391402,,,
039,C,300,300.8113,5A,0.0335999999999785,0,0.302475385906086,,,
039,C,300,301.1278,5B,0.3100000000000023,0,0.31095752226972234,,,
039,C,300,301.2673,9A,0.0339000000000169,0,0.35335938590608595,,,
039,C,300,301.7662,6A,0.1999000000000137,0,0.224312585906086,,,
039,C,300,301.8003,9A,0.0330000000000154,0,0.15852338590608595,,,
039,C,300,302.1332,8A,0.2998000000000047,0,0.1999801081283082,,,
039,C,300,304.6677,PB,1.0456000000000358,0,-0.19353260821156104,,,
039,C,300,305.1153,1A,0.2319999999999709,0,-0.4987140029828029,,,
039,C,300,305.263,1B,0.0259000000000355,0,-0.22753111409391402,,,
039,C,300,305.5316,4B,0.24939999999998,0,-0.17285061409391408,,,
039,C,300,305.5648,7A,0.0337999999999851,0,-0.18618011409391388,,,
039,C,300,305.7317,2A,0.1661000000000285,0,-0.2939056140939139,,,
039,C,300,306.0647,5A,0.2672000000000025,0,-0.1928404265939141,,,
039,C,300,306.0984,2B,0.0327999999999519,0,-0.07997911409391412,,,
039,C,300,306.1312,5A,0.0335000000000036,0,-0.05171961409391401,,,
039,C,300,306.198,2B,0.0674000000000205,0,-0.04803836409391404,,,
039,C,300,306.4644,5A,0.2653999999999996,0,0.06403544840608591,,,
039,C,300,306.6982,2B,0.2339000000000055,0,0.1611666001918002,,,
039,C,300,306.8977,5B,0.199799999999982,0,0.33771271923941937,,,
039,C,300,306.9643,9A,0.033299999999997,0,0.33072638590608605,,,
039,C,300,307.9637,6A,0.7998999999999796,0,0.39004686507275266,,,
039,C,300,308.2975,9A,0.3331000000000017,0,0.5305153359060859,,,
039,C,300,308.6969,6A,0.3994999999999891,0,0.39264376090608594,,,
039,C,300,311.6097,PB,1.3894999999999982,0,0.06445518365889495,,,
039,C,300,312.0838,4A,0.155900000000031,0,0.03581246923941935,,,
039,C,300,312.1118,4B,0.0249999999999772,0,0.30198688590608613,,,
039,C,300,312.2923,7A,0.1802999999999883,0,0.3405904573346574,,,
039,C,300,312.4738,5A,0.164100000000019,0,0.27305318590608596,,,
039,C,300,312.5068,8A,0.0328999999999837,0,0.21558388590608635,,,
039,C,300,312.5397,5B,0.0337000000000102,0,0.17566688590608592,,,
039,C,300,312.7067,2B,0.1666000000000167,0,0.1791488859060859,,,
039,C,300,312.74,5B,0.0333999999999719,0,0.031921385906086286,,,
039,C,300,312.7734,2B,0.0334000000000287,0,0.009742885906085963,,,
039,C,300,312.9737,5B,0.1995000000000004,0,0.12202330257275262,,,
039,C,300,315.4728,6A,1.1998000000000388,1,0.7003205525727527,,,
039,C,300,315.9062,6B,0.3996999999999957,0,1.060366260906086,,,
039,C,300,316.1059,3A,0.1999999999999886,0,0.912750385906086,,,
039,C,300,316.4059,6A,0.2998000000000047,0,0.754295497017197,,,
039,C,300,316.4724,5B,0.0278000000000133,0,0.672798385906086,,,
039,C,300,316.5002,2B,0.0287999999999897,0,0.634345885906086,,,
039,C,300,317.0157,5B,0.5199999999999818,0,0.2887717682590272,,,
039,C,300,317.1829,8A,0.1675000000000182,0,0.19053808590608598,,,
039,C,300,317.7815,1B,0.2663000000000011,0,0.07813844840608583,,,
039,C,300,325.1961,PB,0.0246999999999957,0,-0.36454834999134994,,,
039,C,300,325.6795,2A,0.0825000000000386,0,-0.17570994742724722,,,
039,C,300,325.7062,7B,0.0258000000000038,0,-0.19073461409391412,,,
039,C,300,325.9783,2A,0.2800999999999476,0,-0.051569558538358526,,,
039,C,300,326.378,7B,0.1329000000000064,0,-0.3254622390939141,,,
039,C,300,326.7444,8A,0.3331000000000017,0,-0.3296325140939139,,,
039,C,300,326.8778,2B,0.1333999999999946,0,-0.30882636409391406,,,
039,C,300,327.6441,6A,0.0332000000000221,0,-0.1990356140939138,,,
039,C,300,327.8772,6B,0.1674999999999613,0,-0.07292286409391406,,,
039,C,300,328.244,3A,0.3652999999999906,0,0.06829843136063142,,,
039,C,300,328.4435,6B,0.1999000000000137,0,0.13193138590608608,,,
039,C,300,328.71,3A,0.2667999999999892,0,0.13582701090608595,,,
039,C,300,329.1774,3B,0.4330999999999676,0,0.29802361667531674,,,
039,C,300,329.4763,6B,0.0331000000000472,0,0.37863318590608597,,,
039,C,300,329.8771,6A,0.2058999999999855,0,0.1913758859060859,,,
039,C,300,329.9655,9A,0.0656999999999925,0,0.23585538590608612,,,
