ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption,number_clicked
019,E,30,30.67631,5B,0.298729999999999,0,0.662304520827956,,,
019,E,30,30.8427,2A,0.1662700000000008,0,0.619986614945603,,,
019,E,30,31.07591,4B,0.0332299999999996,0,0.6316993149456027,,,
019,E,30,32.86378,PB,1.2443999999999988,0,-0.32928672014211624,,,
019,E,30,33.56347,4B,0.0999000000000052,0,0.004285814945603095,,,
019,E,30,33.59669,7A,0.0338399999999978,0,0.06942081494560304,,,
019,E,30,34.03023,4B,0.4326500000000024,0,0.177675814945603,,,
019,E,30,34.25403,7A,0.0208599999999989,0,0.4017240649456029,,,
019,E,30,34.50487,8A,0.1184299999999964,0,0.530630002445603,,,
019,E,30,34.72609,9A,0.0272199999999998,0,0.664200314945603,,,
019,E,30,35.28653,3A,0.2665199999999998,0,0.684383252445603,,,
019,E,30,35.78648,3B,0.4663299999999992,0,0.7597499935170317,,,
019,E,30,35.95308,6B,0.0538200000000017,0,0.6916510649456031,,,
019,E,30,37.26226,4B,0.6335400000000035,0,0.46980941018369826,,,
019,E,30,37.5618,4A,0.2998399999999961,0,0.49680148161226967,,,
019,E,30,38.1945,1A,0.033380000000001,0,0.46854917208846025,,,
019,E,30,44.74757,4B,1.9533800000000028,0,0.6780274101836983,,,
019,E,30,45.81358,4A,0.245519999999999,0,0.6760316785819668,,,
019,E,30,46.64701,4B,0.4997399999999956,0,0.7966686034071415,,,
019,E,30,47.64706,4A,0.5003000000000029,0,0.8253485816122695,,,
019,E,30,47.6803,7B,0.0326999999999984,0,0.8733448149456029,,,
019,E,30,47.88054,8A,0.0330599999999989,0,0.9207238149456027,,,
019,E,30,48.14634,2B,0.1992499999999992,0,0.6578898149456031,,,
019,E,30,48.54582,9A,0.2016600000000039,0,0.7587952435170315,,,
019,E,30,49.11214,6B,0.2659400000000005,0,0.8443485649456032,,,
019,E,30,49.31211,3A,0.1996800000000007,0,0.8576031482789364,,,
019,E,30,49.57877,3B,0.266219999999997,0,0.943150439945603,,,
019,E,30,51.68914,PB,1.3333100000000044,0,-0.4655681061070285,,,
019,E,30,52.64477,8A,0.1989299999999971,0,0.2507408982789363,,,
019,E,30,52.81109,5B,0.166249999999998,0,0.32705611494560316,,,
019,E,30,52.94387,9A,0.067619999999998,0,0.4120418149456031,,,
019,E,30,53.31034,6A,0.2663899999999941,0,0.32078812744560303,,,
019,E,30,53.89982,5B,0.2567900000000023,0,0.4361626149456031,,,
019,E,30,55.29753,PB,0.6000900000000016,0,-0.41854732791153987,,,
019,E,30,55.83229,7B,0.0656800000000004,0,-0.36060243505439693,,,
019,E,30,56.13164,5B,0.0355699999999998,0,0.07461114827893651,,,
019,E,30,56.16721,2B,0.0316700000000054,0,0.19333731494560302,,,
019,E,30,56.23342,5B,0.0683999999999969,0,0.16492531494560292,,,
019,E,30,56.26728,2B,0.0337600000000009,0,0.1367348149456027,,,
019,E,30,56.73104,6B,0.1001200000000039,0,0.42918668994560305,,,
019,E,30,57.03179,3A,0.2996899999999982,0,0.43549420383449194,,,
019,E,30,57.59761,6B,0.1331099999999949,0,0.6508711274456029,,,
019,E,30,57.89727,6A,0.2997900000000015,0,0.7064853149456031,,,
019,E,30,58.06401,9A,0.1331500000000005,0,0.6821639399456031,,,
019,E,30,58.26419,5B,0.1670800000000056,0,0.7515420149456031,,,
019,E,30,58.33096,5A,0.0330700000000021,0,0.7228933149456029,,,
019,E,30,58.43063,8A,0.0999400000000036,0,0.5671596482789364,,,
019,E,30,59.36361,5A,0.9329999999999998,0,0.478090707802746,,,
019,E,30,59.93003,7B,0.2662499999999994,0,0.6675329816122697,,,
019,E,30,59.99685,7A,0.1668099999999981,0,0.5669948149456028,,,
