ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
035,E,600,600.2913,2A,7B,1,0.0664000000000442,,,,
035,E,600,600.525,7B,8A,1,0.23239999999998417,,,,
035,E,600,600.8915,8A,5A,1,0.03340000000002874,,,,
035,E,600,600.9249,5A,8A,1,0.03340000000002874,,,,
035,E,600,601.0576,8A,5A,1,0.03319999999996526,,,,
035,E,600,601.225,5A,2B,1,0.23339999999996053,,,,
035,E,600,602.7913,2B,7A,1,0.06560000000001764,,,,
035,E,600,602.8569,7A,4B,1,0.03300000000001546,,,,
035,E,600,602.8899,4B,7A,1,0.03409999999996671,,,,
035,E,600,603.3232,7A,1B,1,0.066599999999994,,,,
035,E,600,603.6229,1B,PB,1,0.4655999999999949,,,,
035,E,600,608.2562,PB,4A,1,0.3432999999999993,,,,
035,E,600,608.5995,4A,2B,1,0.13459999999997763,,,,
035,E,600,608.7341,2B,5B,1,0.028999999999996362,,,,
035,E,600,608.962,5B,6A,1,0.17079999999998563,,,,
035,E,600,609.6658,6A,6B,1,0.034300000000030195,,,,
035,E,600,609.9664,6B,6A,1,0.06610000000000582,,,,
035,E,600,610.6429,6A,PB,1,0.588799999999992,,,,
035,E,600,612.9342,PB,4B,1,0.3245999999999185,,,,
035,E,600,613.5092,4B,2A,1,0.027300000000082036,,,,
035,E,600,613.7007,2A,PB,1,0.550200000000018,,,,
035,E,600,616.2387,PB,7B,1,0.3079000000000178,,,,
035,E,600,616.5466,7B,2A,1,0.029300000000034743,,,,
035,E,600,616.6341,2A,2B,1,0.054600000000050386,,,,
035,E,600,616.7719,2B,5B,1,0.027300000000082036,,,,
035,E,600,617.0845,5B,8B,1,0.03289999999992688,,,,
035,E,600,617.7172,8B,5A,1,0.10009999999999764,,,,
035,E,600,617.8173,5A,7A,1,0.033299999999940155,,,,
035,E,600,617.9837,7A,1A,1,0.39970000000005257,,,,
035,E,600,618.5499,1A,4A,1,0.06700000000000728,,,,
035,E,600,618.798,4A,7B,1,0.05989999999997053,,,,
035,E,600,618.8579,7B,8A,1,0.02760000000000673,,,,
035,E,600,619.0568,8A,5B,1,0.027400000000056934,,,,
035,E,600,619.4606,5B,8B,1,0.029599999999959437,,,,
035,E,600,620.5836,8B,9A,1,0.5661000000000058,,,,
035,E,600,621.2501,9A,6A,1,0.03290000000004056,,,,
035,E,600,621.6829,6A,8B,1,0.0667999999999438,,,,
035,E,600,622.0048,8B,PB,1,0.5868999999999005,,,,
035,E,600,625.0497,PB,4A,1,0.3832999999999629,,,,
035,E,600,625.433,4A,2A,1,0.027100000000018554,,,,
035,E,600,625.6957,2A,2B,1,0.030600000000049477,,,,
035,E,600,626.2693,2B,2A,1,0.03279999999995198,,,,
035,E,600,626.5356,2A,8A,1,0.13379999999995107,,,,
035,E,600,626.8018,8A,5A,1,0.03360000000009222,,,,
035,E,600,626.8354,5A,8A,1,0.03339999999991505,,,,
035,E,600,627.0021,8A,5B,1,0.03300000000001546,,,,
035,E,600,627.2349,5B,6A,1,0.0667999999999438,,,,
035,E,600,627.5016,6A,3B,1,0.29939999999999145,,,,
035,E,600,627.9678,3B,3A,1,0.03319999999996526,,,,
035,E,600,628.4518,3A,6A,1,0.02619999999990341,,,,
035,E,600,628.6525,6A,3A,1,0.058400000000006,,,,
035,E,600,628.967,3A,9A,1,0.4800999999999931,,,,
035,E,600,629.7113,9A,5B,1,0.06809999999995853,,,,
