ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption
007,E,240,240.3848,6B,0.2995999999999981,0,0.06482998202877426,,
007,E,240,240.5176,9B,0.133199999999988,0,0.1399257459176632,,
007,E,240,240.8176,6A,0.2993000000000165,0,0.28547453758432995,,
007,E,240,241.4171,4A,0.0662000000000091,0,0.18687137091766326,,
007,E,240,241.7167,4B,0.2332999999999856,0,0.2010817280605203,,
007,E,240,241.8504,7B,0.1340999999999894,0,0.03292724591766322,,
007,E,240,242.0171,5A,0.1661000000000001,0,-0.06161802908233684,,
007,E,240,242.2175,5B,0.1673999999999864,0,-0.09464862908233691,,
007,E,240,242.2508,8B,0.0326000000000021,0,-0.12239362908233686,,
007,E,240,242.2834,9A,0.0336000000000069,0,-0.0050536290823368635,,
007,E,240,242.317,6A,0.0327000000000055,0,-0.027155629082336707,,
007,E,240,242.4166,9A,0.1002000000000009,0,-0.04697212908233676,,
007,E,240,242.818,6A,0.4072999999999922,0,-0.05933104574900352,,
007,E,240,243.0161,3A,0.1920999999999821,0,0.0048150375843298105,,
007,E,240,243.0493,9A,0.0335000000000036,0,0.14154537091766306,,
007,E,240,243.2498,5A,0.0669000000000039,0,0.1830528709176632,,
007,E,240,250.3129,PB,0.0863999999999975,0,-0.07347801999142774,,
007,E,240,250.8682,2A,0.1662000000000034,0,-0.007859629082336773,,
007,E,240,250.9689,8A,0.1003000000000042,0,0.09222087091766307,,
007,E,240,251.0348,5A,0.0664999999999906,0,0.16011112091766322,,
007,E,240,251.3015,5B,0.266600000000011,0,0.04512687091766321,,
007,E,240,251.335,8B,0.032999999999987,0,0.03168987091766318,,
007,E,240,251.4684,5B,0.1340000000000145,0,-0.010445504082336854,,
007,E,240,251.9015,8B,0.4326999999999827,0,0.06555514014843242,,
007,E,240,251.9347,5B,0.0334000000000003,0,0.11508637091766305,,
007,E,240,252.0008,8B,0.0668000000000006,0,0.09235087091766314,,
007,E,240,252.1678,5B,0.1661000000000001,0,0.08340177091766318,,
007,E,240,252.2678,8B,0.1004000000000076,0,0.022729870917663098,,
007,E,240,252.3014,5B,0.0335000000000036,0,-0.03071912908233676,,
007,E,240,252.5679,8B,0.2660999999999944,0,-0.035773379082336826,,
007,E,240,252.601,5A,0.0330999999999903,0,0.1492508709176632,,
007,E,240,252.7008,7B,0.1008000000000208,0,0.1774442042509964,,
007,E,240,253.6336,8B,0.7993999999999915,0,0.09334553758432984,,
007,E,240,253.6674,5B,0.0329000000000121,0,0.19897137091766326,,
007,E,240,253.8672,8A,0.0331999999999936,0,0.10971537091766304,,
007,E,240,254.567,8B,0.4981999999999971,0,0.0966282709176632,,
007,E,240,254.8331,8A,0.2001999999999952,0,-0.016970712415670164,,
007,E,240,254.9001,7B,0.0328999999999837,0,0.0010273709176631396,,
007,E,240,254.9999,2A,0.0669000000000039,0,-0.019164379082336813,,
007,E,240,255.3996,4B,0.0662000000000091,0,-0.08273037908233688,,
007,E,240,255.5663,1B,0.1004000000000076,0,0.03869587091766317,,
007,E,240,255.6663,4B,0.0336999999999818,0,-0.08397212908233698,,
007,E,240,255.7,2B,0.0330000000000154,0,-0.10718062908233694,,
007,E,240,255.7994,6A,0.0669000000000039,0,0.06239387091766324,,
007,E,240,255.9325,9A,0.0664999999999906,0,-0.03906312908233681,,
007,E,240,256.0992,6A,0.16670000000002,0,-0.06229402908233683,,
007,E,240,256.1992,9B,0.066599999999994,0,-0.09509937908233679,,
007,E,240,256.4325,6A,0.1663000000000352,0,-0.06386572908233683,,
007,E,240,256.5992,9B,0.1336000000000012,0,-0.029906379082336898,,
007,E,240,256.7988,6B,0.1993000000000506,0,-0.08000237908233687,,
007,E,240,256.9988,3B,0.2002999999999701,0,-0.11696279574900348,,
007,E,240,257.0324,6A,0.0334000000000287,0,-0.032328629082337024,,
007,E,240,258.8119,PB,0.4069000000000073,0,-0.181463725236183,,
007,E,240,259.3497,2B,0.0273000000000251,0,-0.03360312908233687,,
007,E,240,259.4445,5A,0.0996000000000094,0,-0.009150795749003349,,
007,E,240,259.6103,2B,0.1666999999999916,0,0.1028717709176632,,
007,E,240,259.7765,5B,0.1666000000000167,0,0.14387827091766314,,
007,E,240,260.0433,9A,0.0330000000000154,0,-0.028190529082336768,,
007,E,240,260.1103,6A,0.0670999999999821,0,-0.10151212908233687,,
007,E,240,260.4431,8B,0.0337999999999851,0,-0.13304431658233687,,
007,E,240,260.6433,7B,0.0666999999999689,0,0.06054762091766319,,
007,E,240,260.6765,5B,0.0336000000000353,0,0.017277870917663307,,
007,E,240,262.1758,8B,0.5997999999999593,0,-0.03499588834159607,,
007,E,240,262.476,4A,0.033299999999997,0,-0.0829646290823367,,
007,E,240,262.6097,1B,0.1328000000000315,0,0.009749495917663165,,
007,E,240,262.8092,4A,0.0334000000000287,0,0.015034620917663166,,
007,E,240,263.6409,PB,0.3568000000000211,0,0.0494155632253555,,
007,E,240,264.0001,2A,0.1397000000000048,0,-0.33882446241567016,,
007,E,240,264.2849,2B,0.0330999999999903,0,0.018238870917663075,,
007,E,240,264.318,8A,0.0341000000000235,0,-0.08747412908233687,,
007,E,240,264.6192,5B,0.2995999999999981,0,-0.0404905179712257,,
007,E,240,264.8187,5A,0.2001000000000203,0,-0.11017904574900346,,
007,E,240,269.9811,PB,0.5748000000000388,0,-0.21449235243259063,,
