ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
040,C,330,330.4667,PB,2A,1,0.3879000000000019,,,,
040,C,330,330.9875,2A,2B,1,0.033599999999978536,,,,
040,C,330,331.2215,2B,5B,1,0.03340000000002874,,,,
040,C,330,331.4875,5B,3A,1,0.13409999999998945,,,,
040,C,330,331.6216,3A,9B,1,0.032500000000027285,,,,
040,C,330,331.7538,9B,3A,1,0.2337999999999738,,,,
040,C,330,331.9876,3A,3B,1,0.03290000000004056,,,,
040,C,330,332.9782,3B,9B,1,0.06409999999999627,,,,
040,C,330,333.0752,9B,9A,1,0.33449999999999136,,,,
040,C,330,333.4428,9A,5B,1,0.06630000000001246,,,,
040,C,330,333.8094,5B,2B,1,0.03340000000002874,,,,
040,C,330,333.8428,2B,2A,1,0.1997000000000071,,,,
040,C,330,334.1421,2A,7A,1,0.06699999999995043,,,,
040,C,330,334.2424,7A,4A,1,0.03290000000004056,,,,
040,C,330,334.2753,4A,1B,1,0.0333999999999719,,,,
040,C,330,334.3419,1B,1A,1,0.23340000000001737,,,,
040,C,330,334.9745,1A,1B,1,0.3673000000000002,,,,
040,C,330,335.3418,1B,4A,1,0.2329000000000292,,,,
040,C,330,335.8079,4A,7A,1,0.03309999999999036,,,,
040,C,330,336.0745,7A,2A,1,0.1342999999999961,,,,
040,C,330,336.2088,2A,7B,1,0.032399999999995543,,,,
040,C,330,336.2743,7B,2A,1,0.034199999999998454,,,,
040,C,330,336.3085,2A,7B,1,0.03300000000001546,,,,
040,C,330,336.4414,7B,7A,1,0.03290000000004056,,,,
040,C,330,336.4743,7A,PB,1,0.5329999999999586,,,,
040,C,330,338.4981,PB,4A,1,0.2512999999999579,,,,
040,C,330,338.8016,4A,4B,1,0.09499999999997044,,,,
040,C,330,339.0294,4B,2B,1,0.366299999999967,,,,
040,C,330,339.4619,2B,5B,1,0.03319999999996526,,,,
040,C,330,339.5619,5B,5A,1,0.03370000000001028,,,,
040,C,330,339.5956,5A,7B,1,0.3335999999999899,,,,
040,C,330,340.9278,7B,5A,1,0.0332000000000221,,,,
040,C,330,341.2284,5A,2B,1,0.03249999999997044,,,,
040,C,330,341.2609,2B,5B,1,0.034300000000030195,,,,
040,C,330,342.8278,5B,3A,1,0.1683999999999628,,,,
040,C,330,342.9962,3A,6B,1,0.03129999999998745,,,,
040,C,330,343.4268,6B,PB,1,0.43219999999996617,,,,
040,C,330,345.8946,PB,2A,1,0.3155999999999608,,,,
040,C,330,346.3587,2A,2B,1,0.2004999999999768,,,,
040,C,330,346.5592,2B,8A,1,0.03290000000004056,,,,
040,C,330,346.5921,8A,2B,1,0.03350000000000364,,,,
040,C,330,347.0257,2B,5B,1,0.0332000000000221,,,,
040,C,330,347.1921,5B,8B,1,0.032700000000033924,,,,
040,C,330,347.2248,8B,9A,1,0.03370000000001028,,,,
040,C,330,347.2585,9A,6A,1,0.03319999999996526,,,,
040,C,330,347.4915,6A,9B,1,0.0332000000000221,,,,
040,C,330,347.5247,9B,3A,1,0.0332000000000221,,,,
040,C,330,347.5915,3A,6B,1,0.03309999999999036,,,,
040,C,330,347.7246,6B,3B,1,0.06649999999996226,,,,
040,C,330,348.0589,3B,3A,1,0.032399999999995543,,,,
040,C,330,348.0913,3A,9A,1,0.033299999999997,,,,
040,C,330,348.1246,9A,1A,1,1.5991000000000213,,,,
040,C,330,349.924,1A,4A,1,0.36620000000004893,,,,
040,C,330,350.9235,4A,2A,1,0.7331000000000358,,,,
040,C,330,351.6906,2A,7B,1,0.09899999999998954,,,,
040,C,330,351.8899,7B,2B,1,0.1331000000000131,,,,
040,C,330,352.2228,2B,8A,1,0.03350000000000364,,,,
040,C,330,352.2563,8A,2B,1,0.033799999999985175,,,,
040,C,330,352.3894,2B,5B,1,0.0333999999999719,,,,
040,C,330,352.8899,5B,8A,1,0.03269999999997708,,,,
040,C,330,352.9226,8A,5B,1,0.033799999999985175,,,,
040,C,330,353.1226,5B,5A,1,0.0331000000000472,,,,
040,C,330,353.1557,5A,PB,1,0.43219999999996617,,,,
040,C,330,354.3674,PB,4A,1,0.3790000000000191,,,,
040,C,330,354.8858,4A,7A,1,0.02580000000000382,,,,
040,C,330,354.9116,7A,7B,1,0.4989999999999668,,,,
040,C,330,355.8108,7B,8A,1,0.03340000000002874,,,,
040,C,330,355.8442,8A,5B,1,0.03289999999998372,,,,
040,C,330,356.277,5B,6A,1,0.06700000000000728,,,,
040,C,330,356.577,6A,4B,1,0.2658999999999878,,,,
040,C,330,357.2104,4B,1B,1,0.032500000000027285,,,,
040,C,330,357.2429,1B,1A,1,0.03309999999999036,,,,
040,C,330,357.276,1A,1B,1,0.066599999999994,,,,
040,C,330,357.5423,1B,PB,1,0.3324000000000069,,,,
