ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption
009,C,300,301.6126,4B,0.0336000000000353,0,-0.15529384912207894,,
009,C,300,301.6462,2A,0.0330999999999903,0,-0.1318790157887455,,
009,C,300,302.0129,2B,0.3664999999999736,0,-0.04501601578874577,,
009,C,300,302.2124,8A,0.0335000000000036,0,-0.00510501578874567,,
009,C,300,303.179,5B,0.9662999999999896,0,0.07141826007332328,,
009,C,300,305.0881,4B,0.2001999999999952,0,0.32623081754458777,,
009,C,300,305.1222,7A,0.0336999999999534,0,0.1641874842112543,,
009,C,300,305.3552,2A,0.233600000000024,0,-0.016054801503031384,,
009,C,300,305.7888,5A,0.1667999999999665,0,-0.17163787293160285,,
009,C,300,305.8554,2B,0.0662000000000375,0,-0.08959301578874568,,
009,C,300,305.922,5A,0.067700000000002,0,-0.0628062657887456,,
009,C,300,306.2551,2B,0.3322999999999751,0,0.04281838421125443,,
009,C,300,306.322,5A,0.0661999999999807,0,0.1011379842112543,,
009,C,300,306.7549,2A,0.433400000000006,0,0.17465029190356213,,
009,C,300,307.2208,1B,0.1664000000000101,0,0.20568381754458764,,
009,C,300,308.12,1A,0.0335000000000036,0,0.32180831754458766,,
009,C,300,310.5049,PB,2.175900000000013,0,-0.25495171693817087,,
009,C,300,311.1212,1A,0.1012000000000057,0,0.055441984211254236,,
009,C,300,311.2697,1B,0.074100000000044,0,0.12255648421125438,,
009,C,300,311.7633,4A,0.4003999999999905,0,-0.047926551503031316,,
009,C,300,311.8645,2A,0.0324999999999704,0,-0.03767901578874566,,
009,C,300,311.9304,5A,0.0661999999999807,0,0.07034573421125434,,
009,C,300,312.1968,2B,0.2667000000000143,0,0.03926373421125434,,
009,C,300,312.6641,5A,0.2323999999999841,0,0.1076197534420236,,
009,C,300,313.3632,2B,0.4662999999999897,0,0.049640877068397274,,
009,C,300,313.396,8A,0.03389999999996,0,0.023173484211254536,,
009,C,300,313.4299,2B,0.033299999999997,0,0.019343484211254314,,
009,C,300,313.6632,8A,0.0999000000000478,0,0.04717708421125444,,
009,C,300,313.6967,5B,0.0327999999999519,0,-0.005917515788745664,,
009,C,300,314.1295,6A,0.0339000000000169,0,0.06652373421125435,,
009,C,300,314.2296,9A,0.0994999999999777,0,-0.11186951578874549,,
009,C,300,314.3295,6A,0.0328999999999837,0,-0.11819951578874566,,
009,C,300,314.3624,9A,0.0335000000000036,0,-0.01420301578874561,,
009,C,300,314.3959,6A,0.0332000000000221,0,0.061274484211254254,,
009,C,300,315.9293,9A,0.0330999999999903,0,0.12378340087792106,,
009,C,300,316.1289,6A,0.0663999999999873,0,0.22358598421125442,,
009,C,300,316.1621,9A,0.033299999999997,0,0.32661748421125436,,
009,C,300,316.7292,8B,0.2993999999999914,0,0.1937904286556988,,
009,C,300,316.8623,5B,0.1335000000000263,0,0.1312361092112544,,
009,C,300,316.8956,2B,0.0332000000000221,0,0.20546998421125418,,
009,C,300,317.2288,2A,0.3331999999999766,0,0.1690206342112544,,
009,C,300,317.3285,7A,0.0339999999999918,0,0.020976234211254274,,
009,C,300,317.3952,2A,0.0335000000000036,0,-0.030575515788745733,,
009,C,300,318.262,4B,0.133199999999988,0,0.13013565087792103,,
009,C,300,319.2355,1B,0.6330000000000382,0,0.15989153778268297,,
009,C,300,319.961,4A,0.0260000000000104,0,0.014307984211254343,,
009,C,300,320.2383,1B,0.025100000000009,0,0.03658598421125436,,
009,C,300,320.6002,1A,0.0482999999999833,0,0.053328984211254316,,
009,C,300,320.7706,1B,0.032699999999977,0,-0.07777884912207893,,
009,C,300,320.8033,4A,0.034400000000005,0,0.06975848421125441,,
009,C,300,320.8377,2A,0.0325000000000272,0,0.14988998421125466,,
009,C,300,321.0372,7A,0.0330999999999903,0,-0.15069251578874576,,
009,C,300,321.2373,2A,0.2005000000000336,0,-0.06420751578874569,,
009,C,300,321.67,2B,0.2994999999999663,0,-0.03557778851601839,,
009,C,300,322.1699,5A,0.033299999999997,0,0.08953348421125451,,
009,C,300,323.6364,2B,0.2998999999999796,0,0.18842791068184256,,
009,C,300,324.6692,2A,0.3994999999999891,0,0.3659441242112544,,
009,C,300,325.3687,5B,0.6668000000000234,0,0.2436754092112543,,
009,C,300,325.7018,2B,0.0332000000000221,0,0.2608444842112543,,
009,C,300,326.1346,2A,0.0337000000000102,0,0.23949748421125427,,
009,C,300,326.6342,4B,0.0660000000000309,0,0.26297768421125445,,
009,C,300,327.2341,4A,0.0337999999999851,0,0.2314101842112543,,
009,C,300,327.5343,4B,0.0666999999999689,0,0.2733463175445876,,
009,C,300,327.5678,7A,0.0327000000000339,0,0.29371148421125426,,
009,C,300,327.6338,2A,0.0341999999999984,0,0.15351398421125406,,
009,C,300,327.668,7A,0.0328000000000088,0,0.24875198421125466,,
009,C,300,327.7339,2A,0.066599999999994,0,0.20875823421125417,,
009,C,300,327.7674,7A,0.0330000000000154,0,0.2703124842112543,,
009,C,300,328.2342,2B,0.4334999999999809,0,0.19630556113433123,,
009,C,300,328.2673,5B,0.0337000000000102,0,0.22436048421125454,,
009,C,300,328.8005,9A,0.0334000000000287,0,0.29922648421125436,,
009,C,300,329.1676,6A,0.3684999999999832,0,0.4147666205748907,,
009,C,300,329.3,9B,0.0331999999999652,0,0.32541173421125436,,
009,C,300,329.3332,6A,0.0330000000000154,0,0.3442794842112544,,
009,C,300,329.4668,9B,0.033299999999997,0,0.3230544842112546,,
009,C,300,329.6665,3A,0.0670999999999821,0,0.2889101508779208,,
009,C,300,329.9993,3B,0.1664000000000101,0,0.26890348421125426,,
