ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
027,E,210,211.9405,PB,7A,1,0.45530000000002246,,,,
027,E,210,212.6292,7A,1B,1,0.10060000000001423,,,,
027,E,210,212.9637,1B,2B,1,0.2658000000000129,,,,
027,E,210,213.5964,2B,7B,1,0.06610000000000582,,,,
027,E,210,213.8624,7B,5B,1,0.06690000000000396,,,,
027,E,210,214.2625,5B,8B,1,0.19900000000001228,,,,
027,E,210,214.4615,8B,5B,1,0.033899999999988495,,,,
027,E,210,214.5283,5B,8B,1,0.03360000000000696,,,,
027,E,210,215.5292,8B,5B,1,0.0327000000000055,,,,
027,E,210,215.5619,5B,8B,1,0.03289999999998372,,,,
027,E,210,216.1277,8B,5B,1,0.03360000000000696,,,,
027,E,210,216.2948,5B,8B,1,0.03319999999999368,,,,
027,E,210,219.1934,8B,5B,1,0.1991999999999905,,,,
027,E,210,219.3926,5B,8B,1,0.03330000000002542,,,,
027,E,210,220.2146,8B,5B,1,0.03360000000000696,,,,
027,E,210,220.3146,5B,8B,1,0.033599999999978536,,,,
027,E,210,220.4146,8B,5B,1,0.03319999999999368,,,,
027,E,210,220.4478,5B,8B,1,0.033799999999985175,,,,
027,E,210,220.4816,8B,5B,1,0.03290000000001214,,,,
027,E,210,220.7826,5B,8B,1,0.03499999999999659,,,,
027,E,210,220.8176,8B,5B,1,0.03110000000000923,,,,
027,E,210,220.9481,5B,8B,1,0.033699999999981856,,,,
027,E,210,220.9818,8B,5B,1,0.03310000000001878,,,,
027,E,210,221.0149,5B,8B,1,0.033799999999985175,,,,
027,E,210,223.147,8B,PB,1,0.565400000000011,,,,
027,E,210,228.5001,PB,5B,1,0.34559999999999036,,,,
027,E,210,229.2107,5B,8B,1,0.03360000000000696,,,,
027,E,210,229.5109,8B,5B,1,0.034199999999998454,,,,
027,E,210,229.5779,5B,6A,1,0.26619999999999777,,,,
027,E,210,229.8441,6A,9B,1,0.03290000000001214,,,,
027,E,210,230.0442,9B,3A,1,0.03280000000000882,,,,
027,E,210,230.377,3A,6A,1,0.033799999999985175,,,,
027,E,210,230.7102,6A,3A,1,0.03290000000001214,,,,
027,E,210,231.0766,3A,4A,1,0.4000999999999806,,,,
027,E,210,231.8763,4A,1A,1,0.06660000000002242,,,,
027,E,210,232.0093,1A,PB,1,0.26619999999999777,,,,
