ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
030,C,150,152.0675,PB,6A,1,0.4773000000000138,,,,
030,C,150,152.6119,6A,9A,1,0.03260000000000218,,,,
030,C,150,152.7121,9A,6A,1,0.032399999999995543,,,,
030,C,150,152.8446,6A,6B,1,0.033599999999978536,,,,
030,C,150,153.3108,6B,9B,1,0.034300000000001774,,,,
030,C,150,153.5111,9B,8B,1,0.06649999999999068,,,,
030,C,150,153.7786,8B,5B,1,0.033499999999975216,,,,
030,C,150,154.078,5B,7A,1,0.3995999999999924,,,,
030,C,150,154.6775,7A,2A,1,0.0327999999999804,,,,
030,C,150,154.7103,2A,4B,1,0.03370000000001028,,,,
030,C,150,154.8772,4B,1B,1,0.0665000000000191,,,,
030,C,150,155.6093,1B,1A,1,0.06680000000000064,,,,
030,C,150,155.8424,1A,4A,1,0.03360000000000696,,,,
030,C,150,156.0426,4A,1B,1,0.0665000000000191,,,,
030,C,150,156.8754,1B,1A,1,0.033299999999997,,,,
030,C,150,156.9087,1A,PB,1,0.36599999999998545,,,,
030,C,150,159.6634,PB,7B,1,0.49960000000001514,,,,
030,C,150,160.3298,7B,2B,1,0.03350000000000364,,,,
030,C,150,160.3633,2B,5A,1,0.0327999999999804,,,,
030,C,150,160.7298,5A,8B,1,0.4000999999999806,,,,
030,C,150,161.1636,8B,5B,1,0.1325999999999965,,,,
030,C,150,161.7632,5B,8B,1,0.10009999999999764,,,,
030,C,150,162.263,8B,2A,1,0.3661999999999921,,,,
030,C,150,162.8288,2A,4B,1,0.03370000000001028,,,,
030,C,150,162.8625,4B,1B,1,0.0660999999999774,,,,
030,C,150,163.4949,1B,PB,1,0.4321999999999946,,,,
030,C,150,169.9254,PB,5A,1,0.4335000000000093,,,,
030,C,150,170.3589,5A,8B,1,0.033299999999997,,,,
030,C,150,170.3922,8B,5A,1,0.5004999999999882,,,,
030,C,150,170.8927,5A,7B,1,0.032399999999995543,,,,
030,C,150,171.0591,7B,7A,1,0.09999999999999432,,,,
030,C,150,171.1591,7A,4B,1,0.033299999999997,,,,
030,C,150,171.3917,4B,4A,1,0.03310000000001878,,,,
030,C,150,171.8913,4A,4B,1,0.03299999999998704,,,,
030,C,150,172.0582,4B,6A,1,0.19939999999999714,,,,
030,C,150,172.2576,6A,9A,1,0.03350000000000364,,,,
030,C,150,172.4582,9A,6A,1,0.03309999999999036,,,,
030,C,150,172.4913,6A,9A,1,0.0338000000000136,,,,
030,C,150,172.5588,9A,6A,1,0.032200000000017326,,,,
030,C,150,172.9579,6A,3A,1,0.03260000000000218,,,,
030,C,150,173.4572,3A,6B,1,0.033299999999997,,,,
030,C,150,173.8236,6B,9B,1,0.033299999999997,,,,
030,C,150,173.9235,9B,6B,1,0.03350000000000364,,,,
030,C,150,173.957,6B,6A,1,0.03319999999999368,,,,
030,C,150,173.9902,6A,5B,1,0.10000000000002274,,,,
030,C,150,174.2904,5B,5A,1,0.03350000000000364,,,,
030,C,150,174.4234,5A,7B,1,0.06700000000000728,,,,
030,C,150,174.6566,7B,7A,1,0.06669999999999732,,,,
030,C,150,174.9906,7A,7B,1,0.06610000000000582,,,,
030,C,150,175.6564,7B,7A,1,0.03290000000001214,,,,
030,C,150,175.6893,7A,PB,1,0.33310000000000173,,,,
