ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption
005,E,510,513.5196,4B,0.5328000000000657,0,0.18576530527167415,,
005,E,510,513.8529,4A,0.0333000000000538,0,0.24989668458201886,,
005,E,510,513.8862,7A,0.0327999999999519,0,0.23758318458201888,,
005,E,510,514.186,5B,0.0997999999999592,0,0.1673748512486856,,
005,E,510,514.2194,8B,0.0329000000000405,0,0.18124718458201872,,
005,E,510,514.4191,5B,0.1997000000000071,0,0.21420418458201892,,
005,E,510,519.2845,8B,0.5663999999999305,1,0.1707025657701377,,
005,E,510,519.7846,5B,0.4995999999999867,0,-0.016703115417981085,,
005,E,510,521.066,PB,0.5094000000000278,0,-0.08136804041798114,,
005,E,510,521.3312,2A,0.0276999999999816,0,0.1257206845820189,,
005,E,510,521.3589,7B,0.0267000000000052,0,0.20876718458201893,,
005,E,510,521.3856,2A,0.0307000000000243,0,0.1930276845820189,,
005,E,510,521.4424,7B,0.0523000000000593,0,0.1656949345820189,,
005,E,510,521.5225,5A,0.0557999999999765,0,0.24394993458201886,,
005,E,510,521.7606,2B,0.2432000000000016,0,0.24363705958201887,,
005,E,510,521.7941,8A,0.0335000000000036,0,0.2590141845820191,,
005,E,510,522.2265,5B,0.4345000000000709,0,0.18677360765894194,,
005,E,510,522.3934,8A,0.1326999999999998,0,0.16635105958201896,,
005,E,510,522.5276,5A,0.1340999999999894,0,0.21409980958201885,,
005,E,510,522.627,2B,0.0993999999999459,0,0.21444568458201885,,
005,E,510,525.0629,PB,1.966099999999983,0,-0.017319737953192384,,
005,E,510,525.4169,7B,0.054300000000012,0,0.07592368458201881,,
005,E,510,525.4976,2A,0.0810999999999921,0,0.1209550179153523,,
005,E,510,525.8036,2B,0.1663999999999532,0,0.3784826845820189,,
005,E,510,525.8366,8B,0.0335000000000036,0,0.319866184582019,,
005,E,510,525.9695,6A,0.0991999999999961,0,0.3031701845820189,,
005,E,510,526.3359,3A,0.3659000000000105,0,0.2102580482183825,,
005,E,510,526.369,6B,0.033399999999915,0,0.200702684582019,,
005,E,510,526.4024,9B,0.0333000000000538,0,0.3124041845820189,,
005,E,510,526.5688,6B,0.1666000000000167,0,0.3247641845820188,,
005,E,510,526.6023,9B,0.0340999999999667,0,0.49109218458201864,,
005,E,510,526.6364,6B,0.0330000000000154,0,0.491191684582019,,
005,E,510,526.8024,9B,0.1661000000000285,0,0.49059198458201897,,
005,E,510,526.9695,6A,0.1337000000000898,0,0.47678755958201885,,
005,E,510,527.0025,9A,0.0330999999999903,0,0.4049341845820189,,
005,E,510,527.2357,6A,0.2340999999998985,0,0.33284589886773325,,
005,E,510,527.2697,9A,0.0333000000000538,0,0.25825868458201895,,
005,E,510,534.0397,PB,6.264099999999985,0,0.06466324998286277,,
005,E,510,534.8338,4B,0.0327999999999519,0,0.1817938845820189,,
005,E,510,535.1003,4A,0.0664000000000442,0,0.2212904345820189,,
005,E,510,535.5995,2B,0.1332999999999629,0,0.15530580958201884,,
005,E,510,535.7335,8A,0.1002000000000862,0,0.2813833512486856,,
005,E,510,535.9333,2B,0.2002999999999701,0,0.33253085124868564,,
005,E,510,536.299,5B,0.3664999999999736,0,0.33082882094565524,,
005,E,510,537.499,8B,0.0331999999999652,0,0.2475055445820189,,
005,E,510,537.9985,5B,0.0661999999999807,0,0.09237668458201886,,
005,E,510,538.1997,8A,0.2006999999999834,0,0.05626810124868561,,
005,E,510,538.2654,5B,0.0661000000000058,0,-0.027691065417981053,,
005,E,510,538.4658,8A,0.1663999999999532,0,0.11272188458201886,,
005,E,510,538.7985,8B,0.0326000000000021,0,0.06946068458201887,,
005,E,510,539.331,9A,0.4326999999999543,0,0.07305222304355737,,
005,E,510,539.3987,6A,0.0656000000000176,0,0.00989143458201891,,
005,E,510,539.8964,9A,0.4996999999999616,0,0.08073138458201888,,
005,E,510,539.93,6A,0.0348000000000183,0,0.011615684582018782,,
005,E,510,539.9969,9B,0.1003000000000611,0,-0.006397315417981053,,
