ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched
015,C,480,480.1898,1B,1A,1,0.9784000000000219,,,,
015,C,480,481.5036,1A,4A,1,0.1342000000000212,,,,
015,C,480,481.8326,4A,4B,1,0.026399999999966894,,,,
015,C,480,481.859,4B,5B,1,0.6625999999999976,,,,
015,C,480,482.8208,5B,8A,1,0.06829999999996517,,,,
015,C,480,483.1546,8A,5B,1,0.06649999999996226,,,,
015,C,480,483.4545,5B,9A,1,0.06639999999998736,,,,
015,C,480,483.5209,9A,6A,1,0.099899999999991,,,,
015,C,480,486.9659,6A,6B,1,0.23260000000004766,,,,
015,C,480,487.5656,6B,6A,1,0.09929999999997108,,,,
015,C,480,487.8654,6A,5B,1,0.09969999999998436,,,,
015,C,480,488.9192,5B,7B,1,0.0665000000000191,,,,
015,C,480,489.2186,7B,5B,1,0.36650000000003047,,,,
015,C,480,489.5851,5B,6A,1,0.06700000000000728,,,,
015,C,480,489.7518,6A,9B,1,0.0332000000000221,,,,
015,C,480,489.8185,9B,6A,1,0.03290000000004056,,,,
015,C,480,489.8514,6A,9B,1,0.03350000000000364,,,,
015,C,480,489.8849,9B,6A,1,0.0333999999999719,,,,
015,C,480,489.9518,6A,9B,1,0.033299999999997,,,,
015,C,480,489.9851,9B,6A,1,0.03300000000001546,,,,
015,C,480,490.0853,6A,3B,1,0.09979999999995925,,,,
015,C,480,490.9427,3B,6B,1,0.05369999999999209,,,,
015,C,480,490.9964,6B,PB,1,0.7363000000000284,,,,
015,C,480,495.8829,PB,5A,1,0.6007000000000176,,,,
015,C,480,496.4836,5A,5B,1,0.19999999999998863,,,,
015,C,480,496.7166,5B,5A,1,0.033499999999946795,,,,
015,C,480,496.7501,5A,2A,1,0.10000000000002274,,,,
015,C,480,497.1834,2A,5A,1,0.03309999999999036,,,,
015,C,480,497.3831,5A,7B,1,0.06630000000001246,,,,
015,C,480,497.683,7B,7A,1,0.03360000000003538,,,,
015,C,480,497.9162,7A,4B,1,0.033799999999985175,,,,
015,C,480,501.9486,4B,4A,1,0.06599999999997408,,,,
015,C,480,502.1142,4A,PB,1,0.5307999999999993,,,,
015,C,480,506.6914,PB,9A,1,0.7859000000000265,,,,
015,C,480,507.4773,9A,6A,1,0.27729999999996835,,,,
015,C,480,507.7877,6A,9B,1,0.034700000000043474,,,,
015,C,480,507.8224,9B,6A,1,0.0987999999999829,,,,
015,C,480,507.9876,6A,5B,1,0.10030000000000427,,,,
015,C,480,508.0879,5B,8B,1,0.03309999999999036,,,,
015,C,480,508.2548,8B,5B,1,0.03370000000001028,,,,
015,C,480,508.4544,5B,8B,1,0.03309999999999036,,,,
015,C,480,508.4875,8B,5B,1,0.03350000000000364,,,,
015,C,480,508.5881,5B,8B,1,0.03309999999999036,,,,
015,C,480,508.6544,8B,8A,1,0.066599999999994,,,,
015,C,480,508.8875,8A,5B,1,0.034199999999998454,,,,
015,C,480,508.9217,5B,8B,1,0.03260000000000218,,,,
015,C,480,508.9543,8B,5B,1,0.03350000000000364,,,,
015,C,480,508.9878,5B,8B,1,0.03460000000001173,,,,
015,C,480,509.0224,8B,5B,1,0.03149999999999409,,,,
015,C,480,509.0539,5B,8B,1,0.03350000000000364,,,,
015,C,480,509.0874,8B,5B,1,0.0332000000000221,,,,
015,C,480,509.1206,5B,8B,1,0.033799999999985175,,,,
015,C,480,509.2209,8B,5B,1,0.03350000000000364,,,,
015,C,480,509.2544,5B,8B,1,0.03370000000001028,,,,
015,C,480,509.4543,8B,5B,1,0.03390000000001692,,,,
015,C,480,509.4882,5B,8B,1,0.03269999999997708,,,,
015,C,480,509.5546,8B,5B,1,0.03309999999999036,,,,
015,C,480,509.5877,5B,8B,1,0.0332000000000221,,,,
015,C,480,509.6876,8B,5B,1,0.03360000000003538,,,,
015,C,480,509.7212,5B,2B,1,0.03300000000001546,,,,
