ID,condition,start_interval,start_transition,Node,AOI_duration,clicked,pupil_diameter,active_disruption,passive_disruption
011,C,120,120.0831,6B,0.234800000000007,0,-0.12996790123004934,,
011,C,120,120.2821,6A,0.1569000000000073,0,-0.13135131789671603,,
011,C,120,120.4699,9A,0.1995000000000004,0,-0.03292454408719214,,
011,C,120,121.0363,5B,0.5330000000000013,0,-0.0921734637300493,,
011,C,120,121.3029,5A,0.2668999999999926,0,-0.1282776512300493,,
011,C,120,121.5029,2A,0.1998999999999995,0,0.03762818210328408,,
011,C,120,121.9695,7A,0.2000000000000028,0,-0.08717720892235697,,
011,C,120,122.2027,7B,0.2326999999999941,0,-0.0019121155157636302,,
011,C,120,122.3697,4B,0.0655000000000001,0,-0.01921815123004933,,
011,C,120,124.4353,7B,1.797699999999992,1,0.2677598360580863,,
011,C,120,124.7015,1A,0.0331000000000045,0,0.40079909876995057,,
011,C,120,127.9448,PB,0.977800000000002,0,-0.2721731123411605,,
011,C,120,128.5898,4B,0.2347000000000036,0,-0.13419467900782708,,
011,C,120,128.756,7A,0.0330999999999903,0,-0.10214590123004935,,
011,C,120,128.9553,7B,0.0339000000000169,0,-0.18009165123004928,,
011,C,120,129.2231,5A,0.2327999999999974,0,-0.1255760440871922,,
011,C,120,129.4895,5B,0.2672000000000025,0,-0.05992502623004936,,
011,C,120,129.557,8B,0.0320000000000106,0,0.11682509876995062,,
011,C,120,129.589,5B,0.0335000000000036,0,0.11903759876995079,,
011,C,120,129.7226,8B,0.1329000000000064,0,0.13510134876995067,,
011,C,120,129.9558,5B,0.2335999999999956,0,0.05567559876995065,,
011,C,120,130.4223,2B,0.4665999999999997,0,0.0989876344842364,,
011,C,120,130.4901,6A,0.0321999999999889,0,0.10819659876995069,,
011,C,120,130.8552,9B,0.1990999999999871,0,0.26524315432550627,,
011,C,120,130.9215,6A,0.0673000000000172,0,-0.02103415123004937,,
011,C,120,130.9876,9A,0.0664999999999906,0,0.05169684876995062,,
011,C,120,131.3206,9B,0.0666999999999973,0,0.2539445987699508,,
011,C,120,131.5869,6B,0.266399999999976,0,0.17187028626995068,,
011,C,120,132.3866,3B,0.0999999999999943,0,0.15932330331540523,,
011,C,120,132.6531,6B,0.0671000000000106,0,0.08975919876995068,,
011,C,120,132.9872,9B,0.3327999999999917,0,0.07598884876995067,,
011,C,120,133.0865,6B,0.099899999999991,0,0.23487493210328392,,
011,C,120,133.1196,3A,0.033299999999997,0,0.2691845987699506,,
011,C,120,133.1529,6B,0.0333000000000254,0,0.2607915987699507,,
011,C,120,133.2533,3A,0.1007999999999924,0,0.30237209876995075,,
011,C,120,133.4529,9B,0.1000999999999976,0,0.3936615987699507,,
011,C,120,133.6527,3A,0.1995000000000004,0,0.31707126543661734,,
011,C,120,134.0198,3B,0.3337999999999965,0,0.37276774876995056,,
011,C,120,134.4866,9B,0.2333999999999889,0,0.2915408987699507,,
011,C,120,134.686,9A,0.2007000000000118,0,0.3362172654366173,,
011,C,120,134.7527,6A,0.0656999999999925,0,0.38141234876995056,,
011,C,120,134.9864,8B,0.1999000000000137,0,0.20369726543661734,,
011,C,120,135.3188,9A,0.2992000000000132,0,0.4220586543255062,,
011,C,120,136.9854,6A,0.7997000000000014,1,0.5650384048923998,,
011,C,120,137.1855,6B,0.1993999999999971,0,0.7956963487699507,,
011,C,120,137.2511,8B,0.0338999999999884,0,0.45552459876995055,,
011,C,120,137.285,5B,0.0340999999999951,0,0.6139565987699507,,
011,C,120,137.3191,5A,0.0330000000000154,0,0.6448170987699506,,
011,C,120,137.5848,7B,0.1993999999999971,0,0.49144493210328405,,
011,C,120,137.8179,7A,0.2335000000000207,0,0.3298391701985221,,
011,C,120,137.9847,4B,0.166499999999985,0,0.16535129876995064,,
011,C,120,138.1508,4A,0.1668999999999982,0,0.1447319987699507,,
011,C,120,140.973,PB,0.4900000000000091,0,-0.27018948977171603,,
011,C,120,141.6295,4B,0.1672999999999831,0,-0.19673906789671594,,
011,C,120,141.7961,4A,0.1666000000000167,0,-0.2607565012300492,,
011,C,120,141.8297,4B,0.032999999999987,0,-0.25570290123004935,,
011,C,120,142.2287,5A,0.399799999999999,0,0.009566765436617311,,
011,C,120,142.4618,2B,0.099899999999991,0,-0.15639881789671606,,
011,C,120,142.8285,2A,0.3345999999999947,0,-0.016938001230049314,,
011,C,120,145.1259,1B,0.0336000000000069,0,0.15283973513358703,,
011,C,120,145.6593,1A,0.1015000000000156,0,0.3379393765477283,,
011,C,120,149.998,PB,1.1779000000000224,0,-0.3536818362949844,,
