ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched,AOI_duration_Source,pupil Diameter_Source,active_disruption_Source,passive_disruption_Source,clicked_Source,AOI_duration_Target,pupil Diameter_Target,active_disruption_Target,passive_disruptionTarget,clicked_Target
014,C,180,182.2542,PB,4B,1,0.3130000000000166,,,,,,,,,,,,,,
014,C,180,182.5672,4B,7A,1,0.02209999999999468,,,,,,,,,,,,,,
014,C,180,182.6116,7A,4B,1,0.022699999999986176,,,,,,,,,,,,,,
014,C,180,182.6343,4B,7A,1,0.021700000000009823,,,,,,,,,,,,,,
014,C,180,182.656,7A,4B,1,0.02339999999998099,,,,,,,,,,,,,,
014,C,180,182.7323,4B,7A,1,0.03449999999997999,,,,,,,,,,,,,,
014,C,180,182.7668,7A,2A,1,0.03170000000000073,,,,,,,,,,,,,,
014,C,180,182.7985,2A,2B,1,0.03360000000000696,,,,,,,,,,,,,,
014,C,180,183.4651,2B,5A,1,0.03289999999998372,,,,,,,,,,,,,,
014,C,180,183.5319,5A,8A,1,0.03319999999999368,,,,,,,,,,,,,,
014,C,180,183.7316,8A,5A,1,0.03360000000000696,,,,,,,,,,,,,,
014,C,180,184.1988,5A,3A,1,0.33259999999998513,,,,,,,,,,,,,,
014,C,180,184.8972,3A,6A,1,0.033899999999988495,,,,,,,,,,,,,,
014,C,180,185.1642,6A,4B,1,2.731899999999996,,,,,,,,,,,,,,
014,C,180,188.1299,4B,4A,1,0.03290000000001214,,,,,,,,,,,,,,
014,C,180,188.4294,4A,5B,1,0.9998000000000218,,,,,,,,,,,,,,
014,C,180,189.4292,5B,2B,1,0.034099999999995134,,,,,,,,,,,,,,
014,C,180,190.0953,2B,9B,1,0.29980000000000473,,,,,,,,,,,,,,
014,C,180,190.3951,9B,6A,1,0.16699999999997317,,,,,,,,,,,,,,
014,C,180,191.0279,6A,9B,1,0.0338000000000136,,,,,,,,,,,,,,
014,C,180,191.0617,9B,6B,1,0.33259999999998513,,,,,,,,,,,,,,
014,C,180,191.6164,6B,6A,1,0.23380000000000223,,,,,,,,,,,,,,
014,C,180,191.8502,6A,9B,1,0.03280000000000882,,,,,,,,,,,,,,
014,C,180,191.9167,9B,6A,1,0.033299999999997,,,,,,,,,,,,,,
014,C,180,192.2162,6A,9B,1,0.03360000000000696,,,,,,,,,,,,,,
014,C,180,192.2498,9B,6A,1,0.03360000000000696,,,,,,,,,,,,,,
014,C,180,192.2834,6A,9B,1,0.03299999999998704,,,,,,,,,,,,,,
014,C,180,192.3502,9B,PB,1,0.49860000000001037,,,,,,,,,,,,,,
014,C,180,197.1148,PB,7A,1,0.40340000000000487,,,,,,,,,,,,,,
014,C,180,197.5655,7A,7B,1,0.23810000000000286,,,,,,,,,,,,,,
014,C,180,197.9698,7B,4B,1,0.0665000000000191,,,,,,,,,,,,,,
014,C,180,198.0363,4B,4A,1,0.033699999999981856,,,,,,,,,,,,,,
014,C,180,199.4355,4A,4B,1,0.2668000000000177,,,,,,,,,,,,,,
014,C,180,199.7023,4B,2A,1,0.03289999999998372,,,,,,,,,,,,,,
014,C,180,200.0027,2A,5A,1,0.03319999999999368,,,,,,,,,,,,,,
014,C,180,200.0359,5A,2B,1,0.03290000000001214,,,,,,,,,,,,,,
014,C,180,200.1359,2B,5B,1,0.033299999999997,,,,,,,,,,,,,,
014,C,180,200.1692,5B,2B,1,0.03360000000000696,,,,,,,,,,,,,,
014,C,180,203.1015,2B,5B,1,0.03310000000001878,,,,,,,,,,,,,,
014,C,180,203.1346,5B,2B,1,0.03319999999999368,,,,,,,,,,,,,,
014,C,180,203.7011,2B,6A,1,0.19950000000000045,,,,,,,,,,,,,,
014,C,180,205.0994,6A,9B,1,0.6330000000000098,,,,,,,,,,,,,,
014,C,180,205.7324,9B,6A,1,0.033899999999988495,,,,,,,,,,,,,,
014,C,180,206.2994,6A,9B,1,0.03340000000000032,,,,,,,,,,,,,,
014,C,180,206.3328,9B,6A,1,0.0332000000000221,,,,,,,,,,,,,,
014,C,180,206.4326,6A,5A,1,0.7663000000000011,,,,,,,,,,,,,,
014,C,180,207.5657,5A,8A,1,0.033299999999997,,,,,,,,,,,,,,
014,C,180,207.6985,8A,5A,1,0.033299999999997,,,,,,,,,,,,,,
014,C,180,207.765,5A,2A,1,0.03310000000001878,,,,,,,,,,,,,,
014,C,180,207.7981,2A,7A,1,0.4007000000000005,,,,,,,,,,,,,,
014,C,180,208.4981,7A,4B,1,0.0338000000000136,,,,,,,,,,,,,,
014,C,180,208.5319,4B,7A,1,0.033799999999985175,,,,,,,,,,,,,,
014,C,180,208.5657,7A,4B,1,0.03249999999999886,,,,,,,,,,,,,,
014,C,180,208.9312,4B,7A,1,0.0338000000000136,,,,,,,,,,,,,,
014,C,180,209.0979,7A,4B,1,0.03350000000000364,,,,,,,,,,,,,,
014,C,180,209.1648,4B,7A,1,0.034199999999998454,,,,,,,,,,,,,,
014,C,180,209.199,7A,4B,1,0.06579999999999586,,,,,,,,,,,,,,
014,C,180,209.3312,4B,7A,1,0.03340000000000032,,,,,,,,,,,,,,
014,C,180,209.498,7A,5A,1,0.06640000000001578,,,,,,,,,,,,,,
014,C,180,209.8649,5A,6A,1,0.06629999999998404,,,,,,,,,,,,,,
