ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched,AOI_duration_Source,pupil Diameter_Source,active_disruption_Source,passive_disruption_Source,clicked_Source,AOI_duration_Target,pupil Diameter_Target,active_disruption_Target,passive_disruptionTarget,clicked_Target
012,C,480,480.3232,6B,3B,1,0.06610000000000582,,,,,,,,,,,,,,
012,C,480,480.7891,3B,9A,1,0.9335999999999558,,,,,,,,,,,,,,
012,C,480,482.0224,9A,5B,1,0.03289999999998372,,,,,,,,,,,,,,
012,C,480,482.0553,5B,2B,1,0.0332000000000221,,,,,,,,,,,,,,
012,C,480,482.4222,2B,5A,1,0.03290000000004056,,,,,,,,,,,,,,
012,C,480,482.6887,5A,5B,1,0.5658000000000243,,,,,,,,,,,,,,
012,C,480,483.3886,5B,8A,1,0.03269999999997708,,,,,,,,,,,,,,
012,C,480,483.6549,8A,5B,1,0.03309999999999036,,,,,,,,,,,,,,
012,C,480,483.688,5B,9A,1,1.0336000000000354,,,,,,,,,,,,,,
012,C,480,485.1537,9A,6A,1,0.03389999999996007,,,,,,,,,,,,,,
012,C,480,485.1876,6A,9B,1,0.03290000000004056,,,,,,,,,,,,,,
012,C,480,485.2205,9B,6A,1,0.033299999999997,,,,,,,,,,,,,,
012,C,480,485.2538,6A,9B,1,0.0333999999999719,,,,,,,,,,,,,,
012,C,480,485.2872,9B,6A,1,0.03350000000000364,,,,,,,,,,,,,,
012,C,480,485.4205,6A,9B,1,0.03370000000001028,,,,,,,,,,,,,,
012,C,480,485.4542,9B,6A,1,0.03289999999998372,,,,,,,,,,,,,,
012,C,480,485.5218,6A,9B,1,0.033299999999997,,,,,,,,,,,,,,
012,C,480,485.6209,9B,6A,1,0.033299999999997,,,,,,,,,,,,,,
012,C,480,486.6872,6A,3A,1,0.03269999999997708,,,,,,,,,,,,,,
012,C,480,486.787,3A,6B,1,0.033299999999997,,,,,,,,,,,,,,
012,C,480,486.9206,6B,3A,1,0.03260000000000218,,,,,,,,,,,,,,
012,C,480,486.9532,3A,6B,1,0.0332000000000221,,,,,,,,,,,,,,
012,C,480,486.9864,6B,9B,1,0.03370000000001028,,,,,,,,,,,,,,
012,C,480,487.0201,9B,6A,1,0.03319999999996526,,,,,,,,,,,,,,
012,C,480,487.1861,6A,5B,1,0.36709999999999354,,,,,,,,,,,,,,
012,C,480,487.9859,5B,2A,1,0.26720000000000255,,,,,,,,,,,,,,
012,C,480,488.2862,2A,7A,1,0.10059999999998581,,,,,,,,,,,,,,
012,C,480,488.3868,7A,4B,1,0.29930000000001655,,,,,,,,,,,,,,
012,C,480,488.6861,4B,7A,1,0.06689999999997553,,,,,,,,,,,,,,
012,C,480,488.753,7A,7B,1,0.29980000000000473,,,,,,,,,,,,,,
012,C,480,489.319,7B,2A,1,0.13489999999995916,,,,,,,,,,,,,,
012,C,480,489.6524,2A,6A,1,0.3328999999999951,,,,,,,,,,,,,,
012,C,480,490.285,6A,9B,1,0.033799999999985175,,,,,,,,,,,,,,
012,C,480,490.3188,9B,6A,1,0.03269999999997708,,,,,,,,,,,,,,
012,C,480,490.4183,6A,9B,1,0.0332000000000221,,,,,,,,,,,,,,
012,C,480,490.4852,9B,6A,1,0.03299999999995862,,,,,,,,,,,,,,
012,C,480,491.3403,6A,9B,1,0.03319999999996526,,,,,,,,,,,,,,
012,C,480,491.3735,9B,6A,1,0.03340000000002874,,,,,,,,,,,,,,
012,C,480,491.5069,6A,3A,1,0.03330000000005384,,,,,,,,,,,,,,
012,C,480,491.5402,3A,6B,1,0.03299999999995862,,,,,,,,,,,,,,
012,C,480,491.6066,6B,3A,1,0.03389999999996007,,,,,,,,,,,,,,
012,C,480,491.6734,3A,6B,1,0.03389999999996007,,,,,,,,,,,,,,
012,C,480,491.8732,6B,6A,1,0.0332000000000221,,,,,,,,,,,,,,
012,C,480,495.1722,6A,9A,1,0.03260000000000218,,,,,,,,,,,,,,
012,C,480,495.4914,9A,6A,1,0.026299999999991996,,,,,,,,,,,,,,
012,C,480,496.6594,6A,2B,1,0.24569999999999936,,,,,,,,,,,,,,
012,C,480,496.9591,2B,8A,1,0.026700000000005275,,,,,,,,,,,,,,
012,C,480,497.1017,8A,5A,1,0.032300000000020646,,,,,,,,,,,,,,
012,C,480,497.3274,5A,7A,1,0.5655999999999608,,,,,,,,,,,,,,
012,C,480,498.026,7A,4A,1,0.033799999999985175,,,,,,,,,,,,,,
