ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched,AOI_duration_Source,pupil Diameter_Source,active_disruption_Source,passive_disruption_Source,clicked_Source,AOI_duration_Target,pupil Diameter_Target,active_disruption_Target,passive_disruptionTarget,clicked_Target
023,E,210,211.0315,PB,2A,1,0.7994000000000199,,,,,,,,,,,,,,
023,E,210,211.9644,2A,2B,1,0.022799999999989495,,,,,,,,,,,,,,
023,E,210,212.274,2B,5B,1,0.033299999999997,,,,,,,,,,,,,,
023,E,210,212.7404,5B,8A,1,0.033299999999997,,,,,,,,,,,,,,
023,E,210,212.7737,8A,5A,1,0.0338000000000136,,,,,,,,,,,,,,
023,E,210,213.2404,5A,PB,1,0.8652000000000157,,,,,,,,,,,,,,
023,E,210,216.2387,PB,1A,1,0.4456000000000131,,,,,,,,,,,,,,
023,E,210,216.6843,1A,1B,1,0.021600000000006503,,,,,,,,,,,,,,
023,E,210,216.8625,1B,4B,1,0.09039999999998827,,,,,,,,,,,,,,
023,E,210,216.9529,4B,2A,1,0.08619999999999095,,,,,,,,,,,,,,
023,E,210,217.2055,2A,5A,1,0.10009999999999764,,,,,,,,,,,,,,
023,E,210,217.6385,5A,8A,1,0.0338000000000136,,,,,,,,,,,,,,
023,E,210,217.6723,8A,5A,1,0.03299999999998704,,,,,,,,,,,,,,
023,E,210,217.9051,5A,8A,1,0.03360000000000696,,,,,,,,,,,,,,
023,E,210,217.9387,8A,5A,1,0.03309999999999036,,,,,,,,,,,,,,
023,E,210,217.9718,5A,8A,1,0.03370000000001028,,,,,,,,,,,,,,
023,E,210,218.1714,8A,2B,1,0.03360000000000696,,,,,,,,,,,,,,
023,E,210,218.8713,2B,2A,1,0.10030000000000427,,,,,,,,,,,,,,
023,E,210,219.038,2A,5A,1,1.0775999999999897,,,,,,,,,,,,,,
023,E,210,220.1156,5A,8A,1,0.03340000000000032,,,,,,,,,,,,,,
023,E,210,220.149,8A,5A,1,0.03319999999999368,,,,,,,,,,,,,,
023,E,210,220.2155,5A,8A,1,0.0665000000000191,,,,,,,,,,,,,,
023,E,210,220.282,8A,5A,1,0.033799999999985175,,,,,,,,,,,,,,
023,E,210,220.4823,5A,8A,1,0.03289999999998372,,,,,,,,,,,,,,
023,E,210,220.5152,8A,5B,1,0.03350000000000364,,,,,,,,,,,,,,
023,E,210,220.6819,5B,2B,1,0.03340000000000032,,,,,,,,,,,,,,
023,E,210,220.782,2B,5B,1,0.033899999999988495,,,,,,,,,,,,,,
023,E,210,220.9151,5B,8B,1,0.03319999999999368,,,,,,,,,,,,,,
023,E,210,220.9483,8B,5B,1,0.033299999999997,,,,,,,,,,,,,,
023,E,210,221.0491,5B,6A,1,0.43269999999998277,,,,,,,,,,,,,,
023,E,210,221.9812,6A,PB,1,0.8996999999999957,,,,,,,,,,,,,,
023,E,210,224.4022,PB,4A,1,0.4668000000000063,,,,,,,,,,,,,,
023,E,210,224.9203,4A,2A,1,0.04210000000000491,,,,,,,,,,,,,,
023,E,210,224.9624,2A,7B,1,0.018900000000002137,,,,,,,,,,,,,,
023,E,210,224.9813,7B,2A,1,0.04390000000000782,,,,,,,,,,,,,,
023,E,210,225.0252,2A,7B,1,0.03319999999999368,,,,,,,,,,,,,,
023,E,210,225.324,7B,2A,1,0.06669999999999732,,,,,,,,,,,,,,
023,E,210,225.3907,2A,PB,1,0.46589999999997644,,,,,,,,,,,,,,
023,E,210,231.5766,PB,1A,1,0.3351999999999862,,,,,,,,,,,,,,
023,E,210,231.9353,1A,2A,1,0.09779999999997813,,,,,,,,,,,,,,
023,E,210,232.1322,2A,8A,1,0.13360000000000127,,,,,,,,,,,,,,
023,E,210,232.3991,8A,2B,1,0.03340000000000032,,,,,,,,,,,,,,
023,E,210,232.4325,2B,8A,1,0.03340000000000032,,,,,,,,,,,,,,
023,E,210,232.4659,8A,2B,1,0.03319999999999368,,,,,,,,,,,,,,
023,E,210,232.5654,2B,5B,1,0.033299999999997,,,,,,,,,,,,,,
023,E,210,233.2223,5B,9A,1,0.04630000000000223,,,,,,,,,,,,,,
023,E,210,233.2686,9A,6A,1,0.024900000000002365,,,,,,,,,,,,,,
023,E,210,233.2935,6A,5B,1,0.4603000000000179,,,,,,,,,,,,,,
023,E,210,233.9537,5B,8B,1,0.033299999999997,,,,,,,,,,,,,,
023,E,210,234.2204,8B,5B,1,0.033499999999975216,,,,,,,,,,,,,,
023,E,210,234.2539,5B,8B,1,0.03280000000000882,,,,,,,,,,,,,,
023,E,210,234.32,8B,5B,1,0.03390000000001692,,,,,,,,,,,,,,
023,E,210,234.4202,5B,8B,1,0.0338000000000136,,,,,,,,,,,,,,
023,E,210,234.554,8B,5B,1,0.03350000000000364,,,,,,,,,,,,,,
