ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched,AOI_duration_Source,pupil Diameter_Source,active_disruption_Source,passive_disruption_Source,clicked_Source,AOI_duration_Target,pupil Diameter_Target,active_disruption_Target,passive_disruptionTarget,clicked_Target
004,E,600,601.4351,6A,9A,1,0.03300000000001546,,,,,,,,,,,,,,
004,E,600,601.6017,9A,5A,1,0.6329999999999245,,,,,,,,,,,,,,
004,E,600,602.2347,5A,9A,1,0.33339999999998327,,,,,,,,,,,,,,
004,E,600,602.8356,9A,5A,1,0.09849999999994452,,,,,,,,,,,,,,
004,E,600,603.1683,5A,6A,1,0.06790000000000873,,,,,,,,,,,,,,
004,E,600,603.7355,6A,9A,1,0.033999999999991815,,,,,,,,,,,,,,
004,E,600,603.8686,9A,6A,1,0.033299999999940155,,,,,,,,,,,,,,
004,E,600,605.1346,6A,9A,1,0.03290000000004056,,,,,,,,,,,,,,
004,E,600,605.2344,9A,6A,1,0.03339999999991505,,,,,,,,,,,,,,
004,E,600,605.4016,6A,9A,1,0.03279999999995198,,,,,,,,,,,,,,
004,E,600,605.4344,9A,8B,1,0.0666999999999689,,,,,,,,,,,,,,
004,E,600,606.2339,8B,5B,1,0.03270000000009077,,,,,,,,,,,,,,
004,E,600,606.2666,5B,8A,1,0.033699999999953434,,,,,,,,,,,,,,
004,E,600,606.3334,8A,5B,1,0.033599999999978536,,,,,,,,,,,,,,
004,E,600,606.367,5B,8A,1,0.0342000000000553,,,,,,,,,,,,,,
004,E,600,606.434,8A,5B,1,0.033200000000078944,,,,,,,,,,,,,,
004,E,600,606.4672,5B,8A,1,0.03350000000000364,,,,,,,,,,,,,,
004,E,600,606.5007,8A,5B,1,0.03309999999999036,,,,,,,,,,,,,,
004,E,600,606.5673,5B,8A,1,0.033299999999940155,,,,,,,,,,,,,,
004,E,600,606.6006,8A,5B,1,0.03330000000005384,,,,,,,,,,,,,,
004,E,600,606.701,5B,7B,1,0.13249999999993634,,,,,,,,,,,,,,
004,E,600,607.2,7B,5A,1,0.13389999999992597,,,,,,,,,,,,,,
004,E,600,607.5334,5A,7B,1,0.13419999999996435,,,,,,,,,,,,,,
004,E,600,609.6323,7B,PB,1,0.5317999999999756,,,,,,,,,,,,,,
004,E,600,612.5023,PB,9B,1,1.6388000000000602,,,,,,,,,,,,,,
004,E,600,614.3743,9B,6A,1,0.0664000000000442,,,,,,,,,,,,,,
004,E,600,615.674,6A,3A,1,0.03309999999999036,,,,,,,,,,,,,,
004,E,600,616.541,3A,6A,1,0.36159999999995307,,,,,,,,,,,,,,
004,E,600,616.9026,6A,3A,1,0.029300000000034743,,,,,,,,,,,,,,
004,E,600,617.3502,3A,9B,1,0.03330000000005384,,,,,,,,,,,,,,
004,E,600,617.7164,9B,6A,1,0.0666999999999689,,,,,,,,,,,,,,
004,E,600,617.8163,6A,9A,1,0.03309999999999036,,,,,,,,,,,,,,
004,E,600,618.0494,9A,6A,1,0.033599999999978536,,,,,,,,,,,,,,
004,E,600,618.9827,6A,5B,1,0.5661000000000058,,,,,,,,,,,,,,
004,E,600,620.6155,5B,6A,1,1.1660000000000537,,,,,,,,,,,,,,
004,E,600,621.7815,6A,3A,1,0.03309999999999036,,,,,,,,,,,,,,
004,E,600,622.281,3A,5B,1,0.4999000000000251,,,,,,,,,,,,,,
004,E,600,622.7809,5B,5A,1,0.20040000000005875,,,,,,,,,,,,,,
004,E,600,622.9813,5A,2B,1,0.06619999999998072,,,,,,,,,,,,,,
004,E,600,623.3474,2B,1A,1,0.6327999999999747,,,,,,,,,,,,,,
004,E,600,624.0136,1A,1B,1,0.033599999999978536,,,,,,,,,,,,,,
004,E,600,624.2139,1B,1A,1,0.16669999999999163,,,,,,,,,,,,,,
004,E,600,624.4466,1A,PB,1,1.2282999999999902,,,,,,,,,,,,,,
004,E,600,626.514,PB,5A,1,1.7766000000000304,,,,,,,,,,,,,,
004,E,600,628.4243,5A,7B,1,0.4999000000000251,,,,,,,,,,,,,,
004,E,600,629.0903,7B,2B,1,0.03350000000000364,,,,,,,,,,,,,,
004,E,600,629.3237,2B,5B,1,0.03339999999991505,,,,,,,,,,,,,,
004,E,600,629.5242,5B,9A,1,0.0664000000000442,,,,,,,,,,,,,,
