ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched,AOI_duration_Source,pupil Diameter_Source,active_disruption_Source,passive_disruption_Source,clicked_Source,AOI_duration_Target,pupil Diameter_Target,active_disruption_Target,passive_disruptionTarget,clicked_Target
015,E,210,210.2857,PB,4A,1,0.4661000000000115,,,,,,,,,,,,,,
015,E,210,210.965,4A,8A,1,0.0992999999999995,,,,,,,,,,,,,,
015,E,210,211.4318,8A,6A,1,0.09889999999998622,,,,,,,,,,,,,,
015,E,210,211.5307,6A,9A,1,0.03450000000000841,,,,,,,,,,,,,,
015,E,210,211.8647,9A,5B,1,0.132000000000005,,,,,,,,,,,,,,
015,E,210,212.4325,5B,5A,1,0.06440000000000623,,,,,,,,,,,,,,
015,E,210,212.5975,5A,PB,1,1.7428000000000168,,,,,,,,,,,,,,
015,E,210,216.7848,PB,4A,1,0.49960000000001514,,,,,,,,,,,,,,
015,E,210,217.2844,4A,7B,1,0.032299999999992224,,,,,,,,,,,,,,
015,E,210,217.4837,7B,5A,1,0.10030000000000427,,,,,,,,,,,,,,
015,E,210,217.7836,5A,5B,1,0.03340000000000032,,,,,,,,,,,,,,
015,E,210,217.817,5B,6A,1,0.06649999999999068,,,,,,,,,,,,,,
015,E,210,218.4505,6A,9B,1,0.03260000000000218,,,,,,,,,,,,,,
015,E,210,219.4036,9B,3A,1,0.06729999999998881,,,,,,,,,,,,,,
015,E,210,219.6379,3A,9A,1,0.032299999999992224,,,,,,,,,,,,,,
015,E,210,219.6702,9A,8B,1,0.066599999999994,,,,,,,,,,,,,,
015,E,210,219.8705,8B,5B,1,0.03360000000000696,,,,,,,,,,,,,,
015,E,210,220.1373,5B,8B,1,0.033999999999991815,,,,,,,,,,,,,,
015,E,210,220.1713,8B,5B,1,0.03260000000000218,,,,,,,,,,,,,,
015,E,210,220.2039,5B,8B,1,0.033899999999988495,,,,,,,,,,,,,,
015,E,210,220.4372,8B,5B,1,0.03300000000001546,,,,,,,,,,,,,,
015,E,210,220.4702,5B,8B,1,0.03289999999998372,,,,,,,,,,,,,,
015,E,210,221.0374,8B,5B,1,0.03310000000001878,,,,,,,,,,,,,,
015,E,210,221.0705,5B,8B,1,0.033599999999978536,,,,,,,,,,,,,,
015,E,210,221.2039,8B,5B,1,0.033299999999997,,,,,,,,,,,,,,
015,E,210,221.2372,5B,8B,1,0.0327000000000055,,,,,,,,,,,,,,
015,E,210,221.4034,8B,5B,1,0.03319999999999368,,,,,,,,,,,,,,
015,E,210,221.4702,5B,8B,1,0.034099999999995134,,,,,,,,,,,,,,
015,E,210,223.0039,8B,5B,1,0.034100000000023556,,,,,,,,,,,,,,
015,E,210,223.038,5B,8B,1,0.03299999999998704,,,,,,,,,,,,,,
015,E,210,223.2694,8B,5B,1,0.03340000000000032,,,,,,,,,,,,,,
015,E,210,223.3028,5B,8B,1,0.03350000000000364,,,,,,,,,,,,,,
015,E,210,223.6362,8B,5B,1,0.06649999999999068,,,,,,,,,,,,,,
015,E,210,223.7692,5B,8B,1,0.033699999999981856,,,,,,,,,,,,,,
015,E,210,223.9688,8B,5B,1,0.03440000000000509,,,,,,,,,,,,,,
015,E,210,224.0032,5B,8B,1,0.032399999999995543,,,,,,,,,,,,,,
015,E,210,224.3022,8B,5B,1,0.03360000000000696,,,,,,,,,,,,,,
015,E,210,224.3358,5B,8B,1,0.03289999999998372,,,,,,,,,,,,,,
015,E,210,224.5352,8B,5B,1,0.03340000000000032,,,,,,,,,,,,,,
015,E,210,224.5686,5B,8B,1,0.03360000000000696,,,,,,,,,,,,,,
015,E,210,224.636,8B,5B,1,0.032399999999995543,,,,,,,,,,,,,,
015,E,210,224.6684,5B,8B,1,0.034000000000020236,,,,,,,,,,,,,,
015,E,210,224.9352,8B,8A,1,0.03340000000000032,,,,,,,,,,,,,,
015,E,210,224.9686,8A,PB,1,0.4655999999999949,,,,,,,,,,,,,,
015,E,210,226.7019,PB,4A,1,0.4672999999999945,,,,,,,,,,,,,,
015,E,210,227.1692,4A,7A,1,0.02010000000001355,,,,,,,,,,,,,,
015,E,210,227.1893,7A,7B,1,0.02199999999999136,,,,,,,,,,,,,,
015,E,210,227.3574,7B,8A,1,0.06510000000000105,,,,,,,,,,,,,,
015,E,210,227.5558,8A,5B,1,0.03350000000000364,,,,,,,,,,,,,,
015,E,210,227.6894,5B,8B,1,0.03309999999999036,,,,,,,,,,,,,,
015,E,210,227.9897,8B,5B,1,0.032399999999995543,,,,,,,,,,,,,,
015,E,210,228.0221,5B,5A,1,0.0338000000000136,,,,,,,,,,,,,,
015,E,210,228.0559,5A,7B,1,0.1337000000000046,,,,,,,,,,,,,,
015,E,210,228.1896,7B,5A,1,0.26599999999999113,,,,,,,,,,,,,,
015,E,210,228.5883,5A,8A,1,0.033799999999985175,,,,,,,,,,,,,,
015,E,210,228.6221,8A,8B,1,0.033299999999997,,,,,,,,,,,,,,
015,E,210,228.6554,8B,5B,1,0.0332000000000221,,,,,,,,,,,,,,
015,E,210,229.2223,5B,8A,1,0.03290000000001214,,,,,,,,,,,,,,
015,E,210,229.6216,8A,5B,1,0.03360000000000696,,,,,,,,,,,,,,
015,E,210,229.9223,5B,8B,1,0.03260000000000218,,,,,,,,,,,,,,
015,E,210,229.9886,8B,5B,1,0.0327000000000055,,,,,,,,,,,,,,
015,E,210,230.3545,5B,2B,1,0.03360000000000696,,,,,,,,,,,,,,
015,E,210,230.3881,2B,7A,1,0.2664000000000044,,,,,,,,,,,,,,
015,E,210,230.6545,7A,1A,1,0.23279999999999745,,,,,,,,,,,,,,
015,E,210,230.8873,1A,PB,1,0.23299999999997567,,,,,,,,,,,,,,
015,E,210,234.8082,PB,5A,1,0.7451000000000079,,,,,,,,,,,,,,
015,E,210,235.5533,5A,8B,1,0.33269999999998845,,,,,,,,,,,,,,
015,E,210,235.886,8B,5A,1,0.033299999999997,,,,,,,,,,,,,,
015,E,210,235.9193,5A,7B,1,0.066599999999994,,,,,,,,,,,,,,
015,E,210,236.3858,7B,7A,1,0.03310000000001878,,,,,,,,,,,,,,
015,E,210,236.4189,7A,4B,1,0.03340000000000032,,,,,,,,,,,,,,
015,E,210,236.6525,4B,1B,1,0.06620000000000914,,,,,,,,,,,,,,
015,E,210,237.0179,1B,PB,1,0.47159999999999513,,,,,,,,,,,,,,
