ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched,AOI_duration_Source,pupil Diameter_Source,active_disruption_Source,passive_disruption_Source,clicked_Source,AOI_duration_Target,pupil Diameter_Target,active_disruption_Target,passive_disruptionTarget,clicked_Target
022,E,240,240.0422,6A,9A,1,0.06510000000000105,,,,,,,,,,,,,,
022,E,240,240.1073,9A,6A,1,0.03299999999998704,,,,,,,,,,,,,,
022,E,240,240.1403,6A,3A,1,0.06720000000001392,,,,,,,,,,,,,,
022,E,240,241.329,3A,9B,1,0.024399999999985766,,,,,,,,,,,,,,
022,E,240,241.3534,9B,6A,1,0.019599999999996953,,,,,,,,,,,,,,
022,E,240,241.8398,6A,9B,1,0.03360000000000696,,,,,,,,,,,,,,
022,E,240,242.173,9B,6B,1,0.033299999999997,,,,,,,,,,,,,,
022,E,240,242.4057,6B,9B,1,0.02430000000001087,,,,,,,,,,,,,,
022,E,240,243.406,9B,8B,1,0.06589999999999918,,,,,,,,,,,,,,
022,E,240,243.5729,8B,2B,1,0.2656000000000063,,,,,,,,,,,,,,
022,E,240,243.8385,2B,2A,1,0.16790000000000305,,,,,,,,,,,,,,
022,E,240,245.005,2A,4B,1,0.06690000000000396,,,,,,,,,,,,,,
022,E,240,245.8059,4B,4A,1,0.06579999999999586,,,,,,,,,,,,,,
022,E,240,246.1709,4A,1B,1,0.18990000000002283,,,,,,,,,,,,,,
022,E,240,246.3608,1B,4A,1,0.5350999999999999,,,,,,,,,,,,,,
022,E,240,246.8959,4A,8A,1,0.2295000000000016,,,,,,,,,,,,,,
022,E,240,247.1254,8A,2B,1,0.03429999999997335,,,,,,,,,,,,,,
022,E,240,247.1597,2B,8A,1,0.10060000000001423,,,,,,,,,,,,,,
022,E,240,247.36,8A,5A,1,0.03340000000000032,,,,,,,,,,,,,,
022,E,240,247.9259,5A,5B,1,0.033299999999997,,,,,,,,,,,,,,
022,E,240,248.5924,5B,8A,1,0.0338000000000136,,,,,,,,,,,,,,
022,E,240,248.6262,8A,5A,1,0.03309999999999036,,,,,,,,,,,,,,
022,E,240,249.4252,5A,7B,1,0.06610000000000582,,,,,,,,,,,,,,
022,E,240,250.391,7B,PB,1,2.9202000000000226,,,,,,,,,,,,,,
022,E,240,254.2894,PB,5A,1,0.5012000000000114,,,,,,,,,,,,,,
022,E,240,255.0563,5A,5B,1,0.03280000000000882,,,,,,,,,,,,,,
022,E,240,255.4561,5B,6A,1,0.06690000000000396,,,,,,,,,,,,,,
022,E,240,255.6893,6A,3A,1,0.1665999999999883,,,,,,,,,,,,,,
022,E,240,256.1229,3A,6A,1,0.066599999999994,,,,,,,,,,,,,,
022,E,240,256.2884,6A,9B,1,0.033699999999953434,,,,,,,,,,,,,,
022,E,240,256.4551,9B,6A,1,0.03299999999995862,,,,,,,,,,,,,,
022,E,240,256.4881,6A,9B,1,0.03390000000001692,,,,,,,,,,,,,,
022,E,240,256.5552,9B,6A,1,0.033999999999991815,,,,,,,,,,,,,,
022,E,240,256.6561,6A,9B,1,0.03290000000004056,,,,,,,,,,,,,,
022,E,240,256.689,9B,6A,1,0.0333999999999719,,,,,,,,,,,,,,
022,E,240,256.7224,6A,9B,1,0.032500000000027285,,,,,,,,,,,,,,
022,E,240,256.7881,9B,6A,1,0.033999999999991815,,,,,,,,,,,,,,
022,E,240,256.8221,6A,9B,1,0.03380000000004202,,,,,,,,,,,,,,
022,E,240,256.8892,9B,6A,1,0.020800000000008367,,,,,,,,,,,,,,
022,E,240,256.9345,6A,9B,1,0.021099999999989905,,,,,,,,,,,,,,
022,E,240,256.978,9B,6A,1,0.021700000000009823,,,,,,,,,,,,,,
022,E,240,256.9997,6A,5B,1,0.06619999999998072,,,,,,,,,,,,,,
022,E,240,257.4883,5B,8A,1,0.0331000000000472,,,,,,,,,,,,,,
022,E,240,257.7882,8A,4B,1,0.5994999999999777,,,,,,,,,,,,,,
022,E,240,258.7222,4B,7A,1,0.03260000000000218,,,,,,,,,,,,,,
022,E,240,258.9221,7A,4A,1,0.06560000000001764,,,,,,,,,,,,,,
022,E,240,259.3881,4A,4B,1,0.03319999999996526,,,,,,,,,,,,,,
022,E,240,259.6542,4B,7A,1,0.0332000000000221,,,,,,,,,,,,,,
022,E,240,259.6874,7A,7B,1,0.06699999999995043,,,,,,,,,,,,,,
022,E,240,260.535,7B,5A,1,0.3399000000000001,,,,,,,,,,,,,,
022,E,240,261.0416,5A,8A,1,0.033599999999978536,,,,,,,,,,,,,,
022,E,240,261.4092,8A,5B,1,0.03340000000002874,,,,,,,,,,,,,,
022,E,240,261.7095,5B,2B,1,0.031999999999982265,,,,,,,,,,,,,,
022,E,240,262.7305,2B,5B,1,0.033799999999985175,,,,,,,,,,,,,,
022,E,240,263.3307,5B,3A,1,0.5674000000000206,,,,,,,,,,,,,,
022,E,240,264.6294,3A,6A,1,0.03390000000001692,,,,,,,,,,,,,,
022,E,240,265.14,6A,PB,1,0.9216000000000122,,,,,,,,,,,,,,
022,E,240,267.0578,PB,4B,1,0.594600000000014,,,,,,,,,,,,,,
022,E,240,267.6976,4B,7A,1,0.026799999999980173,,,,,,,,,,,,,,
022,E,240,267.7455,7A,7B,1,0.3602999999999952,,,,,,,,,,,,,,
022,E,240,268.1733,7B,8A,1,0.03370000000001028,,,,,,,,,,,,,,
022,E,240,268.3397,8A,5B,1,0.03350000000000364,,,,,,,,,,,,,,
