ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched,AOI_duration_Source,pupil Diameter_Source,active_disruption_Source,passive_disruption_Source,clicked_Source,AOI_duration_Target,pupil Diameter_Target,active_disruption_Target,passive_disruptionTarget,clicked_Target
023,C,150,154.6662,PB,1A,1,0.4665999999999997,,,,,,,,,,,,,,
023,C,150,155.1328,1A,4B,1,0.04599999999999227,,,,,,,,,,,,,,
023,C,150,155.1788,4B,7A,1,0.025100000000009004,,,,,,,,,,,,,,
023,C,150,155.2879,7A,2A,1,0.10039999999997917,,,,,,,,,,,,,,
023,C,150,155.4547,2A,5A,1,0.03340000000000032,,,,,,,,,,,,,,
023,C,150,155.7217,5A,2B,1,0.03350000000000364,,,,,,,,,,,,,,
023,C,150,155.7552,2B,5B,1,0.03289999999998372,,,,,,,,,,,,,,
023,C,150,156.0882,5B,5A,1,0.03340000000000032,,,,,,,,,,,,,,
023,C,150,156.4555,5A,2B,1,0.03290000000001214,,,,,,,,,,,,,,
023,C,150,156.7562,2B,5A,1,0.032299999999992224,,,,,,,,,,,,,,
023,C,150,157.3216,5A,5B,1,0.03370000000001028,,,,,,,,,,,,,,
023,C,150,157.7874,5B,2B,1,0.03340000000000032,,,,,,,,,,,,,,
023,C,150,157.8208,2B,5B,1,0.034300000000001774,,,,,,,,,,,,,,
023,C,150,157.8876,5B,9A,1,0.23269999999999413,,,,,,,,,,,,,,
023,C,150,158.4871,9A,6A,1,0.03319999999999368,,,,,,,,,,,,,,
023,C,150,160.0195,6A,9A,1,0.06700000000000728,,,,,,,,,,,,,,
023,C,150,160.1865,9A,5B,1,0.23250000000001592,,,,,,,,,,,,,,
023,C,150,160.419,5B,2B,1,0.033899999999988495,,,,,,,,,,,,,,
023,C,150,160.4859,2B,5B,1,0.03360000000000696,,,,,,,,,,,,,,
023,C,150,160.5195,5B,2B,1,0.03319999999999368,,,,,,,,,,,,,,
023,C,150,160.5861,2B,5B,1,0.03340000000000032,,,,,,,,,,,,,,
023,C,150,160.6195,5B,2B,1,0.03360000000000696,,,,,,,,,,,,,,
023,C,150,160.9192,2B,PB,1,1.022100000000023,,,,,,,,,,,,,,
023,C,150,169.0731,PB,1A,1,0.5089999999999861,,,,,,,,,,,,,,
023,C,150,169.7165,1A,4B,1,0.045099999999990814,,,,,,,,,,,,,,
023,C,150,169.7616,4B,2A,1,0.020600000000001728,,,,,,,,,,,,,,
023,C,150,169.8942,2A,5B,1,0.133199999999988,,,,,,,,,,,,,,
023,C,150,170.3275,5B,8A,1,0.39870000000001937,,,,,,,,,,,,,,
023,C,150,170.7596,8A,2B,1,0.03319999999999368,,,,,,,,,,,,,,
023,C,150,170.7928,2B,5A,1,0.03360000000000696,,,,,,,,,,,,,,
023,C,150,170.859,5A,2B,1,0.03459999999998331,,,,,,,,,,,,,,
023,C,150,170.8936,2B,8A,1,0.03290000000001214,,,,,,,,,,,,,,
023,C,150,170.9265,8A,4B,1,0.09999999999999432,,,,,,,,,,,,,,
023,C,150,171.0265,4B,7A,1,0.03340000000000032,,,,,,,,,,,,,,
023,C,150,171.3261,7A,4B,1,0.566599999999994,,,,,,,,,,,,,,
023,C,150,171.8927,4B,1B,1,0.03290000000001214,,,,,,,,,,,,,,
023,C,150,172.1257,1B,2A,1,0.19960000000000377,,,,,,,,,,,,,,
023,C,150,172.4918,2A,5A,1,0.033299999999997,,,,,,,,,,,,,,
023,C,150,172.9917,5A,7B,1,0.033299999999997,,,,,,,,,,,,,,
023,C,150,175.8571,7B,2A,1,0.03350000000000364,,,,,,,,,,,,,,
023,C,150,175.8906,2A,4A,1,0.8324000000000069,,,,,,,,,,,,,,
023,C,150,176.8898,4A,1A,1,0.066599999999994,,,,,,,,,,,,,,
023,C,150,176.9564,1A,PB,1,0.4654999999999916,,,,,,,,,,,,,,
023,C,150,179.4459,PB,4B,1,0.3551999999999964,,,,,,,,,,,,,,
023,C,150,179.8665,4B,2A,1,0.12350000000000705,,,,,,,,,,,,,,
