ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched,AOI_duration_Source,pupil Diameter_Source,active_disruption_Source,passive_disruption_Source,clicked_Source,AOI_duration_Target,pupil Diameter_Target,active_disruption_Target,passive_disruptionTarget,clicked_Target
022,E,570,573.2563,PB,4A,1,0.4016000000000304,,,,,,,,,,,,,,
022,E,570,573.7297,4A,4B,1,0.07000000000005002,,,,,,,,,,,,,,
022,E,570,573.7997,4B,7A,1,0.024900000000002365,,,,,,,,,,,,,,
022,E,570,574.2479,7A,5A,1,0.06770000000005894,,,,,,,,,,,,,,
022,E,570,574.5151,5A,5B,1,0.03340000000002874,,,,,,,,,,,,,,
022,E,570,575.0481,5B,8B,1,0.03390000000001692,,,,,,,,,,,,,,
022,E,570,575.5485,8B,5B,1,0.032199999999988904,,,,,,,,,,,,,,
022,E,570,575.5807,5B,2B,1,0.03440000000000509,,,,,,,,,,,,,,
022,E,570,575.6151,2B,2A,1,0.19920000000001892,,,,,,,,,,,,,,
022,E,570,578.0977,2A,4B,1,0.0262000000000171,,,,,,,,,,,,,,
022,E,570,578.4697,4B,PB,1,0.5537000000000489,,,,,,,,,,,,,,
022,E,570,580.5735,PB,2A,1,0.5978999999999814,,,,,,,,,,,,,,
022,E,570,581.556,2A,7B,1,0.03319999999996526,,,,,,,,,,,,,,
022,E,570,581.623,7B,2A,1,0.032999999999901775,,,,,,,,,,,,,,
022,E,570,581.656,2A,2B,1,0.03330000000005384,,,,,,,,,,,,,,
022,E,570,582.0889,2B,5B,1,0.03390000000001692,,,,,,,,,,,,,,
022,E,570,582.723,5B,8B,1,0.03330000000005384,,,,,,,,,,,,,,
022,E,570,583.0223,8B,6A,1,0.06720000000007076,,,,,,,,,,,,,,
022,E,570,583.0895,6A,3A,1,0.03419999999994161,,,,,,,,,,,,,,
022,E,570,583.5559,3A,6A,1,0.03340000000002874,,,,,,,,,,,,,,
022,E,570,584.2225,6A,PB,1,0.8650000000000091,,,,,,,,,,,,,,
022,E,570,586.1766,PB,4B,1,0.4634999999999536,,,,,,,,,,,,,,
022,E,570,586.7162,4B,2A,1,0.02800000000002001,,,,,,,,,,,,,,
022,E,570,586.9194,2A,5A,1,0.028099999999994907,,,,,,,,,,,,,,
022,E,570,587.1423,5A,5B,1,0.03380000000004202,,,,,,,,,,,,,,
022,E,570,589.0423,5B,8A,1,0.13360000000000127,,,,,,,,,,,,,,
022,E,570,589.1759,8A,5B,1,0.032500000000027285,,,,,,,,,,,,,,
022,E,570,589.2751,5B,8A,1,0.366800000000012,,,,,,,,,,,,,,
022,E,570,589.6419,8A,5B,1,0.1673000000000684,,,,,,,,,,,,,,
022,E,570,590.0747,5B,8A,1,0.06709999999998217,,,,,,,,,,,,,,
022,E,570,590.1748,8A,5B,1,0.033299999999940155,,,,,,,,,,,,,,
022,E,570,590.2411,5B,8A,1,0.03380000000004202,,,,,,,,,,,,,,
022,E,570,590.3422,8A,5B,1,0.032999999999901775,,,,,,,,,,,,,,
022,E,570,590.3752,5B,8A,1,0.03390000000001692,,,,,,,,,,,,,,
022,E,570,590.4091,8A,5B,1,0.03269999999997708,,,,,,,,,,,,,,
022,E,570,590.4418,5B,8B,1,0.03370000000006712,,,,,,,,,,,,,,
022,E,570,590.5087,8B,5B,1,0.033200000000078944,,,,,,,,,,,,,,
022,E,570,590.5419,5B,8B,1,0.032599999999888496,,,,,,,,,,,,,,
022,E,570,592.0408,8B,5B,1,0.03309999999999036,,,,,,,,,,,,,,
022,E,570,592.0739,5B,8B,1,0.03319999999996526,,,,,,,,,,,,,,
022,E,570,592.1408,8B,5B,1,0.03269999999997708,,,,,,,,,,,,,,
022,E,570,592.2078,5B,8B,1,0.03300000000001546,,,,,,,,,,,,,,
022,E,570,592.9404,8B,5B,1,0.03290000000004056,,,,,,,,,,,,,,
022,E,570,592.9733,5B,8B,1,0.10030000000006112,,,,,,,,,,,,,,
022,E,570,593.174,8B,5B,1,0.03440000000000509,,,,,,,,,,,,,,
022,E,570,593.7065,5B,4B,1,0.0667999999999438,,,,,,,,,,,,,,
022,E,570,593.7733,4B,4A,1,0.2335000000000491,,,,,,,,,,,,,,
022,E,570,594.0731,4A,1B,1,0.0664000000000442,,,,,,,,,,,,,,
022,E,570,594.3066,1B,4B,1,0.2336999999999989,,,,,,,,,,,,,,
022,E,570,594.7059,4B,4A,1,0.0666999999999689,,,,,,,,,,,,,,
022,E,570,594.9211,4A,4B,1,0.048900000000003274,,,,,,,,,,,,,,
022,E,570,594.9907,4B,4A,1,0.07910000000003947,,,,,,,,,,,,,,
022,E,570,595.0698,4A,1B,1,0.048900000000003274,,,,,,,,,,,,,,
022,E,570,595.2279,1B,5B,1,0.5678000000000338,,,,,,,,,,,,,,
022,E,570,595.8284,5B,8B,1,0.03269999999997708,,,,,,,,,,,,,,
022,E,570,595.8611,8B,5B,1,0.13430000000005293,,,,,,,,,,,,,,
022,E,570,596.5608,5B,3A,1,0.29960000000005493,,,,,,,,,,,,,,
022,E,570,597.2599,3A,6B,1,0.133199999999988,,,,,,,,,,,,,,
022,E,570,597.8771,6B,9B,1,0.023500000000012733,,,,,,,,,,,,,,
022,E,570,597.9006,9B,6A,1,0.030699999999910688,,,,,,,,,,,,,,
022,E,570,598.3548,6A,9B,1,0.028400000000033288,,,,,,,,,,,,,,
022,E,570,598.7715,9B,6B,1,0.06670000000008258,,,,,,,,,,,,,,
022,E,570,599.0378,6B,9A,1,0.2662000000000262,,,,,,,,,,,,,,
022,E,570,599.4049,9A,6A,1,0.033599999999978536,,,,,,,,,,,,,,
022,E,570,599.4385,6A,9A,1,0.03260000000000218,,,,,,,,,,,,,,
022,E,570,599.6703,9A,6A,1,0.03340000000002874,,,,,,,,,,,,,,
022,E,570,599.7037,6A,5B,1,0.20119999999997162,,,,,,,,,,,,,,
