ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched,AOI_duration_Source,pupil Diameter_Source,active_disruption_Source,passive_disruption_Source,clicked_Source,AOI_duration_Target,pupil Diameter_Target,active_disruption_Target,passive_disruptionTarget,clicked_Target
023,E,600,600.3033,7A,4B,1,0.03339999999991505,,,,,,,,,,,,,,
023,E,600,600.8362,4B,1B,1,0.46640000000002146,,,,,,,,,,,,,,
023,E,600,602.4773,1B,4A,1,0.029699999999934334,,,,,,,,,,,,,,
023,E,600,602.7734,4A,2A,1,0.27319999999997435,,,,,,,,,,,,,,
023,E,600,603.7473,2A,7B,1,0.0664000000000442,,,,,,,,,,,,,,
023,E,600,604.4807,7B,4B,1,0.43280000000004293,,,,,,,,,,,,,,
023,E,600,604.9135,4B,7B,1,0.19269999999994525,,,,,,,,,,,,,,
023,E,600,605.1891,7B,5A,1,0.32419999999990523,,,,,,,,,,,,,,
023,E,600,606.3135,5A,2B,1,0.03300000000001546,,,,,,,,,,,,,,
023,E,600,606.8462,2B,7B,1,0.23340000000007421,,,,,,,,,,,,,,
023,E,600,607.3127,7B,4B,1,0.13340000000005148,,,,,,,,,,,,,,
023,E,600,607.6125,4B,4A,1,0.03340000000002874,,,,,,,,,,,,,,
023,E,600,607.6459,4A,1A,1,0.03340000000002874,,,,,,,,,,,,,,
023,E,600,607.8456,1A,1B,1,0.13369999999997617,,,,,,,,,,,,,,
023,E,600,607.9793,1B,4B,1,0.1610000000000582,,,,,,,,,,,,,,
023,E,600,609.3118,4B,7B,1,0.24430000000006658,,,,,,,,,,,,,,
023,E,600,609.5845,7B,1B,1,0.441599999999994,,,,,,,,,,,,,,
023,E,600,610.2876,1B,1A,1,0.066599999999994,,,,,,,,,,,,,,
023,E,600,610.4877,1A,4A,1,0.23320000000001073,,,,,,,,,,,,,,
023,E,600,610.8876,4A,7A,1,0.06600000000003092,,,,,,,,,,,,,,
023,E,600,610.9536,7A,5A,1,0.06699999999989359,,,,,,,,,,,,,,
023,E,600,611.1876,5A,2B,1,0.06700000000000728,,,,,,,,,,,,,,
023,E,600,611.2546,2B,5B,1,0.03370000000006712,,,,,,,,,,,,,,
023,E,600,611.4546,5B,8B,1,0.03319999999996526,,,,,,,,,,,,,,
023,E,600,611.5212,8B,5B,1,0.10000000000002274,,,,,,,,,,,,,,
023,E,600,611.6212,5B,9A,1,0.06639999999993051,,,,,,,,,,,,,,
023,E,600,612.5533,9A,6A,1,0.033999999999991815,,,,,,,,,,,,,,
023,E,600,613.02,6A,9A,1,0.06700000000000728,,,,,,,,,,,,,,
023,E,600,614.486,9A,5B,1,0.6330000000000382,,,,,,,,,,,,,,
023,E,600,615.119,5B,9A,1,0.03319999999996526,,,,,,,,,,,,,,
023,E,600,616.4847,9A,6A,1,0.03350000000000364,,,,,,,,,,,,,,
023,E,600,617.9849,6A,9A,1,0.03260000000000218,,,,,,,,,,,,,,
023,E,600,618.0175,9A,2B,1,0.03339999999991505,,,,,,,,,,,,,,
023,E,600,618.0509,2B,5A,1,0.03360000000009222,,,,,,,,,,,,,,
023,E,600,618.0845,5A,2B,1,0.03350000000000364,,,,,,,,,,,,,,
023,E,600,618.2507,2B,8A,1,0.033699999999953434,,,,,,,,,,,,,,
023,E,600,618.5844,8A,2B,1,0.3328000000000202,,,,,,,,,,,,,,
023,E,600,618.9839,2B,7B,1,0.533100000000104,,,,,,,,,,,,,,
023,E,600,619.8167,7B,4A,1,0.2012000000000853,,,,,,,,,,,,,,
023,E,600,620.3167,4A,PB,1,2.0387000000000626,,,,,,,,,,,,,,
023,E,600,623.5913,PB,2A,1,0.48050000000000637,,,,,,,,,,,,,,
023,E,600,624.1878,2A,5A,1,0.02729999999996835,,,,,,,,,,,,,,
023,E,600,624.2151,5A,2B,1,0.028500000000008185,,,,,,,,,,,,,,
023,E,600,624.3015,2B,5B,1,0.027899999999931424,,,,,,,,,,,,,,
023,E,600,624.4145,5B,9A,1,0.44630000000006476,,,,,,,,,,,,,,
023,E,600,625.8603,9A,2B,1,0.0667999999999438,,,,,,,,,,,,,,
023,E,600,626.1593,2B,5A,1,0.19920000000001892,,,,,,,,,,,,,,
023,E,600,626.5921,5A,8A,1,0.03300000000001546,,,,,,,,,,,,,,
023,E,600,626.6251,8A,5A,1,0.03530000000000655,,,,,,,,,,,,,,
023,E,600,627.1248,5A,7A,1,0.30179999999995744,,,,,,,,,,,,,,
023,E,600,627.8242,7A,4B,1,0.03350000000000364,,,,,,,,,,,,,,
023,E,600,627.8577,4B,4A,1,0.13379999999995107,,,,,,,,,,,,,,
023,E,600,628.9243,4A,4B,1,0.09969999999998436,,,,,,,,,,,,,,
