ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched,AOI_duration_Source,pupil Diameter_Source,active_disruption_Source,passive_disruption_Source,clicked_Source,AOI_duration_Target,pupil Diameter_Target,active_disruption_Target,passive_disruptionTarget,clicked_Target
031,C,150,152.4777,PB,1A,1,0.37770000000000437,,,,,,,,,,,,,,
031,C,150,152.8554,1A,1B,1,0.06809999999998695,,,,,,,,,,,,,,
031,C,150,152.9235,1B,4B,1,0.20879999999999654,,,,,,,,,,,,,,
031,C,150,153.2319,4B,2A,1,0.13349999999999795,,,,,,,,,,,,,,
031,C,150,153.4656,2A,5A,1,0.03300000000001546,,,,,,,,,,,,,,
031,C,150,153.5326,5A,8A,1,0.03340000000000032,,,,,,,,,,,,,,
031,C,150,153.6654,8A,5B,1,0.033699999999981856,,,,,,,,,,,,,,
031,C,150,154.2654,5B,9A,1,0.13339999999999463,,,,,,,,,,,,,,
031,C,150,154.6993,9A,6A,1,0.03249999999999886,,,,,,,,,,,,,,
031,C,150,154.7318,6A,9B,1,0.09960000000000946,,,,,,,,,,,,,,
031,C,150,155.0648,9B,7B,1,0.4668000000000063,,,,,,,,,,,,,,
031,C,150,159.1629,7B,4B,1,0.3342999999999847,,,,,,,,,,,,,,
031,C,150,159.6975,4B,4A,1,0.032300000000020646,,,,,,,,,,,,,,
031,C,150,159.8289,4A,PB,1,0.5987999999999829,,,,,,,,,,,,,,
031,C,150,163.7163,PB,4B,1,0.44480000000001496,,,,,,,,,,,,,,
031,C,150,164.2172,4B,5A,1,0.06610000000000582,,,,,,,,,,,,,,
031,C,150,164.4493,5A,2B,1,0.03340000000000032,,,,,,,,,,,,,,
031,C,150,164.7165,2B,5A,1,0.03300000000001546,,,,,,,,,,,,,,
031,C,150,164.7495,5A,7A,1,0.033799999999985175,,,,,,,,,,,,,,
031,C,150,164.7833,7A,1A,1,0.39920000000000755,,,,,,,,,,,,,,
031,C,150,165.1825,1A,8A,1,0.099899999999991,,,,,,,,,,,,,,
031,C,150,165.2824,8A,5A,1,0.0338000000000136,,,,,,,,,,,,,,
031,C,150,165.3162,5A,8A,1,0.03269999999997708,,,,,,,,,,,,,,
031,C,150,165.4489,8A,5A,1,0.03449999999997999,,,,,,,,,,,,,,
031,C,150,165.4834,5A,8A,1,0.03300000000001546,,,,,,,,,,,,,,
031,C,150,165.6166,8A,2B,1,0.03360000000000696,,,,,,,,,,,,,,
031,C,150,165.8154,2B,3A,1,0.20009999999999195,,,,,,,,,,,,,,
031,C,150,166.2818,3A,9B,1,0.09999999999999432,,,,,,,,,,,,,,
031,C,150,166.3818,9B,6A,1,0.03319999999999368,,,,,,,,,,,,,,
031,C,150,166.7818,6A,9B,1,0.033799999999985175,,,,,,,,,,,,,,
031,C,150,166.9485,9B,9A,1,0.09999999999999432,,,,,,,,,,,,,,
031,C,150,167.2489,9A,3A,1,0.23269999999999413,,,,,,,,,,,,,,
031,C,150,167.5148,3A,3B,1,0.03309999999999036,,,,,,,,,,,,,,
031,C,150,167.8476,3B,6B,1,1.3660999999999888,,,,,,,,,,,,,,
031,C,150,169.2137,6B,6A,1,0.2676000000000158,,,,,,,,,,,,,,
031,C,150,169.4813,6A,9B,1,0.09909999999999286,,,,,,,,,,,,,,
031,C,150,169.6145,9B,6A,1,0.0327000000000055,,,,,,,,,,,,,,
031,C,150,169.7809,6A,5B,1,0.06669999999999732,,,,,,,,,,,,,,
031,C,150,169.8476,5B,PB,1,1.2310999999999979,,,,,,,,,,,,,,
031,C,150,172.7117,PB,1B,1,0.30049999999999955,,,,,,,,,,,,,,
031,C,150,173.0457,1B,4A,1,0.03309999999999036,,,,,,,,,,,,,,
031,C,150,173.3788,4A,1B,1,0.13360000000000127,,,,,,,,,,,,,,
031,C,150,173.6117,1B,1A,1,0.2331999999999823,,,,,,,,,,,,,,
031,C,150,174.9922,1A,4A,1,0.04210000000000491,,,,,,,,,,,,,,
031,C,150,175.1452,4A,4B,1,0.021700000000009823,,,,,,,,,,,,,,
031,C,150,175.1669,4B,7A,1,0.022500000000007958,,,,,,,,,,,,,,
031,C,150,175.511,7A,1A,1,0.4894999999999925,,,,,,,,,,,,,,
031,C,150,178.6095,1A,1B,1,0.3334000000000117,,,,,,,,,,,,,,
031,C,150,179.3889,1B,1A,1,0.0660000000000025,,,,,,,,,,,,,,
