ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched,AOI_duration_Source,pupil Diameter_Source,active_disruption_Source,passive_disruption_Source,clicked_Source,AOI_duration_Target,pupil Diameter_Target,active_disruption_Target,passive_disruptionTarget,clicked_Target
021,C,330,334.9035,PB,1B,1,0.4504000000000019,,,,,,,,,,,,,,
021,C,330,335.5887,1B,4B,1,0.024900000000002365,,,,,,,,,,,,,,
021,C,330,335.6664,4B,7A,1,0.05529999999998836,,,,,,,,,,,,,,
021,C,330,335.831,7A,1B,1,0.033999999999991815,,,,,,,,,,,,,,
021,C,330,335.865,1B,4B,1,0.4993000000000052,,,,,,,,,,,,,,
021,C,330,336.7309,4B,7A,1,0.09959999999995262,,,,,,,,,,,,,,
021,C,330,336.997,7A,7B,1,0.06649999999996226,,,,,,,,,,,,,,
021,C,330,337.2306,7B,8A,1,0.033999999999991815,,,,,,,,,,,,,,
021,C,330,337.2646,8A,5A,1,0.03290000000004056,,,,,,,,,,,,,,
021,C,330,337.5639,5A,8A,1,0.03360000000003538,,,,,,,,,,,,,,
021,C,330,337.5975,8A,5B,1,0.033299999999997,,,,,,,,,,,,,,
021,C,330,337.8307,5B,2B,1,0.03360000000003538,,,,,,,,,,,,,,
021,C,330,338.2968,2B,5B,1,0.03409999999996671,,,,,,,,,,,,,,
021,C,330,338.3639,5B,2B,1,0.033799999999985175,,,,,,,,,,,,,,
021,C,330,338.5979,2B,5B,1,0.03360000000003538,,,,,,,,,,,,,,
021,C,330,338.7316,5B,2B,1,0.03350000000000364,,,,,,,,,,,,,,
021,C,330,338.8312,2B,5B,1,0.06719999999995707,,,,,,,,,,,,,,
021,C,330,339.0986,5B,2B,1,0.03260000000000218,,,,,,,,,,,,,,
021,C,330,339.464,2B,5B,1,0.034100000000023556,,,,,,,,,,,,,,
021,C,330,340.8633,5B,8B,1,0.03350000000000364,,,,,,,,,,,,,,
021,C,330,340.8968,8B,PB,1,0.5973999999999933,,,,,,,,,,,,,,
021,C,330,350.0742,PB,4B,1,0.5781999999999812,,,,,,,,,,,,,,
021,C,330,350.6776,4B,2A,1,0.026800000000037016,,,,,,,,,,,,,,
021,C,330,350.73,2A,5A,1,0.13369999999997617,,,,,,,,,,,,,,
021,C,330,350.8637,5A,2B,1,0.027300000000025193,,,,,,,,,,,,,,
021,C,330,351.0573,2B,5B,1,0.03390000000001692,,,,,,,,,,,,,,
021,C,330,351.6906,5B,8B,1,0.03309999999999036,,,,,,,,,,,,,,
021,C,330,352.9366,8B,PB,1,0.4966999999999757,,,,,,,,,,,,,,
021,C,330,359.1683,PB,7A,1,0.3614000000000033,,,,,,,,,,,,,,
021,C,330,359.5297,7A,4B,1,0.02960000000001628,,,,,,,,,,,,,,
021,C,330,359.5888,4B,5A,1,0.08890000000002374,,,,,,,,,,,,,,
021,C,330,359.7623,5A,2B,1,0.029500000000041382,,,,,,,,,,,,,,
021,C,330,359.8199,2B,8A,1,0.02709999999996171,,,,,,,,,,,,,,
021,C,330,359.9347,8A,5B,1,0.02869999999995798,,,,,,,,,,,,,,
