ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched,AOI_duration_Source,pupil Diameter_Source,active_disruption_Source,passive_disruption_Source,clicked_Source,AOI_duration_Target,pupil Diameter_Target,active_disruption_Target,passive_disruptionTarget,clicked_Target
039,C,390,390.1495,2A,5A,1,0.06690000000003238,,,,,,,,,,,,,,
039,C,390,390.7494,5A,2B,1,0.03380000000004202,,,,,,,,,,,,,,
039,C,390,390.9178,2B,8A,1,0.031799999999975626,,,,,,,,,,,,,,
039,C,390,391.183,8A,5B,1,0.03309999999999036,,,,,,,,,,,,,,
039,C,390,391.2496,5B,2B,1,0.03350000000000364,,,,,,,,,,,,,,
039,C,390,391.2831,2B,PB,1,0.36520000000001573,,,,,,,,,,,,,,
039,C,390,394.7332,PB,2A,1,0.4923000000000002,,,,,,,,,,,,,,
039,C,390,395.2255,2A,2B,1,0.4995999999999867,,,,,,,,,,,,,,
039,C,390,395.7919,2B,5B,1,0.033599999999978536,,,,,,,,,,,,,,
039,C,390,395.9919,5B,5A,1,0.03300000000001546,,,,,,,,,,,,,,
039,C,390,396.3582,5A,2B,1,0.23289999999997235,,,,,,,,,,,,,,
039,C,390,396.5911,2B,PB,1,0.43250000000000455,,,,,,,,,,,,,,
039,C,390,404.4811,PB,2A,1,0.2922999999999547,,,,,,,,,,,,,,
039,C,390,404.7734,2A,7B,1,0.12069999999999936,,,,,,,,,,,,,,
039,C,390,404.9132,7B,2A,1,0.025899999999978718,,,,,,,,,,,,,,
039,C,390,404.9391,2A,5A,1,0.021000000000015007,,,,,,,,,,,,,,
039,C,390,405.1559,5A,2B,1,0.034199999999998454,,,,,,,,,,,,,,
039,C,390,405.3889,2B,5B,1,0.033299999999997,,,,,,,,,,,,,,
039,C,390,405.5558,5B,9A,1,0.06660000000005084,,,,,,,,,,,,,,
039,C,390,405.6224,9A,6A,1,0.03319999999996526,,,,,,,,,,,,,,
039,C,390,406.0553,6A,3A,1,0.30000000000001137,,,,,,,,,,,,,,
039,C,390,406.7213,3A,6B,1,0.03360000000003538,,,,,,,,,,,,,,
039,C,390,406.9498,6B,5B,1,0.3593999999999937,,,,,,,,,,,,,,
039,C,390,407.7419,5B,9A,1,0.16689999999999827,,,,,,,,,,,,,,
039,C,390,407.9088,9A,6A,1,0.16669999999999163,,,,,,,,,,,,,,
039,C,390,408.0755,6A,6B,1,0.06670000000002574,,,,,,,,,,,,,,
039,C,390,408.4427,6B,3B,1,0.1986999999999739,,,,,,,,,,,,,,
039,C,390,408.7919,3B,3A,1,0.024999999999977263,,,,,,,,,,,,,,
039,C,390,408.8169,3A,6B,1,0.02090000000004011,,,,,,,,,,,,,,
039,C,390,408.8378,6B,3A,1,0.026999999999986812,,,,,,,,,,,,,,
039,C,390,409.0305,3A,9A,1,0.033999999999991815,,,,,,,,,,,,,,
039,C,390,409.0645,9A,8A,1,0.06599999999997408,,,,,,,,,,,,,,
039,C,390,409.1305,8A,5A,1,0.03340000000002874,,,,,,,,,,,,,,
039,C,390,409.3308,5A,7A,1,0.13290000000000646,,,,,,,,,,,,,,
039,C,390,409.5637,7A,PB,1,0.49850000000003547,,,,,,,,,,,,,,
039,C,390,414.745,PB,4A,1,0.45420000000001437,,,,,,,,,,,,,,
039,C,390,415.2198,4A,4B,1,0.148399999999981,,,,,,,,,,,,,,
039,C,390,415.4202,4B,2A,1,0.07599999999996498,,,,,,,,,,,,,,
039,C,390,415.6283,2A,5A,1,0.03260000000000218,,,,,,,,,,,,,,
039,C,390,415.6945,5A,2B,1,0.03289999999998372,,,,,,,,,,,,,,
039,C,390,415.7609,2B,5A,1,0.033299999999997,,,,,,,,,,,,,,
039,C,390,415.8276,5A,2B,1,0.03370000000001028,,,,,,,,,,,,,,
039,C,390,415.928,2B,5A,1,0.0332000000000221,,,,,,,,,,,,,,
039,C,390,415.9612,5A,2B,1,0.03319999999996526,,,,,,,,,,,,,,
039,C,390,416.0278,2B,5B,1,0.0333999999999719,,,,,,,,,,,,,,
039,C,390,416.0612,5B,2B,1,0.03309999999999036,,,,,,,,,,,,,,
039,C,390,416.3274,2B,5B,1,0.03370000000001028,,,,,,,,,,,,,,
039,C,390,416.3611,5B,9A,1,0.03299999999995862,,,,,,,,,,,,,,
039,C,390,416.627,9A,6A,1,0.033599999999978536,,,,,,,,,,,,,,
039,C,390,416.8603,6A,6B,1,0.03340000000002874,,,,,,,,,,,,,,
039,C,390,417.2271,6B,3A,1,0.03309999999999036,,,,,,,,,,,,,,
039,C,390,417.5894,3A,6B,1,0.020499999999969987,,,,,,,,,,,,,,
039,C,390,417.6099,6B,6A,1,0.02420000000000755,,,,,,,,,,,,,,
039,C,390,417.982,6A,PB,1,0.6990999999999872,,,,,,,,,,,,,,
