ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched,AOI_duration_Source,pupil Diameter_Source,active_disruption_Source,passive_disruption_Source,clicked_Source,AOI_duration_Target,pupil Diameter_Target,active_disruption_Target,passive_disruptionTarget,clicked_Target
029,C,150,150.0253,4A,4B,1,0.0221000000000231,,,,,,,,,,,,,,
029,C,150,150.3128,4B,2A,1,0.06669999999999732,,,,,,,,,,,,,,
029,C,150,150.646,2A,4B,1,0.3334000000000117,,,,,,,,,,,,,,
029,C,150,151.0458,4B,4A,1,0.03319999999999368,,,,,,,,,,,,,,
029,C,150,151.079,4A,1B,1,0.4995999999999867,,,,,,,,,,,,,,
029,C,150,151.5786,1B,1A,1,0.16650000000001342,,,,,,,,,,,,,,
029,C,150,151.812,1A,1B,1,0.1998999999999853,,,,,,,,,,,,,,
029,C,150,154.602,1B,4A,1,0.020000000000010232,,,,,,,,,,,,,,
029,C,150,154.6444,4A,1B,1,0.02400000000000091,,,,,,,,,,,,,,
029,C,150,154.6684,1B,4A,1,0.02020000000001687,,,,,,,,,,,,,,
029,C,150,154.7556,4A,1B,1,0.06690000000000396,,,,,,,,,,,,,,
029,C,150,155.0475,1B,4A,1,0.02159999999997808,,,,,,,,,,,,,,
029,C,150,155.0691,4A,4B,1,0.28600000000000136,,,,,,,,,,,,,,
029,C,150,156.0767,4B,2A,1,0.0665000000000191,,,,,,,,,,,,,,
029,C,150,156.7102,2A,4A,1,0.33320000000000505,,,,,,,,,,,,,,
029,C,150,157.1762,4A,1B,1,0.033299999999997,,,,,,,,,,,,,,
029,C,150,157.3094,1B,4B,1,0.10020000000000095,,,,,,,,,,,,,,
029,C,150,157.7429,4B,1B,1,0.03340000000000032,,,,,,,,,,,,,,
029,C,150,158.2005,1B,4A,1,0.0327000000000055,,,,,,,,,,,,,,
029,C,150,158.2332,4A,4B,1,0.03109999999998081,,,,,,,,,,,,,,
029,C,150,158.431,4B,4A,1,0.03319999999999368,,,,,,,,,,,,,,
029,C,150,158.4642,4A,1B,1,0.6449000000000069,,,,,,,,,,,,,,
029,C,150,160.6633,1B,4B,1,0.39990000000000236,,,,,,,,,,,,,,
029,C,150,161.5633,4B,4A,1,0.033299999999997,,,,,,,,,,,,,,
029,C,150,162.0629,4A,4B,1,0.8667999999999836,,,,,,,,,,,,,,
029,C,150,163.3291,4B,2A,1,0.06639999999998736,,,,,,,,,,,,,,
029,C,150,163.6298,2A,2B,1,0.29990000000000805,,,,,,,,,,,,,,
029,C,150,164.262,2B,5A,1,0.06690000000000396,,,,,,,,,,,,,,
029,C,150,164.3289,5A,2A,1,0.034199999999998454,,,,,,,,,,,,,,
029,C,150,164.3631,2A,5A,1,0.03280000000000882,,,,,,,,,,,,,,
029,C,150,164.3959,5A,2A,1,0.03289999999998372,,,,,,,,,,,,,,
029,C,150,164.562,2A,5A,1,0.033799999999985175,,,,,,,,,,,,,,
029,C,150,164.6293,5A,5B,1,0.03350000000000364,,,,,,,,,,,,,,
029,C,150,164.6628,5B,9A,1,0.0660000000000025,,,,,,,,,,,,,,
029,C,150,164.8951,9A,6A,1,0.03340000000000032,,,,,,,,,,,,,,
029,C,150,165.2281,6A,3A,1,0.033599999999978536,,,,,,,,,,,,,,
029,C,150,165.7282,3A,3B,1,0.06620000000000914,,,,,,,,,,,,,,
029,C,150,167.2943,3B,3A,1,0.03310000000001878,,,,,,,,,,,,,,
029,C,150,167.4938,3A,3B,1,0.0665000000000191,,,,,,,,,,,,,,
029,C,150,167.8938,3B,3A,1,0.066599999999994,,,,,,,,,,,,,,
029,C,150,168.1274,3A,2B,1,0.1338000000000079,,,,,,,,,,,,,,
029,C,150,168.3609,2B,2A,1,0.06670000000002574,,,,,,,,,,,,,,
029,C,150,168.6946,2A,4B,1,0.09940000000000282,,,,,,,,,,,,,,
029,C,150,169.1938,4B,4A,1,0.03289999999998372,,,,,,,,,,,,,,
029,C,150,169.2267,4A,1B,1,0.03350000000000364,,,,,,,,,,,,,,
029,C,150,170.8928,1B,4A,1,0.03300000000001546,,,,,,,,,,,,,,
029,C,150,170.9258,4A,1B,1,0.033699999999981856,,,,,,,,,,,,,,
029,C,150,171.9266,1B,4A,1,0.021199999999993224,,,,,,,,,,,,,,
029,C,150,173.0803,4A,1B,1,0.16650000000001342,,,,,,,,,,,,,,
029,C,150,173.2468,1B,4A,1,0.033599999999978536,,,,,,,,,,,,,,
029,C,150,173.2804,4A,8B,1,0.700000000000017,,,,,,,,,,,,,,
029,C,150,174.0803,8B,5B,1,0.03310000000001878,,,,,,,,,,,,,,
029,C,150,174.1134,5B,8B,1,0.03340000000000032,,,,,,,,,,,,,,
029,C,150,174.1468,8B,5B,1,0.033499999999975216,,,,,,,,,,,,,,
029,C,150,174.1803,5B,5A,1,0.06740000000002055,,,,,,,,,,,,,,
029,C,150,174.3804,5A,2A,1,0.033299999999997,,,,,,,,,,,,,,
029,C,150,174.48,2A,8B,1,0.0332000000000221,,,,,,,,,,,,,,
029,C,150,174.8512,8B,5A,1,0.19610000000000127,,,,,,,,,,,,,,
