ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched,AOI_duration_Source,pupil Diameter_Source,active_disruption_Source,passive_disruption_Source,clicked_Source,AOI_duration_Target,pupil Diameter_Target,active_disruption_Target,passive_disruptionTarget,clicked_Target
031,C,480,480.7599,PB,1A,1,0.5324999999999704,,,,,,,,,,,,,,
031,C,480,481.4023,1A,1B,1,0.08569999999997435,,,,,,,,,,,,,,
031,C,480,481.6213,1B,4A,1,0.05339999999995371,,,,,,,,,,,,,,
031,C,480,482.0564,4A,4B,1,0.1068000000000211,,,,,,,,,,,,,,
031,C,480,482.3428,4B,7A,1,0.06700000000000728,,,,,,,,,,,,,,
031,C,480,482.4427,7A,4A,1,0.033299999999997,,,,,,,,,,,,,,
031,C,480,482.476,4A,1B,1,0.39550000000002683,,,,,,,,,,,,,,
031,C,480,483.1113,1B,4A,1,0.02729999999996835,,,,,,,,,,,,,,
031,C,480,483.1386,4A,2A,1,0.026999999999986812,,,,,,,,,,,,,,
031,C,480,483.433,2A,7B,1,0.027500000000031832,,,,,,,,,,,,,,
031,C,480,483.7644,7B,4B,1,0.033799999999985175,,,,,,,,,,,,,,
031,C,480,483.7982,4B,7A,1,0.03309999999999036,,,,,,,,,,,,,,
031,C,480,483.9644,7A,4B,1,0.033299999999997,,,,,,,,,,,,,,
031,C,480,484.198,4B,7A,1,0.0331000000000472,,,,,,,,,,,,,,
031,C,480,484.2311,7A,8A,1,0.06639999999998736,,,,,,,,,,,,,,
031,C,480,484.2975,8A,5A,1,0.033599999999978536,,,,,,,,,,,,,,
031,C,480,484.4312,5A,5B,1,0.033299999999997,,,,,,,,,,,,,,
031,C,480,485.0974,5B,8B,1,0.03370000000001028,,,,,,,,,,,,,,
031,C,480,485.1311,8B,5B,1,0.03309999999999036,,,,,,,,,,,,,,
031,C,480,485.198,5B,8A,1,0.032700000000033924,,,,,,,,,,,,,,
031,C,480,485.4642,8A,5B,1,0.03409999999996671,,,,,,,,,,,,,,
031,C,480,485.4983,5B,9A,1,0.0998000000000161,,,,,,,,,,,,,,
031,C,480,485.9309,9A,3A,1,0.29949999999996635,,,,,,,,,,,,,,
031,C,480,486.4638,3A,6A,1,0.36590000000001055,,,,,,,,,,,,,,
031,C,480,488.4639,6A,9B,1,0.033299999999997,,,,,,,,,,,,,,
031,C,480,488.4972,9B,6A,1,0.032399999999995543,,,,,,,,,,,,,,
031,C,480,488.5632,6A,9B,1,0.03390000000001692,,,,,,,,,,,,,,
031,C,480,488.6303,9B,6A,1,0.032399999999995543,,,,,,,,,,,,,,
031,C,480,489.5296,6A,9B,1,0.0333999999999719,,,,,,,,,,,,,,
031,C,480,489.563,9B,6A,1,0.03350000000000364,,,,,,,,,,,,,,
031,C,480,489.6295,6A,9B,1,0.03309999999999036,,,,,,,,,,,,,,
031,C,480,489.7296,9B,6A,1,0.03309999999999036,,,,,,,,,,,,,,
031,C,480,491.161,6A,6B,1,0.03350000000000364,,,,,,,,,,,,,,
031,C,480,491.3613,6B,9B,1,0.033599999999978536,,,,,,,,,,,,,,
031,C,480,491.3949,9B,6A,1,0.03319999999996526,,,,,,,,,,,,,,
031,C,480,491.8276,6A,5B,1,0.4339999999999691,,,,,,,,,,,,,,
031,C,480,492.2616,5B,5A,1,0.06670000000002574,,,,,,,,,,,,,,
031,C,480,492.4611,5A,PB,1,0.43250000000000455,,,,,,,,,,,,,,
031,C,480,499.056,PB,2B,1,0.6754999999999995,,,,,,,,,,,,,,
031,C,480,500.0709,2B,5A,1,0.03260000000000218,,,,,,,,,,,,,,
031,C,480,500.2698,5A,2A,1,0.10000000000002274,,,,,,,,,,,,,,
031,C,480,500.6036,2A,7B,1,0.06610000000000582,,,,,,,,,,,,,,
031,C,480,500.903,7B,9A,1,0.432899999999961,,,,,,,,,,,,,,
031,C,480,501.6025,9A,9B,1,0.13239999999996144,,,,,,,,,,,,,,
031,C,480,501.7349,9B,6A,1,0.10120000000000573,,,,,,,,,,,,,,
031,C,480,501.8696,6A,3A,1,0.032100000000014006,,,,,,,,,,,,,,
031,C,480,502.2025,3A,6B,1,0.03300000000001546,,,,,,,,,,,,,,
031,C,480,502.868,6B,3A,1,0.06729999999998881,,,,,,,,,,,,,,
031,C,480,503.0016,3A,3B,1,0.09960000000000946,,,,,,,,,,,,,,
031,C,480,503.4235,3B,6B,1,0.27750000000003183,,,,,,,,,,,,,,
031,C,480,504.2003,6B,3A,1,0.03299999999995862,,,,,,,,,,,,,,
031,C,480,504.3666,3A,9B,1,0.23390000000000555,,,,,,,,,,,,,,
031,C,480,504.6005,9B,6A,1,0.03269999999997708,,,,,,,,,,,,,,
031,C,480,504.9333,6A,8B,1,0.3334000000000401,,,,,,,,,,,,,,
031,C,480,505.4664,8B,8A,1,0.03309999999999036,,,,,,,,,,,,,,
031,C,480,505.533,8A,5B,1,0.03350000000000364,,,,,,,,,,,,,,
031,C,480,505.6002,5B,8A,1,0.03520000000003165,,,,,,,,,,,,,,
031,C,480,505.6678,8A,5A,1,0.06520000000000437,,,,,,,,,,,,,,
031,C,480,505.7659,5A,8A,1,0.06729999999998881,,,,,,,,,,,,,,
031,C,480,505.8332,8A,8B,1,0.0331000000000472,,,,,,,,,,,,,,
031,C,480,506.033,8B,PB,1,0.5650999999999726,,,,,,,,,,,,,,
031,C,480,507.0627,PB,5A,1,0.3439999999999941,,,,,,,,,,,,,,
031,C,480,507.4908,5A,8A,1,0.02780000000001337,,,,,,,,,,,,,,
031,C,480,507.5456,8A,5B,1,0.02960000000001628,,,,,,,,,,,,,,
031,C,480,507.5752,5B,8A,1,0.026499999999998636,,,,,,,,,,,,,,
031,C,480,507.6298,8A,5B,1,0.026400000000023738,,,,,,,,,,,,,,
031,C,480,507.9432,5B,8B,1,0.03340000000002874,,,,,,,,,,,,,,
031,C,480,508.0765,8B,5B,1,0.03390000000001692,,,,,,,,,,,,,,
031,C,480,508.1104,5B,8B,1,0.03299999999995862,,,,,,,,,,,,,,
031,C,480,508.1434,8B,5B,1,0.1671000000000049,,,,,,,,,,,,,,
031,C,480,508.443,5B,8B,1,0.06729999999998881,,,,,,,,,,,,,,
