ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched,AOI_duration_Source,pupil Diameter_Source,active_disruption_Source,passive_disruption_Source,clicked_Source,AOI_duration_Target,pupil Diameter_Target,active_disruption_Target,passive_disruptionTarget,clicked_Target
008,C,180,180.4098,5B,6A,1,0.06669999999999732,,,,,,,,,,,,,,
008,C,180,180.8433,6A,4B,1,0.3341000000000065,,,,,,,,,,,,,,
008,C,180,181.1774,4B,7A,1,0.066599999999994,,,,,,,,,,,,,,
008,C,180,181.244,7A,4B,1,0.03200000000001069,,,,,,,,,,,,,,
008,C,180,181.276,4B,1B,1,0.06639999999998736,,,,,,,,,,,,,,
008,C,180,181.6081,1B,1A,1,0.13339999999999463,,,,,,,,,,,,,,
008,C,180,181.8083,1A,4B,1,0.09999999999999432,,,,,,,,,,,,,,
008,C,180,181.9083,4B,2B,1,0.9997999999999934,,,,,,,,,,,,,,
008,C,180,182.9081,2B,5B,1,0.03340000000000032,,,,,,,,,,,,,,
008,C,180,185.0076,5B,9A,1,0.36600000000001387,,,,,,,,,,,,,,
008,C,180,186.4067,9A,5A,1,0.06669999999999732,,,,,,,,,,,,,,
008,C,180,186.4734,5A,2A,1,0.19950000000000045,,,,,,,,,,,,,,
008,C,180,186.8074,2A,4A,1,0.43209999999999127,,,,,,,,,,,,,,
008,C,180,187.3737,4A,2A,1,0.06579999999999586,,,,,,,,,,,,,,
008,C,180,187.7734,2A,2B,1,0.06559999999998922,,,,,,,,,,,,,,
008,C,180,188.1391,2B,2A,1,0.033599999999978536,,,,,,,,,,,,,,
008,C,180,188.3059,2A,7A,1,0.03319999999999368,,,,,,,,,,,,,,
008,C,180,188.4723,7A,PB,1,0.3324000000000069,,,,,,,,,,,,,,
008,C,180,192.6494,PB,4B,1,0.4217999999999904,,,,,,,,,,,,,,
008,C,180,193.1495,4B,7A,1,0.03370000000001028,,,,,,,,,,,,,,
008,C,180,193.4824,7A,7B,1,0.03340000000000032,,,,,,,,,,,,,,
008,C,180,193.649,7B,5A,1,0.06690000000000396,,,,,,,,,,,,,,
008,C,180,194.0163,5A,8A,1,0.03290000000001214,,,,,,,,,,,,,,
008,C,180,194.0492,8A,5B,1,0.033699999999981856,,,,,,,,,,,,,,
008,C,180,194.285,5B,8A,1,0.030799999999999272,,,,,,,,,,,,,,
008,C,180,194.9496,8A,8B,1,0.03450000000000841,,,,,,,,,,,,,,
008,C,180,195.7817,8B,5B,1,0.03370000000001028,,,,,,,,,,,,,,
008,C,180,195.8154,5B,8B,1,0.03170000000000073,,,,,,,,,,,,,,
008,C,180,195.8471,8B,5B,1,0.03449999999997999,,,,,,,,,,,,,,
008,C,180,195.9136,5B,8A,1,0.03350000000000364,,,,,,,,,,,,,,
008,C,180,196.114,8A,5B,1,0.03319999999999368,,,,,,,,,,,,,,
008,C,180,196.1472,5B,8A,1,0.034300000000001774,,,,,,,,,,,,,,
008,C,180,197.0464,8A,5B,1,0.033899999999988495,,,,,,,,,,,,,,
008,C,180,197.1482,5B,8A,1,0.03309999999999036,,,,,,,,,,,,,,
008,C,180,197.2473,8A,5B,1,0.03309999999999036,,,,,,,,,,,,,,
008,C,180,197.2804,5B,8A,1,0.03340000000000032,,,,,,,,,,,,,,
008,C,180,197.7476,8A,5B,1,0.033999999999991815,,,,,,,,,,,,,,
008,C,180,197.8469,5B,8A,1,0.03509999999999991,,,,,,,,,,,,,,
008,C,180,198.0483,8A,5B,1,0.033699999999981856,,,,,,,,,,,,,,
008,C,180,198.1152,5B,8A,1,0.032300000000020646,,,,,,,,,,,,,,
008,C,180,198.1475,8A,5B,1,0.03309999999999036,,,,,,,,,,,,,,
008,C,180,198.2472,5B,8A,1,0.03390000000001692,,,,,,,,,,,,,,
008,C,180,198.3142,8A,5B,1,0.03280000000000882,,,,,,,,,,,,,,
008,C,180,198.6141,5B,8A,1,0.032299999999992224,,,,,,,,,,,,,,
008,C,180,198.6464,8A,5B,1,0.033999999999991815,,,,,,,,,,,,,,
008,C,180,199.4455,5B,8A,1,0.03309999999999036,,,,,,,,,,,,,,
008,C,180,199.5785,8A,5B,1,0.03350000000000364,,,,,,,,,,,,,,
008,C,180,199.7121,5B,4A,1,0.333500000000015,,,,,,,,,,,,,,
008,C,180,200.1115,4A,1B,1,0.4000999999999806,,,,,,,,,,,,,,
008,C,180,201.8104,1B,4B,1,0.0338000000000136,,,,,,,,,,,,,,
008,C,180,201.8442,4B,2A,1,0.03319999999999368,,,,,,,,,,,,,,
008,C,180,202.1775,2A,PB,1,0.5323999999999955,,,,,,,,,,,,,,
008,C,180,205.6086,PB,4A,1,0.5122000000000071,,,,,,,,,,,,,,
008,C,180,206.1208,4A,4B,1,0.047100000000000364,,,,,,,,,,,,,,
008,C,180,206.3329,4B,5A,1,0.06620000000000914,,,,,,,,,,,,,,
008,C,180,206.6329,5A,2B,1,0.03309999999999036,,,,,,,,,,,,,,
008,C,180,206.666,2B,9A,1,0.06700000000000728,,,,,,,,,,,,,,
008,C,180,206.9656,9A,6A,1,0.09909999999999286,,,,,,,,,,,,,,
008,C,180,207.0647,6A,9B,1,0.034100000000023556,,,,,,,,,,,,,,
008,C,180,207.9975,9B,2B,1,0.33490000000000464,,,,,,,,,,,,,,
008,C,180,208.3324,2B,5A,1,0.032099999999985585,,,,,,,,,,,,,,
008,C,180,208.3645,5A,7B,1,0.19929999999999382,,,,,,,,,,,,,,
008,C,180,208.8637,7B,5A,1,0.03319999999999368,,,,,,,,,,,,,,
008,C,180,208.8969,5A,8A,1,0.0338000000000136,,,,,,,,,,,,,,
008,C,180,209.1642,8A,5A,1,0.06569999999999254,,,,,,,,,,,,,,
008,C,180,209.2299,5A,8A,1,0.03520000000000323,,,,,,,,,,,,,,
008,C,180,209.6633,8A,2B,1,0.03300000000001546,,,,,,,,,,,,,,
