ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched,AOI_duration_Source,pupil Diameter_Source,active_disruption_Source,passive_disruption_Source,clicked_Source,AOI_duration_Target,pupil Diameter_Target,active_disruption_Target,passive_disruptionTarget,clicked_Target
023,E,0,0.3333912,5B,2B,1,0.1669159,,,,,,,,,,,,,,
023,E,0,2.989075,2B,3A,1,0.8776009999999999,,,,,,,,,,,,,,
023,E,0,3.966154,3A,5B,1,1.7216679999999998,,,,,,,,,,,,,,
023,E,0,5.920406,5B,2A,1,0.1996980000000006,,,,,,,,,,,,,,
023,E,0,6.254036,2A,4A,1,0.06631099999999979,,,,,,,,,,,,,,
023,E,0,6.320347,4A,1A,1,0.6114059999999997,,,,,,,,,,,,,,
023,E,0,7.020098,1A,1B,1,0.02181199999999972,,,,,,,,,,,,,,
023,E,0,7.04191,1B,1A,1,0.023192000000000768,,,,,,,,,,,,,,
023,E,0,7.087013,1A,2A,1,1.465338,,,,,,,,,,,,,,
023,E,0,8.641691,2A,2B,1,0.11103699999999961,,,,,,,,,,,,,,
023,E,0,8.752728,2B,5B,1,1.0661310000000004,,,,,,,,,,,,,,
023,E,0,9.974903,5B,2B,1,0.2994770000000013,,,,,,,,,,,,,,
023,E,0,10.47412,2B,3A,1,0.29960000000000164,,,,,,,,,,,,,,
023,E,0,10.97338,3A,3B,1,0.06697999999999915,,,,,,,,,,,,,,
023,E,0,11.57348,3B,3A,1,0.03298999999999985,,,,,,,,,,,,,,
023,E,0,12.33983,3A,2B,1,0.3664100000000001,,,,,,,,,,,,,,
023,E,0,13.03954,2B,5B,1,0.033030000000000115,,,,,,,,,,,,,,
023,E,0,13.50553,5B,1B,1,1.6330200000000001,,,,,,,,,,,,,,
023,E,0,15.13855,1B,4B,1,0.7329600000000003,,,,,,,,,,,,,,
023,E,0,15.97216,4B,7B,1,0.9656099999999999,,,,,,,,,,,,,,
023,E,0,16.93777,7B,5A,1,0.0333699999999979,,,,,,,,,,,,,,
023,E,0,17.10421,5A,2B,1,0.03331000000000017,,,,,,,,,,,,,,
023,E,0,17.3709,2B,2A,1,0.06698000000000093,,,,,,,,,,,,,,
023,E,0,17.738,2A,5A,1,0.033080000000001775,,,,,,,,,,,,,,
023,E,0,18.03767,5A,8A,1,0.03340999999999994,,,,,,,,,,,,,,
023,E,0,18.30356,8A,3A,1,1.6659299999999995,,,,,,,,,,,,,,
023,E,0,20.56945,3A,5A,1,0.19989999999999952,,,,,,,,,,,,,,
023,E,0,20.86951,5A,4B,1,0.033030000000000115,,,,,,,,,,,,,,
023,E,0,21.10284,4B,1A,1,0.0664599999999993,,,,,,,,,,,,,,
023,E,0,21.40222,1A,PB,1,1.233150000000002,,,,,,,,,,,,,,
023,E,0,23.68063,PB,4A,1,0.3330300000000008,,,,,,,,,,,,,,
023,E,0,24.12334,4A,2A,1,0.06684000000000268,,,,,,,,,,,,,,
023,E,0,24.19018,2A,2B,1,0.2335599999999971,,,,,,,,,,,,,,
023,E,0,24.65668,2B,5B,1,0.03363999999999834,,,,,,,,,,,,,,
023,E,0,24.92326,5B,8A,1,0.032910000000001105,,,,,,,,,,,,,,
023,E,0,24.95617,8A,PB,1,0.46621000000000024,,,,,,,,,,,,,,
023,E,0,29.31067,PB,4A,1,0.28850000000000264,,,,,,,,,,,,,,
023,E,0,29.59917,4A,4B,1,0.11239999999999739,,,,,,,,,,,,,,
023,E,0,29.71157,4B,2A,1,0.05422000000000082,,,,,,,,,,,,,,
