ID,condition,start_interval,start_transition,Source,Target,Weight,trans_duration,trans_amplitude,head_rotation,table_switched,row_switched,AOI_duration_Source,pupil Diameter_Source,active_disruption_Source,passive_disruption_Source,clicked_Source,AOI_duration_Target,pupil Diameter_Target,active_disruption_Target,passive_disruptionTarget,clicked_Target
022,C,390,390.6882,3A,6A,1,0.04820000000000846,,,,,,,,,,,,,,
022,C,390,391.173,6A,9A,1,0.03370000000001028,,,,,,,,,,,,,,
022,C,390,391.4398,9A,2B,1,0.5002999999999815,,,,,,,,,,,,,,
022,C,390,392.1066,2B,2A,1,0.03269999999997708,,,,,,,,,,,,,,
022,C,390,392.3416,2A,4B,1,0.031899999999950523,,,,,,,,,,,,,,
022,C,390,392.6061,4B,4A,1,0.03409999999996671,,,,,,,,,,,,,,
022,C,390,392.9626,4A,1B,1,0.065400000000011,,,,,,,,,,,,,,
022,C,390,393.1614,1B,PB,1,0.6031999999999584,,,,,,,,,,,,,,
022,C,390,394.8596,PB,1B,1,0.6673999999999864,,,,,,,,,,,,,,
022,C,390,396.3491,1B,4A,1,0.03350000000000364,,,,,,,,,,,,,,
022,C,390,396.6159,4A,4B,1,0.16579999999999018,,,,,,,,,,,,,,
022,C,390,397.1259,4B,5A,1,0.047100000000000364,,,,,,,,,,,,,,
022,C,390,397.5933,5A,5B,1,0.03289999999998372,,,,,,,,,,,,,,
022,C,390,398.0273,5B,8A,1,0.03309999999999036,,,,,,,,,,,,,,
022,C,390,398.2262,8A,5B,1,0.033299999999997,,,,,,,,,,,,,,
022,C,390,398.2595,5B,8A,1,0.03289999999998372,,,,,,,,,,,,,,
022,C,390,400.1591,8A,5B,1,0.03249999999997044,,,,,,,,,,,,,,
022,C,390,400.1916,5B,8B,1,0.06790000000000873,,,,,,,,,,,,,,
022,C,390,402.6576,8B,5B,1,0.033599999999978536,,,,,,,,,,,,,,
022,C,390,402.9582,5B,7B,1,0.5986000000000331,,,,,,,,,,,,,,
022,C,390,403.6238,7B,2A,1,0.09960000000000946,,,,,,,,,,,,,,
022,C,390,403.8567,2A,3A,1,2.4325000000000045,,,,,,,,,,,,,,
022,C,390,406.7887,3A,8A,1,0.9669999999999845,,,,,,,,,,,,,,
022,C,390,407.8896,8A,5B,1,0.03330000000005384,,,,,,,,,,,,,,
022,C,390,408.3883,5B,5A,1,0.06680000000000064,,,,,,,,,,,,,,
022,C,390,408.7877,5A,7B,1,0.03380000000004202,,,,,,,,,,,,,,
022,C,390,409.0879,7B,4B,1,0.066599999999994,,,,,,,,,,,,,,
022,C,390,409.8903,4B,6A,1,0.6750999999999863,,,,,,,,,,,,,,
022,C,390,411.5977,6A,9B,1,0.033299999999997,,,,,,,,,,,,,,
022,C,390,412.1973,9B,4A,1,0.6666999999999916,,,,,,,,,,,,,,
022,C,390,413.0305,4A,PB,1,0.675899999999956,,,,,,,,,,,,,,
022,C,390,417.4035,PB,5A,1,0.35960000000000036,,,,,,,,,,,,,,
022,C,390,418.0788,5A,5B,1,0.029699999999991178,,,,,,,,,,,,,,
022,C,390,418.3065,5B,8A,1,0.033299999999997,,,,,,,,,,,,,,
022,C,390,418.4063,8A,5B,1,0.0332000000000221,,,,,,,,,,,,,,
022,C,390,418.7394,5B,5A,1,0.03480000000001837,,,,,,,,,,,,,,
022,C,390,418.7742,5A,7B,1,0.03289999999998372,,,,,,,,,,,,,,
022,C,390,419.4058,7B,7A,1,0.033799999999985175,,,,,,,,,,,,,,
022,C,390,419.4396,7A,4B,1,0.03340000000002874,,,,,,,,,,,,,,
